"","Median","low-CI","high-CI","p-value"
"Millerozyma farinosa",0.922552871072552,0.791795500719484,1.05992102218819,8.19083270885872e-36
"Yamadazyma tenuis",0.174541633548667,0.0282293517886535,0.315034709374983,0.0178622587506241
"Scheffersomyces stipitis",0.281297422300868,0.124225539570749,0.435654020775672,0.00041401953502764
"Debaryomyces hansenii",1.21375695083762,0.954869235224196,1.48905676079133,5.70451106722426e-20
"Suhomyces tanzawaensis",0.185480933971472,-0.0236724080171461,0.393647905188312,0.0819210913934765
"Babjeviella inositovora",0.314732979083793,0.175629449064427,0.448685440945724,1.90500387038633e-06
"Meyerozyma guilliermondii",1.1190139882213,0.898448498799858,1.34671519299764,1.11246748401544e-22
"Hyphopichia burtonii",0.0518457228236141,-0.204810634429726,0.305587311796595,0.68864579690656
"Spathaspora passalidarum",0.479950162663096,0.320861829406509,0.6376472859188,6.73887508781321e-09
"Lodderomyces elongisporus",0.529480728547842,0.306128362523406,0.772030587291288,8.5647618671262e-07
"Candida dubliniensis",1.03123036126249,0.83382520655053,1.22817019525717,2.10842064125604e-22
"Candida maltosa",0.0936258805917206,-0.112814736809167,0.312306576120018,0.38405804583796
"Candida parapsilosis",1.7386832402869,1.35088019767806,2.09435932494507,8.31534887929746e-20
"Candida orthopsilosis",1.40289130770533,1.22987779146361,1.57610334488654,3.42679446181267e-45
"Candida tropicalis",0.318512510440735,0.116700531790991,0.520654205498383,0.00188472030078411
"Candida albicans",1.44118725594799,1.08296105055633,1.86156683662361,1.22837516851303e-18
"Saccharomycetaceae sp. 'Ashbya aceri'",1.17975799155465,0.949720621805163,1.41587022185111,6.11805443917373e-22
"[Candida] glabrata",0.852287849922369,0.641722439741507,1.07335520860158,1.72519521531959e-16
"Kazachstania africana",1.4600013282127,1.2127503512841,1.71927623487027,1.2432271144424e-29
"Kazachstania naganishii",-0.387576954094712,-0.677294988723641,-0.100606144089628,0.0081699839009636
"Eremothecium gossypii",0.07459376189597,0.0345046465141325,0.121614451327015,0.00011868070183761
"Eremothecium cymbalariae",0.507682158687512,0.25126771309459,0.769322050422056,0.000106613950275232
"Eremothecium sinecaudum",0.092122291042368,-0.192311412826306,0.408312712764697,0.522903190092265
