"","Median","low-CI","high-CI","p-value"
"Candida parapsilosis",-0.334831592726001,-0.408678670489686,-0.261686038491789,2.80430085238555e-19
"Candida orthopsilosis",-0.310818380386504,-0.369113423179443,-0.25123835034873,5.91808461300078e-24
"Candida tropicalis",-0.551003104380582,-0.599752560492855,-0.502276106424985,1.9595494724652e-102
"Candida albicans",-0.477779610918252,-0.545544704769166,-0.410892503558031,8.9181382396209e-44
"Saccharomycetaceae sp. 'Ashbya aceri'",0.215066299448333,0.144693136092123,0.286104334419309,2.25695949761335e-09
"[Candida] glabrata",-0.154175995393386,-0.215708713053263,-0.0919722870999849,1.50258929535678e-06
"Kazachstania africana",-0.399391986278354,-0.468553618314423,-0.330283186636604,7.42723051731825e-29
"Kazachstania naganishii",-0.475376156353384,-0.582238288290501,-0.370524134445986,1.70378557688971e-19
"Eremothecium gossypii",0.0169993214646651,0.00258289450919351,0.0318975013171624,0.0207269105416028
"Eremothecium cymbalariae",0.235869601736864,0.159382733575387,0.312167516077361,1.18888523115866e-09
"Eremothecium sinecaudum",-0.712171773219014,-0.79286477859679,-0.632584120996054,1.52721290199467e-63
"Torulaspora globosa",-0.653476001192498,-0.730544898897468,-0.576048914619235,1.28809450371828e-56
"Torulaspora delbrueckii",-0.943660620247129,-1.01020074761458,-0.877580945879455,2.24462807601709e-141
"Zygotorulaspora mrakii",-1.04815400590205,-1.14054332288993,-0.95707940654482,8.09661783945631e-104
"Pachysolen tannophilus",-0.770227567327289,-0.830138925968833,-0.71024942364477,2.51478670562001e-129
"Naumovozyma castellii",-0.00378613758885149,-0.0719258700607683,0.0645241918283938,0.915370633467886
"Naumovozyma dairenensis",-0.656721611260575,-0.72763370683408,-0.58658366941833,1.79218533283866e-74
"Zygosaccharomyces bailii",-0.552809972262316,-0.726987130161991,-0.380939292554986,9.32391523183743e-15
"Zygosaccharomyces parabailii",-0.856427450383548,-1.17718048309144,-0.509395208020889,4.15067891030521e-51
"Zygosaccharomyces rouxii",0.12453226924106,0.0408890390168455,0.207865867398271,0.0035438176154407
"Vanderwaltozyma polyspora",-0.301487563894769,-0.351721567801152,-0.251840054200623,2.14588971948102e-32
"Lachancea mirantina",0.71506896804971,0.637951130011469,0.794705383626961,2.44310398323059e-72
"Lachancea thermotolerans",-0.0406539685306306,-0.126012267949085,0.0443064751085314,0.340472308083014
"Lachancea dasiensis",0.1310760491259,0.0515557671708715,0.211267761041185,0.00121445939458255
"Lachancea meyersii",-0.422779931303162,-0.491596907295571,-0.353074194787678,2.46910884175738e-30
"Lachancea sp. PJ-2012a",0.151267924648139,0.067978799721027,0.234753393798093,0.000366180979604262
"Lachancea quebecensis",0.117355795185481,0.0221408442111421,0.214206602417938,0.016052932958828
"Lachancea fermentati",-0.327243008105985,-0.39321484106558,-0.260942331375304,2.54444298021886e-21
"Lachancea nothofagi",0.136727297441534,0.0674691350940138,0.205520203386501,9.80328679861642e-05
"Kluyveromyces lactis",-0.657389346454068,-0.730984916043101,-0.583744389426718,5.08589440867232e-60
"Kluyveromyces marxianus",0.163800578830538,0.0863079303198351,0.241521316717209,3.43569768718622e-05
"Kluyveromyces dobzhanskii",0.0722389869455797,0.000271818466719932,0.143851993521116,0.049034555102964
"Tetrapisispora phaffii",-0.218377940093623,-0.27393118531117,-0.162889821089754,1.11888678441895e-14
