"","Median","low-CI","high-CI","p-value"
"Tilletia caries",-0.48742997371189,-0.70481431147988,-0.235708138964771,1.73528983081072e-05
"Violaceomyces palustris",-0.136308715800686,-0.213667762342304,-0.0580839159128032,0.00060463495180605
"Testicularia cyperi",-0.0908219616843977,-0.217863931814207,0.0348465457995193,0.156132735070524
"Pseudozyma hubeiensis",-0.21407808985855,-0.324352101229373,-0.104746950220022,0.000147027026797091
"Kalmanozyma brasiliensis",0.355870024665896,0.282702385351851,0.429393454234293,1.17070819622297e-20
"Moesziomyces aphidis",-0.358682781105636,-0.577290191155505,-0.138189483904533,0.00136348004098283
"Moesziomyces antarcticus",-0.263870788623698,-0.406797045959678,-0.122821095960196,0.000242796802386434
"Ustilago hordei",0.330910975805913,0.233635222408149,0.427910876850413,3.56685113907843e-11
"Ustilago bromivora",0.132509928381529,-0.0634673447991769,0.333990059836246,0.185922490036855
"Ustilago maydis",0.0941596726217066,-0.000976754955692794,0.187586412441237,0.0524931740087369
"Anthracocystis flocculosa",-0.228132219520842,-0.33194060100714,-0.124405097588223,1.88850810860031e-05
"Sporisorium graminicola",-0.447448378220493,-0.561065418450429,-0.335707129338705,3.7971643500523e-15
"Sporisorium reilianum",-0.201950193655374,-0.299183962669483,-0.101865657730274,8.71906858907394e-05
"Dacryopinax primogenitus",0.0494273931524665,-0.0615484684354308,0.163226214800237,0.384445946080969
"Calocera viscosa",-0.0125802298254519,-0.103188703953135,0.0745746844531166,0.783194684076391
"Calocera cornea",0.125758888792278,0.0551219318631109,0.195162066574537,0.000490525699620525
"Xanthophyllomyces dendrorhous",-0.295037754983071,-0.378258072776282,-0.212611780998133,2.39905151841354e-12
"Trichosporon asahii",-0.0517106872513431,-0.170803530312582,0.068881937562998,0.396577870395853
"Naematelia encephala",0.133622471650761,0.0158281935106367,0.251952169966117,0.0267497051931777
"Tremella mesenterica",-0.375561655843367,-0.463426023205578,-0.289248179872221,3.7658146439729e-18
"Kwoniella heveanensis",0.371501051395724,0.277620321564483,0.468449174217833,2.75218272698814e-15
"Kwoniella bestiolae",-0.148482755846887,-0.235562566079404,-0.0621566225111208,0.000758195047849651
"Kwoniella dejecticola",0.222941397762497,0.120717297617284,0.324197023756879,1.67475476538709e-05
"Kwoniella pini",0.00765973596094888,-0.0582538371328858,0.0740291722620556,0.823466433753115
"Kwoniella mangrovensis",0.14839542837464,0.0498988609410165,0.280367521385705,0.00215377967480099
"Cryptococcus wingfieldii",-0.110535444728422,-0.267052081479165,0.0437733082820607,0.160191048611205
"Cryptococcus amylolentus",-0.0231458025152663,-0.0565183028347455,0.00949136923863175,0.163260545124839
"Cryptococcus gattii VGII",0.177835524061059,0.115696318144393,0.297354632530354,3.8940010881639e-12
"Cryptococcus gattii VGIII",0.116214778174289,0.0712140491113567,0.178443245480844,1.53212777625549e-08
"Cryptococcus gattii VGIV",0.0802049642343829,-0.123711423886419,0.307327126445289,0.44643529054909
"Cryptococcus gattii VGI",-0.0399094599705168,-0.0545561451034371,-0.0254010875697889,6.64444134403781e-08
"Cryptococcus depauperatus",0.214957137664923,0.0969371268295976,0.33682529744958,0.000303436519517302
"Cryptococcus neoformans",-0.0881578863590553,-0.192731826362293,0.01788112980926,0.101677521988273
"Sphaerobolus stellatus",0.183766113056268,0.143997402513883,0.223743249421561,1.33918833489547e-18
