"","Median","low-CI","high-CI","p-value"
"Gloeophyllum trabeum",-0.346382242522297,-0.403945869322161,-0.288935987255751,8.6439090670365e-32
"Neolentinus lepideus",-0.445116579892342,-0.500674026369749,-0.38954004629011,1.47642854923986e-53
"Sistotremastrum niveocremeum",-0.69054844829867,-0.759687632594833,-0.621942911918884,3.92198184448468e-86
"Sistotremastrum suecicum",-0.240561737004211,-0.307543050341337,-0.173850801130072,1.52868327244417e-12
"Serendipita vermifera",-0.125986844035941,-0.187203366745983,-0.0644409130238622,6.51261912999016e-05
"Serendipita indica",-0.335756475544283,-0.392071800939572,-0.279935810042818,3.19118076628979e-31
"Exidia glandulosa",-0.430916570526084,-0.484269084461465,-0.377278352533002,1.30026496023379e-54
"Schizopora paradoxa",-0.300037376284547,-0.349835641102428,-0.250417939148623,1.00151665197911e-31
"Fomitiporia mediterranea",-0.30846984339871,-0.354775441387936,-0.262189347836109,3.99415101913632e-38
"Pyrrhoderma noxium",-0.607957922814594,-0.659792931485409,-0.556323717701875,4.20197083389189e-112
"Botryobasidium botryosum",-0.375143987956739,-0.430542960197039,-0.319747767276919,1.91846641793452e-39
"Rhizoctonia solani",-0.530096858840426,-0.574982440615182,-0.485213066881373,1.34589505500133e-112
"Peniophora sp. CONT",-0.515021264135527,-0.575392281374696,-0.454969821767357,2.49287971297734e-62
"Stereum hirsutum",-0.423919245549679,-0.467262123131191,-0.380598690929912,2.28688726851337e-78
"Heterobasidion irregulare",-0.534712689346602,-0.587514746032278,-0.481798996220079,1.19141290112919e-84
"Phlebia centrifuga",-0.534348772818592,-0.589354980470732,-0.479290317623236,8.16560230069614e-76
"Gelatoporia subvermispora",0.151668444871838,0.101761117113361,0.201762927620299,2.83973255597039e-09
"Fomitopsis pinicola",-0.755273056089823,-0.822596257911844,-0.687934996066386,3.92974631644431e-104
"Daedalea quercina",-0.0235332953833951,-0.075093716799819,0.0282566998851781,0.373610251644881
"Grifola frondosa",0.0164042012634717,-0.0417431029817316,0.074629291123439,0.579973082358765
