"","Median","low-CI","high-CI","p-value"
"Dacryopinax primogenitus",0.249319887361673,0.146146769706229,0.353570131959905,1.62401488272419e-06
"Calocera viscosa",0.100281286196491,0.0107780597698848,0.190986967082616,0.0281237862842144
"Calocera cornea",0.105394243926703,0.0351533510140026,0.174986823812238,0.00339945408972825
"Xanthophyllomyces dendrorhous",-0.257916245946221,-0.324751496053352,-0.191907483928552,1.49031694297258e-14
"Trichosporon asahii",-0.312030845824737,-0.433057198407564,-0.191910296950074,3.77001354701067e-07
"Naematelia encephala",0.019089503962818,-0.0860308325455138,0.12423795567694,0.720520092466646
"Tremella mesenterica",-0.360564567977334,-0.451923578260196,-0.271125638578101,6.31741512396572e-16
"Kwoniella heveanensis",0.363490691162553,0.275840929117726,0.453543435423669,2.45863690318506e-16
"Kwoniella bestiolae",-0.218876044893638,-0.292514026569136,-0.145973664987158,3.56505118856905e-09
"Kwoniella dejecticola",0.507722709799679,0.414324580385693,0.60279857634726,1.74253702489246e-27
"Kwoniella pini",-0.122759592944095,-0.186958019397255,-0.0586528722869819,0.000181319218053687
"Kwoniella mangrovensis",0.531610394554087,0.33318085329118,0.743262534391265,7.45207008234236e-09
"Cryptococcus wingfieldii",-0.327350331801818,-0.466624611381512,-0.189292051510959,4.47768158733005e-06
"Cryptococcus amylolentus",-0.0884322956063316,-0.28837540504603,0.0376106546401861,0.178466718595302
"Cryptococcus gattii VGII",1.87071089130649,1.30945642762101,2.37387234985324,1.67467058204889e-27
"Cryptococcus gattii VGIII",0.690659122000141,0.352986260276518,1.03077056950619,1.49914874300334e-05
"Cryptococcus gattii VGIV",-0.0862542093797473,-0.278309631788066,0.101606100199408,0.353957305965436
"Cryptococcus gattii VGI",-1.85541562942267,-2.19235774778372,-1.39694426159484,5.93051927854183e-15
"Cryptococcus depauperatus",0.228569564914088,0.117742520150259,0.341653882158872,4.46356731155842e-05
"Cryptococcus neoformans",-0.0313869257703358,-0.121594957662596,0.0588022332102403,0.495219704850759
"Sphaerobolus stellatus",0.0119195858803621,-0.0315412809760452,0.0545342260018974,0.587980062044593
"Punctularia strigosozonata",-0.14508141660396,-0.214160539562715,-0.0741934532450871,7.24213989253422e-05
"Gloeophyllum trabeum",0.0514013718819459,-0.0412393286106517,0.144812634546278,0.277464822193083
"Neolentinus lepideus",-0.00773272978710324,-0.0990969173687553,0.0838360128624255,0.868689079572334
"Sistotremastrum niveocremeum",-0.106720737065551,-0.2289958124261,0.0179308762739194,0.0917003036121193
"Sistotremastrum suecicum",0.905228524166341,0.745405571668672,1.07653222067561,1.6161531182511e-31
"Serendipita vermifera",-0.455308798293412,-0.540154339097774,-0.371688721237832,2.25645677346519e-27
"Serendipita indica",-0.0566286693998406,-0.126040003347251,0.0128800247059871,0.110156809497585
"Exidia glandulosa",-0.275085147614906,-0.333248022346291,-0.217511758848172,3.29464638606873e-19
"Schizopora paradoxa",0.128683096872014,0.0629348829751048,0.19535912917878,0.000120634428148964
"Fomitiporia mediterranea",-0.0111174156861578,-0.0722836191732328,0.049264188628468,0.71976936859301
"Pyrrhoderma noxium",-0.0725850537141896,-0.133889368166905,-0.0111034527639003,0.0210649635439528
"Botryobasidium botryosum",-0.320876780650572,-0.379378651155852,-0.262147069379151,3.96726683970808e-25
"Rhizoctonia solani",-0.0162696607597817,-0.0582781568892731,0.0249734224788143,0.441634278508011
"Peniophora sp. CONT",0.239138304987845,0.171813987035415,0.307136054841943,3.98654758489386e-12
"Stereum hirsutum",-0.291760479275588,-0.35278092351353,-0.230829728461249,1.68288519157843e-20
"Heterobasidion irregulare",-0.0818964920903506,-0.150153240310999,-0.0134328432997307,0.0192707012236275
"Phlebia centrifuga",-0.107475486883603,-0.193566488641586,-0.0204916946859188,0.0150648172947231
"Gelatoporia subvermispora",0.647813089075145,0.552664710238149,0.744547723591928,9.88036916473545e-41
"Fomitopsis pinicola",-0.260189389830739,-0.354186792708981,-0.166497760020961,6.95757329430669e-08
"Daedalea quercina",-0.0276833513259462,-0.110304586154198,0.0561195999346247,0.514417685187423
"Grifola frondosa",0.0384697329951941,-0.0411153153950829,0.117796948349464,0.339110583343469
"Postia placenta",0.899122606565588,0.647756299252639,1.21250671604582,4.18735782604388e-20
"Phlebiopsis gigantea",0.392011118652122,0.308302609945537,0.475301199680926,2.71970775076996e-19
"Phanerochaete carnosa",0.230442445520481,0.16604070287495,0.294444651350077,2.18923191186917e-12
"Phanerochaete chrysosporium",0.231649668302403,0.1566398606219,0.306376217118219,1.55765367042272e-09
"Wolfiporia cocos",-0.100537166876701,-0.178678049121058,-0.0232428095044255,0.0104988237080734
"Laetiporus sulphureus",0.0763275669473066,0.0116174550176374,0.140620301421099,0.0209426584283544
"Ganoderma sinense",-0.247555273893214,-0.308698252062603,-0.186831543153152,2.8783748271433e-15
"Dichomitus squalens",-0.472046760711964,-0.533143622325129,-0.411561608477949,9.01165780364068e-50
"Trametes pubescens",-0.44568281921486,-0.510764214984737,-0.379909526469748,8.66108936165781e-39
"Trametes coccinea",-0.536594960782668,-0.615947522982911,-0.457645543084648,5.08212872115924e-40
"Trametes cinnabarina",-0.321813440696838,-0.427299946730045,-0.217523522970976,1.68531742222073e-09
"Trametes versicolor",-0.379711261700635,-0.47430793525121,-0.285275599547873,4.64652286791467e-15
"Jaapia argillacea",0.0278128508728461,-0.0364696698556156,0.091146930727022,0.398474369123079
"Plicaturopsis crispa",-0.29939433092968,-0.390356657368736,-0.20908057758625,1.2143016132699e-10
"Piloderma croceum",0.0189877009366866,-0.0457293458831985,0.0832985487197142,0.561424544765638
"Fibularhizoctonia sp. CBS 109695",0.094323145620685,0.0141953044432952,0.173542346943446,0.0208960392005438
"Serpula lacrymans",4.04358967110768,3.5925924652722,4.04360439689937,1.24755079137798e-32
"Coniophora puteana",-0.357958344113604,-0.421499366966067,-0.295525245468221,1.01257337085102e-28
"Hydnomerulius pinastri",-0.0271862897213998,-0.16451060889589,0.106448626627071,0.691364643290735
"Paxillus involutus",-0.271629291822827,-0.340893750222114,-0.203397077125598,1.17317585657911e-14
"Paxillus rubicundulus",0.177165716553223,0.110937285985623,0.24343363333387,2.13084997882319e-07
"Pisolithus tinctorius",-0.161963491056759,-0.216334825054639,-0.10779224263516,5.07831711985345e-09
"Pisolithus microcarpus",0.136682047507998,0.0678479520015193,0.204813717584499,0.000102359575667834
"Scleroderma citrinum",-0.549459345922102,-0.601983057460835,-0.497255856944061,1.35546732015962e-89
"Suillus luteus",0.124441321657331,0.0585370292278167,0.190574758089745,0.000239526919788208
"Rhizopogon vinicolor",0.270976188870474,0.178243749669628,0.365803290257474,1.0182340426933e-08
"Rhizopogon vesiculosus",-0.0722244766911345,-0.181759245960619,0.0395176106181934,0.202593878528818
"Schizophyllum commune",-0.222669360243266,-0.289022597667676,-0.157152728009082,3.33339655812575e-11
"Amanita muscaria",-0.707794091515383,-0.793932520756754,-0.624097425066415,3.04084901232162e-61
"Amanita thiersii",0.110551960965952,0.0418298512642701,0.179295840861513,0.0017050184831195
