"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2014_ZellerG-p-value","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2015_FengQ-p-value","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2016_VogtmannE-p-value","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_Thom-p-value","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_WirbelJ-p-value","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2019_Yachida-p-value","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_1-p-value","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI","2021_JunY_2-p-value"
"Rachicladosporium antarcticum",0.127774622420885,0.081022080791041,0.174297172246264,8.86839479043594e-08,0.310355791874188,0.224880206926927,0.396159161979372,1.05958575083375e-12,-0.2147191549586,-0.277917095974434,-0.152171180805874,2.51055184716102e-11,0.164103007841433,0.106979231540487,0.220867520413436,1.5759109564946e-08,-0.697276239770876,-0.795350105111917,-0.599057833089579,2.3758055862487e-40,0.0442178728906987,0.0274314973281521,0.0610207238244828,2.51060840333849e-07,-0.397799942539233,-0.455743479557171,-0.340155587394025,1.18209479153369e-40,0.0224587358717864,-0.0121129387190933,0.0569230870121993,0.202831293344048
"Hortaea werneckii",-0.401177392650808,-0.448258104104812,-0.354143066771168,1.69372162767536e-64,-0.869259968466762,-0.938627559613973,-0.800234726175037,4.82104109096612e-119,-0.045239897283012,-0.104018055743416,0.0134025839993917,0.131119825502194,-0.155969788223257,-0.220165846670299,-0.091417143367031,2.26044076152056e-06,-0.46157787856217,-0.562330695269424,-0.362192353492368,2.04610848117092e-19,0.152588823895627,0.136274021220343,0.16886495414084,1.71489810424749e-75,-0.265883185640326,-0.320330689038074,-0.211170243891749,2.21562941218291e-21,-0.21188018217315,-0.245219573582311,-0.178511227242078,3.31102014374629e-35
"Baudoinia panamericana",-0.881949667743721,-0.937101417239333,-0.826953442533718,6.25153499947812e-189,-0.933314744050479,-1.00463709704179,-0.860974945994599,1.02766513571134e-120,0.173108057102684,0.123109767103505,0.22302455155216,1.72420864347704e-11,-0.193514215436298,-0.266074466912662,-0.120811571997333,2.15369908019568e-07,-0.500621247809557,-0.610763166972216,-0.393464858274039,4.44342833944291e-20,0.324247620044387,0.305215981784661,0.343343718361549,1.12850200929135e-246,-0.76503757056141,-0.827969491772285,-0.702217038651598,4.4397937066983e-120,-0.597302368819533,-0.633602684748322,-0.560928017361886,2.30646962009712e-219
"Sphaerulina musiva",1.01911617916299,0.961723944548774,1.07761412836805,2.69474530809267e-254,0.0150871296430524,-0.0582633349499395,0.0879208687849237,0.685451633106302,0.584936610293222,0.517845631122143,0.652789980492258,1.60014958322384e-61,-0.0786667858248212,-0.147153462516539,-0.00965178241956362,0.0250749139222264,-0.118057512347753,-0.229261054849349,-0.00774902194651584,0.0364203236799696,0.225547187869503,0.207394077627623,0.243658165560565,1.01067525712755e-129,0.880787057765918,0.814036744533105,0.947888561143541,2.04754303861484e-149,0.343562920131668,0.306913267417305,0.380323393700039,8.55570370002228e-75
"Cercospora beticola",-0.159001628264746,-0.218264596720165,-0.100514133492651,1.08839541247916e-07,-0.24134025142552,-0.335000306347711,-0.148628429830033,2.49183140900471e-07,-0.0464580464545092,-0.142744892590042,0.0496930279626536,0.346181941381775,-0.221442886091459,-0.309827965717879,-0.13452702887527,4.55974030438316e-07,-2.29141039773413,-2.51481735993898,-2.08048397376613,2.00590273155912e-108,0.309435617437475,0.284820764108525,0.334088326330062,4.80434510352761e-135,-0.0815545433419717,-0.146063102931083,-0.0170410251772659,0.0131123770512306,-0.529678821266301,-0.572140898668375,-0.487044519149364,8.31676732441949e-124
"Cercospora zeina",-0.0173196441217372,-0.0668925861925826,0.031960756062898,0.492285541297697,-0.260506418913429,-0.324860832738774,-0.196345305547406,1.49587186726532e-15,0.0432815451241671,-0.0133927605256211,0.100133950452808,0.134247206384619,-0.022811277715631,-0.084947676629604,0.0393196357850016,0.47398205630534,-0.750015956089786,-0.863543965239331,-0.639898570441674,2.15618726030963e-37,-0.233350884607091,-0.243362381825082,-0.223326019750152,0,-0.17183840106467,-0.229529544753165,-0.113947907688378,6.95580874413276e-09,-0.371270915708785,-0.405795957677024,-0.336778619196882,1.38463943424748e-97
"Cercospora berteroae",0.354126536473585,0.306197335142905,0.401943060884595,4.65672766167035e-45,-0.234435461757904,-0.322123813787227,-0.147225426591186,1.5883722655853e-07,-0.164390933934244,-0.230777356424978,-0.0983280148420483,1.2237803746235e-06,0.0302674256659335,-0.0309491439003304,0.0912197021275866,0.334842331600721,-1.22364992021229,-1.35895485499347,-1.08701052698887,2.18118476715852e-59,0.280740649456663,0.263243835147446,0.298251867151858,3.6855104223418e-217,-0.256962322848199,-0.313912712042768,-0.200253996324602,9.99087043678466e-19,-0.32599313111431,-0.361189371332557,-0.290623822079751,2.05709339786055e-71
"Zymoseptoria brevis",-0.46406155407011,-0.518830558431981,-0.40941743813699,5.0851630959191e-61,-0.784297631674305,-0.874153637791078,-0.694632769741287,7.50664703305301e-62,-0.098253350417469,-0.165955272657513,-0.0327465199450873,0.0033444029237728,0.252692669302809,0.15678099090117,0.34879974720028,2.35862655910238e-07,-1.17768163640339,-1.31489092025386,-1.04574996571801,1.04653214631618e-67,0.334572733965495,0.312837583018486,0.356297981431663,7.0659084467721e-200,-0.196220236409935,-0.249047463523538,-0.143449840811227,3.65583592716013e-13,-0.64567651745193,-0.68651151493765,-0.604718882125357,2.48954607946028e-206
"Zymoseptoria tritici",0.555243534611586,0.493316279181135,0.619514050320516,2.25746890896152e-77,-0.00655338382036653,-0.0959800898933827,0.0836206727734257,0.887782907944766,-0.57170792518541,-0.640404188242421,-0.50436533436718,2.86425913653031e-63,0.137832259954529,0.0594971456327362,0.214504203104801,0.000658161625977109,-1.05820501165266,-1.26225192647196,-0.864806726715756,1.30737831107783e-29,0.0864319829585705,0.0656130078210996,0.10724979173833,6.28998081522165e-16,0.362793413866994,0.294334003655327,0.431177452002045,9.01081197106747e-25,-0.158168747644791,-0.203173052020537,-0.113339800458561,5.57876528194044e-12
"Pseudocercospora eumusae",0.418715190130396,0.372735451672717,0.464905966821959,1.95751713327371e-67,-0.219075531947143,-0.295460981690282,-0.142766911620265,1.69358268336311e-08,0.277753735432729,0.212267631918635,0.34273906149929,1.37594461112429e-16,0.31145501011369,0.249278721918845,0.373446595393062,9.95974263278265e-22,-0.460118525398852,-0.576674989655045,-0.345167800903004,1.47329239296889e-15,0.188140536690737,0.168598272120474,0.207663719240656,1.17027922992331e-78,0.432533864637101,0.37014194733787,0.495216659324859,3.89531573865277e-41,0.223811164924424,0.188939631147218,0.25867906908062,5.61246568201308e-36
"Pseudocercospora musae",-0.579591224708037,-0.626368994179131,-0.53299355115958,9.93115088754064e-128,-0.548608887016406,-0.617773487231096,-0.480022578031735,4.92506794701138e-52,-0.287536083963236,-0.33935823781399,-0.236594084218731,2.42661581979753e-28,0.0124513842087224,-0.0545771157274833,0.0798259428534177,0.715099459299184,-1.29425833552354,-1.41138932486319,-1.18046093717173,2.07965682460992e-97,0.145884976150131,0.132696633093199,0.159079866015876,1.01922933322673e-104,-0.737189439177836,-0.791085757816728,-0.683464253082693,1.16504061823098e-147,-0.602202872195014,-0.634456452334197,-0.569899625324377,8.95967461566366e-266
"Pseudocercospora fijiensis",-0.364238762678573,-0.402972118263727,-0.325483339200134,3.86535033130962e-74,-0.243327175434455,-0.29855889349789,-0.187955805612726,5.96900690468767e-18,-0.0158272040834983,-0.0568020762543009,0.0250810796359834,0.447767561763705,0.292490141579407,0.230396001047552,0.354614729668413,1.0144899537746e-20,-0.80925896711445,-0.930306683658356,-0.694169686676717,5.19418172620145e-46,-0.0682114995794027,-0.0814359361846397,-0.0549981639032315,4.208337875924e-24,-0.436298480288753,-0.48675017583229,-0.386055939377402,3.67380062227223e-62,-0.423407837673258,-0.448710951858012,-0.398091453675832,5.88503392803068e-221
"Phaeomoniella chlamydospora",-0.111079107272382,-0.160925514862188,-0.0610564788025625,1.28999749084481e-05,-0.133314643739309,-0.198229740638845,-0.0681138605776926,6.33668325431275e-05,0.000946896325151305,-0.0783079733414942,0.0811962262944689,0.98211605072721,0.351841700504413,0.284578352972585,0.418940148524481,1.18948949370324e-23,-0.813725861478778,-0.929930462762191,-0.700844469242107,7.04354865254377e-44,-0.0968101115129792,-0.113967011907627,-0.0796770127234699,1.65005491860791e-28,-0.527585800190072,-0.578597115456229,-0.47637568029662,6.58499153499556e-86,-0.208977213548854,-0.246775659677053,-0.171253253930519,1.96088468299647e-27
"Endocarpon pusillum",-0.464869438264619,-0.51040577504383,-0.419240012602576,4.93261397887869e-82,-0.254408670373344,-0.322235878157165,-0.186853633881553,3.5257243462767e-13,-0.0190429867847295,-0.0725332520925533,0.0344541657623974,0.484777698102277,-0.00602402098288646,-0.0709395991335721,0.0593209389867427,0.858993409655559,-0.353362676972662,-0.458478618662725,-0.247825827510021,9.82308550307424e-11,0.158462609181967,0.142482123696781,0.174436533036027,2.40746836289332e-84,0.021290032676761,0.00514811943871956,0.0374548057163089,0.00955112701260094,-0.221830564886345,-0.243056057696003,-0.200625007417762,6.46975055447566e-91
"Cyphellophora europaea",-0.110173476494351,-0.159120352743955,-0.0611667012841428,1.02095459569446e-05,-0.160674031313439,-0.228396615378747,-0.0938887529847803,2.88159460080492e-06,0.0853704067736447,0.0156039230148915,0.154858082033883,0.0169480358198261,-0.30885527394398,-0.373183557273544,-0.244151731957104,3.89695576604496e-20,-1.28781488167198,-1.44577327777054,-1.13269113648021,3.92298620924219e-59,0.0948713309655229,0.0760966250832933,0.113676936608439,3.56067866762671e-23,-0.0870594241594672,-0.147460475382138,-0.0265063280035455,0.00482247403442342,-0.103044038827944,-0.138110027372295,-0.0679600356322727,8.82740196905971e-09
"Phialophora americana",-0.000493887380732709,-0.0594410771080358,0.0577485719645744,0.986696546353867,0.389955566531125,0.310786283422404,0.470614575621066,1.83243738524486e-21,-0.288887510063393,-0.358774278391694,-0.219100437578525,4.46307255735758e-16,-0.21148968390557,-0.286032315483582,-0.138301092245578,1.56125172670324e-08,-1.10497751264503,-1.24387621674308,-0.965128760482826,3.95173179385823e-48,0.189083233868665,0.170002459159878,0.208139921422656,2.13622006566147e-83,-0.328868820759893,-0.394380942972672,-0.263632767107298,8.56325650218784e-23,0.0212814104824617,-0.0130376764349826,0.0553203565806491,0.223997905924387
"Rhinocladiella mackenziei",-0.118260324352848,-0.161951238395087,-0.0747069805055857,1.07048946398823e-07,-0.533288726846671,-0.611386293939825,-0.455870671240081,6.8013499283648e-40,0.022645477427484,-0.0291491869671812,0.0735636952609296,0.387395305849043,-0.36138360102431,-0.426144023327074,-0.297940322554447,2.50035769118162e-30,-0.829631248769454,-0.94500813790999,-0.716788609030385,3.26904036028718e-44,0.267737742372304,0.249637464183386,0.285841071288326,7.62187968975586e-186,-0.024710108339542,-0.0795195954667631,0.0297097238509654,0.37234343928117,-0.0211964621649026,-0.0551282388659873,0.0125922599777758,0.218894547899582
"Capronia coronata",-0.120805945666576,-0.173116851145486,-0.0686158938803068,6.00463185079533e-06,-0.608366206105389,-0.690143887179012,-0.526927108370411,7.26071422426164e-48,0.325767677249663,0.257221478776922,0.394313585171525,1.68924556339411e-20,-0.329881050925412,-0.416943267523269,-0.241541522437128,4.46012350355509e-13,-0.841817691344543,-0.966808254351335,-0.717429106375661,1.31236980940587e-38,0.304403875025378,0.282753663702357,0.32606269786302,5.74364303143411e-166,-0.388407891166311,-0.446529964151685,-0.32996214459335,1.48377060590236e-37,-0.341417456041534,-0.37860324481431,-0.304242947746422,1.96572003363151e-71
"Capronia epimyces",0.346087384004141,0.297780138034482,0.394432889351902,3.83153436416159e-44,0.0714278269553551,0.00527602283533496,0.138093146740516,0.0341809473302411,-0.0349363268224893,-0.0912442992447649,0.0213683946295227,0.223383046508266,0.16019557336472,0.0939894470452019,0.226664429774156,1.87176809629843e-06,-0.689744619223202,-0.799250332970033,-0.58301296160449,5.5212649417572e-37,0.143010334238854,0.122255322787148,0.163791216640487,1.40802093540295e-41,-0.0924668520290259,-0.151036282217976,-0.0337872046068743,0.00204672170746954,-0.0763982265493986,-0.108752499798802,-0.0440982101935657,3.52665812920009e-06
"Exophiala dermatitidis",0.0533098229678137,0.00790504111733798,0.0985578911889057,0.0213865702119395,-0.332589179279831,-0.403977029287601,-0.263449276336348,2.69845355344507e-22,-0.16657736401882,-0.240872750802705,-0.0925496927673835,9.15211311357096e-06,0.263707986815112,0.195320040749718,0.332721154161641,6.37780118242093e-14,-0.738902366558492,-0.879861604699407,-0.59840358284609,1.06313854156677e-24,0.29707785847538,0.278223437937057,0.315942459881939,2.62340554688479e-207,-0.243187584077965,-0.297925304368559,-0.188606828724075,2.8757819477256e-18,-0.255057036216347,-0.291820142505305,-0.218450443791334,1.12749142311036e-42
"Exophiala aquamarina",-0.187935100974435,-0.234148316007684,-0.141710482548064,2.00632382271491e-15,0.12875591696242,0.0634646465001963,0.193536197336918,0.00011431104994437,0.0621054864877197,0.00349616053008291,0.120496021505608,0.0379069940436232,-0.105154704000924,-0.163980005577532,-0.0462336369856139,0.000476596520862425,-0.851438163374724,-0.95956996779067,-0.747480160284755,1.90754725903045e-58,-0.0500088672057426,-0.0697297053414859,-0.0302824353510686,6.71409826791403e-07,-0.149114589440908,-0.202600164056751,-0.0958045821202896,4.87906466134172e-08,-0.181487449431116,-0.21375880317115,-0.149141277445198,6.40497912654498e-28
"Exophiala sideris",-0.0921868823727807,-0.132994111741063,-0.0517298652746894,7.2979466380835e-06,-0.217772883545039,-0.275949712043549,-0.160366793766036,1.01757187395487e-13,-0.146880971509968,-0.199359380196327,-0.0943868038409446,6.26693303149325e-08,0.0616664267140463,0.00169592824421885,0.122240902569665,0.0438765856775563,-0.733240092252996,-0.841176769203296,-0.625805333304555,9.73848180162181e-37,0.283689535465353,0.267784383813531,0.29964964921837,1.46695428316432e-258,-0.47780966763646,-0.529230514437862,-0.426522659699975,1.60306853388704e-72,-0.362777403284183,-0.394493738409468,-0.331091476180532,9.48401596880957e-109
"Fonsecaea multimorphosa",0.278346488521279,0.228106221468359,0.328177321353418,6.79627214876659e-27,-0.541508717022799,-0.608390278191605,-0.475172558040396,1.2825794989387e-54,-0.0392322960069311,-0.104593009522149,0.0260814809737577,0.240713300288486,0.0692267134202615,0.000663821625581865,0.13656133879534,0.0478226230358389,-1.25597673255208,-1.3579503990589,-1.15436671164365,1.94937723843593e-108,0.0914096880052988,0.0766684245461617,0.106168046368252,8.5602386434336e-34,-0.666906239141945,-0.719547030773825,-0.614149679723068,1.86207424270309e-126,-0.177244565196232,-0.206956445515978,-0.147615884265566,1.13894970033544e-31
"Fonsecaea pedrosoi",-0.517134457625473,-0.57062339406027,-0.464183845669202,1.97035242721191e-83,-0.248941362291634,-0.31848315180056,-0.179270147544789,4.96314425461492e-12,-0.566212570000434,-0.628413662959189,-0.50365384895073,3.69637210658734e-64,0.335415459450142,0.26101112291654,0.411791282168171,2.52482292207837e-19,-0.640469343244524,-0.751482792783457,-0.530360617800708,8.1972841442881e-30,0.328064922665066,0.309194069490254,0.34692737777344,2.56465670135943e-252,-0.700067137455817,-0.759307142916045,-0.641119611034344,5.8431811861497e-111,-0.370951957649986,-0.402549034463302,-0.339423940859279,2.06935671275765e-114
"Cladophialophora yegresii",-0.23816558317105,-0.289570198630562,-0.187300429853726,2.61181260909448e-20,-0.518586191790634,-0.603662846195888,-0.433656976877193,4.25303408304754e-31,-0.239145025999869,-0.310280173483386,-0.167759734818512,9.32539820119993e-11,0.560668948193833,0.459260945800641,0.665257728893714,2.34686812153931e-28,-0.601295708492327,-0.748102908569447,-0.456982356699993,3.48749243069947e-17,0.31276223990366,0.29027365762656,0.335240671143659,3.17123669365293e-159,-0.202236005261923,-0.262780674572462,-0.141662040918542,7.45167926533182e-11,-0.137025287654324,-0.175828274370828,-0.0984296484145317,3.68199282184884e-12
"Cladophialophora carrionii",0.402549660529646,0.357661244192828,0.44771811508151,1.80725817518992e-67,0.199312001948663,0.108706618690558,0.290947705667262,1.59388205979344e-05,-0.130391256535994,-0.194155793211743,-0.0678120838250236,5.02155005548613e-05,-0.0449773320335856,-0.131809717663684,0.0422154944681475,0.30989031213562,-0.919449605602173,-1.04321157104358,-0.796927265118943,2.87729522634744e-46,0.0986818117414322,0.0793958033178245,0.117952128674348,1.29067645912058e-23,-0.283527500361927,-0.340057487199049,-0.227233142840365,8.78737011592099e-23,-0.0718660904031776,-0.101360074686762,-0.0425314895319304,1.4603572932112e-06
"Cladophialophora bantiana",0.487400318840871,0.442347451385383,0.532460856760348,3.71093831951919e-96,-0.108490543194119,-0.185481280424834,-0.0310004425456183,0.00628524628566934,0.00806316114692868,-0.0568844944075883,0.0741722685051964,0.813656745457664,0.749616356036273,0.6251800528425,0.879606751945524,3.48486175442119e-36,-0.984084151920271,-1.11491909549852,-0.853919593993562,2.13621888089075e-48,0.121011596231776,0.0977236366998175,0.144312142005283,1.84327389374248e-24,-0.0625742190811977,-0.115924752830326,-0.00949974473518782,0.0209653141313791,-0.053264000035403,-0.0907929065243483,-0.0157171816214478,0.00539315459034068
"Cladophialophora psammophila",-0.459589233570895,-0.516138269026042,-0.4032144027475,5.95021000408386e-55,-0.578191473977699,-0.695192839053356,-0.462716762691162,2.59044262325956e-22,-0.288573877458501,-0.366208193908336,-0.210304793916691,9.49366531848236e-13,0.246244503001686,0.163515104660171,0.330551387507368,4.15501811231151e-09,-0.65747630189648,-0.793952530298478,-0.525029242280923,6.55612925004013e-23,0.230961492160859,0.212336774808476,0.249598178473657,4.41145481590003e-129,-0.346805326915561,-0.407699339110029,-0.286259038702659,1.01874977663299e-28,-0.122931993519338,-0.157129161696173,-0.0887356627858119,1.87098612957531e-12
"Ascosphaera apis",-0.290881461186851,-0.342705258743722,-0.239129742402781,5.24380045403702e-28,-0.0102440567494752,-0.0702335968870899,0.0494045545047595,0.736735877996513,-0.506897446267416,-0.578005976482048,-0.436894124571084,2.05187799331993e-44,0.18971599076162,0.106403235535733,0.273820694943504,7.8600498537092e-06,-0.439902869274711,-0.580658691011116,-0.305027873114194,1.55760358966427e-10,0.149980543836655,0.131751438987982,0.168212795829527,2.27262875979535e-58,-0.340917269627789,-0.391332084799084,-0.290119256470971,1.36614789574009e-38,-0.237572980549708,-0.269935840554425,-0.205291660792691,2.84536304590904e-47
"Uncinocarpus reesii",0.0255942979423877,-0.0275440389980273,0.0786191025658124,0.34393742287171,-0.393212149535854,-0.475595263309913,-0.311742361381132,1.04588086820744e-20,-0.138793506017348,-0.215766493652908,-0.0622581366000676,0.000341872727920634,0.543896469608464,0.4634923656996,0.623355198541679,1.82843105366451e-37,-0.761981718054647,-0.876666366565764,-0.645775605615224,4.10847332818457e-32,0.0419462846660199,0.0219762198946314,0.0619117573683572,3.90451376266178e-05,-0.251260608543951,-0.301317962319502,-0.201065302299906,1.25783625158424e-22,0.0412530373514226,0.00543885154856486,0.0770827817177151,0.0239097047436017
"Nannizzia gypsea",-0.295052102020737,-0.344696780743521,-0.245851196471832,4.78243702871092e-32,-0.624392011138564,-0.72336973566205,-0.528310350506267,5.84876319108469e-38,0.0886749480277846,0.0254588788086901,0.152270324003512,0.0061018096791038,0.348437371394278,0.262102342353527,0.437775451820139,4.17394628958028e-16,-0.684844221275364,-0.790918538118754,-0.574559978421342,5.08036293146017e-31,0.200265464926516,0.173684971272176,0.22668828367697,4.94691690709617e-49,-0.054553563501762,-0.111245956561276,0.0019040330289755,0.0581866225556476,-0.238365320713077,-0.279878256305763,-0.196766166151726,7.06597104391992e-29
"Microsporum canis",-0.393494173082449,-0.440112535539025,-0.347015408291541,1.09692874819114e-57,-0.435695245305538,-0.50372193065245,-0.367970952583121,1.07024845349321e-35,-0.119295854521552,-0.174792637981482,-0.0634596402664429,2.9257807079279e-05,0.0577777427956519,-0.0259675335936175,0.141130533355643,0.176332585955921,-1.07192698626372,-1.18159006765293,-0.966133727642152,1.19067638172836e-78,0.0692289137130768,0.0516263135628328,0.0868149514626147,1.30007562263458e-14,-0.595945213713606,-0.648852080377805,-0.542838798313612,1.7722345200789e-103,-0.487471461448301,-0.52126529445279,-0.453731256733036,6.02985884232729e-173
"Trichophyton tonsurans",-0.925725005946033,-1.19712120013487,-0.654843267490038,7.40365779114993e-14,4.47333564938522,3.87521924212509,4.6922988770266,4.33960146627831e-55,0.491262687098498,0.171169846107178,0.758322631907721,0.0013466139743603,0.504035217074913,0.183544865981839,0.804196661883443,0.00301409517218801,-0.802701355520141,-1.50403730889554,-0.392678778095264,7.68575096607444e-05,-0.0302699759482956,-0.0880964045220803,0.0294320545549478,0.176216948142046,0.41189490665761,0.277534094085297,0.545438163708956,3.04605168361882e-08,-0.433210557570815,-0.550152709658396,-0.308541732570381,6.25555490993966e-15
"Trichophyton interdigitale",-1.51594216699686,-1.88272666260842,-1.14927553769983,2.71044777470537e-42,0.0248942413944152,-0.224464560331699,0.243152183264678,0.919684937523986,-0.9676699257249,-2.33121115217848,-0.543547247558124,5.14357672602242e-16,-0.894336909373775,-1.07962678262701,-0.667380448490169,4.92729976110999e-15,-2.27615083118961,-2.91599973900499,-1.55325849315063,1.98900511818721e-23,-0.0484246230328197,-0.118732117085134,0.00673439738751482,0.0914991806666648,0.0352266012054045,-0.0605952472032444,0.134470892851683,0.495214051797714,-1.51941524105369,-1.6501519047584,-1.38782125375388,5.93608152972941e-107
"Trichophyton soudanense",-0.666906502762519,-1.12218786671123,-0.436424192719009,1.48088669141321e-09,0.193930708654913,-0.669810184588418,0.24760657688751,0.195715704653044,4.49532133649516,2.64531155579252,4.49544604641427,9.27637860722069e-16,-0.0827665751195892,-0.0827952398701865,0.292260349517284,0.711047595132757,-6.80972183676983,-8.17113398556866,-6.80967949339342,2.24839192986973e-16,0.785119989823986,0.714876869695542,0.866822448747489,1.31444987454539e-54,0.459170130455083,0.34774756923272,0.56215687777253,6.54742765351357e-14,-0.821838699886423,-0.956317710270609,-0.585787650183532,1.04931736330136e-33
"Trichophyton rubrum",-0.289780013512998,-0.438664334124747,-0.125017930543668,0.000108634762698869,0.155731306545038,-0.0988286065097408,0.324046899873871,0.102057532783357,0.345941832715606,0.131267425539918,0.549992629107956,0.00218512140779191,2.03898185732871,0.968599740372783,4.06635036497493,1.8041710591319e-16,-1.10550760874507,-1.42139048615168,-0.759660589579483,2.6815567340827e-10,-0.051887713192591,-0.11420431558534,0.044860026207938,0.230060623104279,0.165682384445748,0.129902605311894,0.201629035958938,2.04523482809397e-19,0.383482964330563,0.334472511340011,0.435047849674357,9.58871336300892e-64
"Trichophyton equinum",-0.840701758705743,-1.05651973037863,-0.604992958284002,6.01775228982487e-11,0.0706154180952966,-0.157492772859026,0.508710219112209,0.344903407176013,0.620763607510131,0.373058470456499,0.816513567675337,3.37340927446724e-05,1.91278015601154,0.852483998060773,3.51383645529793,3.50097461915396e-19,-1.51096997495942,-2.22041100432804,-1.13860332023688,1.50180399758442e-13,0.464951715484602,0.394331751141269,0.531682652303598,4.13805374766638e-46,0.0770708529958211,-0.0491569952678343,0.216777446917133,0.173476630913636,1.25080499103296,1.08928280814362,1.4744130730857,2.53270231100341e-71
"Trichophyton mentagrophytes",-2.83013270900246,-3.19739171395904,-2.40673033052655,1.30595120530494e-76,-0.168541298228052,-0.390227792573655,0.0920527024157551,0.184437049204081,-1.64327928804305,-1.95321000709747,-1.37135590823258,4.19809545082124e-26,-0.45988841400943,-0.966139443531094,-0.128728443773129,0.0132371734512216,-1.86834253210868,-2.71868541016112,-1.01949746679469,3.13126730766215e-08,-0.0891248078879352,-0.0983776233441752,-0.0798823676168343,9.23997883981679e-79,-1.30799757260563,-1.4785953824177,-1.14334031326499,9.25434982320964e-72,-0.939319480067975,-1.069728671386,-0.817469152588783,2.0489890805062e-58
"Trichophyton verrucosum",-1.70195108517703,-1.87634194399029,-1.53358536171228,2.78539354209211e-104,-0.941980349092005,-1.05829304294999,-0.825294299695291,3.19941973307191e-49,-1.03343059541527,-1.24676191864389,-0.830963441523547,1.77996187095851e-23,-0.495762083845832,-0.735846308556928,-0.263799928874183,1.75233451415954e-05,-1.02078366459839,-1.37927851423462,-0.687768065999747,1.52456709765152e-09,-0.359426389449307,-0.402912175582343,-0.316769002605995,5.64560604009743e-65,-0.397776877533735,-0.459652669512655,-0.335965401565614,3.23573862051756e-36,-0.195249973652619,-0.245447095323415,-0.144952033718455,2.7984264641431e-14
"Trichophyton benhamiae",0.673877781487379,0.570761689675363,0.77657176726505,7.99987931500726e-37,-0.172854072385356,-0.321844179573658,-0.0228613524223951,0.0238803180130996,-1.79773525602054,-1.98958532559699,-1.60181819748672,3.467851439944e-74,1.58741255636309,1.35709669011315,1.82135915755381,3.84048588414398e-51,-0.338671317266844,-0.539648470744365,-0.136397539042364,0.0010125579388574,0.688063368604487,0.642046250149936,0.735493775329866,6.95906798111372e-201,-0.333865401110061,-0.416383472411673,-0.251232959619024,5.00921650811402e-15,-0.244014255619641,-0.305939130834046,-0.181061747503126,6.17360157396829e-14
"Coccidioides immitis",-1.25075001257929,-1.41230121187887,-1.09377891751209,4.31817390939273e-87,-0.404972489266791,-0.544168005201429,-0.26890237075918,7.02581986872184e-09,0.918760423339387,0.53223169191187,1.59050650164329,6.99960116670754e-11,-3.27567485984143,-3.52679271196729,-2.94407761184225,5.56561346299899e-60,-2.22157088695942,-2.56838678263565,-1.85133214885008,1.10418011128096e-39,-0.300808910802772,-0.339267605784111,-0.264368494564852,4.00786950654348e-60,-0.970586929094232,-1.05601490179557,-0.886937870939331,2.85253281335709e-114,-0.523848665422949,-0.587347058865406,-0.461546122674367,9.9621447960119e-58
"Coccidioides posadasii",-1.6120767927171,-1.80233190415036,-1.43531992258158,4.04350745935062e-126,0.171850568100937,0.0200357894314351,0.318888402868081,0.0271323403138403,-0.423811972610079,-0.579451660297544,-0.27849832379594,1.07213445824098e-07,2.01790693616844,1.50762122579539,2.33002414886407,5.20269919564287e-30,-2.24986642163171,-2.58765169449715,-1.89182518792624,4.95938881883436e-36,-0.408983474077319,-0.456907723338888,-0.361814518306622,3.65866067766399e-73,-0.0317051053236691,-0.138156263795881,0.0760444111537204,0.576798592469244,0.0245539699217861,-0.0388207421092088,0.0880224040222961,0.442256251527345
"Paracoccidioides brasiliensis",-0.400112285335145,-0.450110350111421,-0.349910394038817,4.68241147504962e-50,0.136486875234009,0.0748426870215612,0.198488336835668,1.28424454613051e-05,-0.551726869738028,-0.647700497505281,-0.459091843787476,2.8117218814899e-35,-0.200556823655938,-0.30211620952071,-0.0986261135694313,9.88239326924114e-05,-1.37140522174669,-1.5753842407244,-1.19361763658297,8.62620855641537e-72,0.00184454918727957,-0.0167423464673746,0.0204509323859449,0.845489307940459,-0.656737906757864,-0.703046691460737,-0.610548780479934,2.90192238658135e-156,-0.500921840869811,-0.531018507591261,-0.470833641901508,7.38579595941966e-221
"Paracoccidioides lutzii",-0.769463898734439,-0.818462633055498,-0.721188533584409,2.28092222632059e-209,-0.866682588294508,-0.93646403070349,-0.797570983344854,1.06650919776412e-120,0.00051302296746515,-0.0523720274870278,0.0530563297222195,0.984351234747676,0.106974960909378,0.0323796714602905,0.180804488467769,0.00508141584499173,-0.941403118367239,-1.05155891732567,-0.832869157469132,2.36300525075715e-59,0.304458973084339,0.289661889806779,0.319279062904277,0,-0.607089165111913,-0.656675266304923,-0.557545948976436,6.13167878435106e-120,-0.297658343069946,-0.325698738321743,-0.269735274307648,1.20002778998116e-94
