"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Roseburia intestinalis","Aspergillus kawachii",0.0150933297052311,0.74841544376564,-0.0236919108511898,0.658697998109846,-0.543225984586607,0.586974217841723,0.489781746031746,0.57969189334905,"0/0"
"Parvimonas micra","Phytophthora capsici",0.0122116307029504,0.795258007282267,0.0509210361136691,0.342186550199586,0.542694641664398,0.587340064143822,0.490029761904762,0.57969189334905,"0/0"
"Streptococcus thermophilus","Phytophthora capsici",0.0360410380447076,0.443635721801469,-0.00231682809690805,0.965550962813716,-0.537381654364264,0.591004012935651,0.493402777777778,0.581965546217198,"0/0"
"Lactobacillus ruminis","Schizosaccharomyces pombe",0.0450637196814676,0.338050244565776,0.00672376157346275,0.900253209002101,-0.537338389210407,0.591033892605201,0.493551587301587,0.581965546217198,"0/0"
"Ruminococcus bicirculans","Aspergillus kawachii",-0.0256843265900138,0.585172906798314,-0.063810056898022,0.233763467114528,-0.535048735719627,0.592616157369053,0.495386904761905,0.583510108260341,"0/0"
"Brachyspira pilosicoli","Colletotrichum salicis",0.0233934273163549,0.619087424605165,-0.0147662951716739,0.783102006870446,-0.534462901249561,0.593021310063681,0.495882936507937,0.583510108260341,"0/0"
"Fusobacterium nucleatum","Hyaloscypha variabilis",0.0474433230050555,0.313133296049733,0.0094622144237388,0.859985589143261,-0.532381992389235,0.594461454649319,0.497123015873016,0.583510108260341,"0/0"
"Streptococcus thermophilus","Pneumocystis murina",0.0111109042710366,0.813356830443426,0.0490834814069926,0.359910907177799,0.53231370217725,0.594508743662031,0.497123015873016,0.583510108260341,"0/0"
"Brachyspira pilosicoli","Tuber magnatum",0.0353541375180442,0.452376705312351,-0.0024958656728603,0.962890687278085,-0.530257290839804,0.595933554095779,0.498561507936508,0.583669437974611,"0/0"
"Dialister pneumosintes","Phytopythium vexans",0.0875586673407188,0.0623111855631642,0.0501435512272403,0.349616927991373,-0.526519185326848,0.598527525594274,0.500744047619048,0.58501295390346,"0/0"
"Bifidobacterium catenulatum","Rhizophagus irregularis",-0.0112225297513158,0.811516707787545,-0.0485740608933286,0.364924445012428,-0.523599340091963,0.600557240593046,0.502380952380952,0.58501295390346,"0/0"
"Bifidobacterium longum","Pseudocercospora musae",0.101550737528792,0.0305104325767513,0.138309068632787,0.00957720517290883,0.522338168187522,0.601434898676221,0.503323412698413,0.58501295390346,"+/+"
"Fusobacterium periodonticum","Sphaerulina musiva",0.0294364989832997,0.531565470658418,-0.00784700747931587,0.883699441349227,-0.522238959784373,0.60150396302734,0.503373015873016,0.58501295390346,"0/0"
"Bifidobacterium adolescentis","Schizosaccharomyces pombe",-0.0200077259134417,0.670707324892602,0.0167804234870789,0.754408325053015,0.515240060884864,0.606385278035125,0.508581349206349,0.588000589741462,"0/0"
"Bifidobacterium catenulatum","Trichophyton mentagrophytes",-0.0148365547159005,0.752554824281958,0.0219314446198398,0.682626865733803,0.514962926033139,0.606578927198911,0.508779761904762,0.588000589741462,"0/0"
"Bifidobacterium longum","Thielaviopsis punctulata",-0.0604126108935846,0.198843544369726,-0.023767534300071,0.657677634681959,0.51414581197489,0.60715004998237,0.509176587301587,0.588000589741462,"0/0"
"Pseudobutyrivibrio xylanivorans","Debaryomyces hansenii",0.00588976339945626,0.900404852045196,-0.030698293376848,0.56705581921736,-0.512514584117266,0.608290915998993,0.510367063492064,0.588323563192419,"0/0"
"Ruminococcus bicirculans","Hyaloscypha variabilis",-0.0123429281852075,0.793106239988806,-0.0488040232618498,0.362655880802205,-0.511135161168367,0.609256416650294,0.511359126984127,0.588323563192419,"0/0"
"Brachyspira pilosicoli","Pneumocystis murina",0.0191692478442752,0.68374662413711,0.0556042834091554,0.29957636358994,0.511006726549526,0.609346346674949,0.51140873015873,0.588323563192419,"0/0"
"Adlercreutzia equolifaciens","Baudoinia panamericana",0.0671196494179377,0.153348057823858,0.103302077699421,0.0535003745549747,0.51046182893037,0.609727950059628,0.511904761904762,0.588323563192419,"0/0"
"Roseburia intestinalis","Colletotrichum fioriniae",0.0707477361884304,0.132279770988685,0.0344662070635923,0.520426566583548,-0.509552607690206,0.610364933330963,0.512400793650794,0.588323563192419,"0/0"
"Gemella morbillorum","Aspergillus ochraceoroseus",0.0319537278701872,0.497047021692589,-0.004359146770864,0.935234534363673,-0.508677643124082,0.610978195733951,0.512896825396825,0.588323563192419,"0/0"
"Brachyspira pilosicoli","Erysiphe pulchra",-0.0111313694440512,0.813019389150972,0.025135994061155,0.639324687015937,0.507968128833235,0.611475694557629,0.513095238095238,0.588323563192419,"0/0"
"Bifidobacterium catenulatum","Albugo candida",0.00736692435222153,0.875608589868805,-0.0287343645895262,0.592125590948243,-0.505674491473292,0.61308517832868,0.514632936507937,0.589470410242199,"0/0"
"Bifidobacterium longum","Aspergillus rambellii",-0.0320717647292617,0.495458130604753,-0.0680336541393139,0.204187406361271,-0.504929629295003,0.613608262687874,0.515228174603175,0.589470410242199,"0/0"
"Bifidobacterium bifidum","Albugo candida",-0.00933418087095608,0.842777494490035,0.0267078344019879,0.618512774182501,0.504824519121607,0.613682092845458,0.515376984126984,0.589470410242199,"0/0"
"Streptococcus anginosus","Naumovozyma dairenensis",0.0696145918888915,0.138605151465428,0.0337108055228836,0.529614888245403,-0.504196464696412,0.614123324505577,0.515922619047619,0.589470410242199,"0/0"
"Bifidobacterium longum","Naumovozyma dairenensis",0.00182822791846177,0.969012213868389,0.0375683726507547,0.483569550718143,0.500752059128421,0.616545629166642,0.51860119047619,0.591251962192953,"0/0"
"Prevotella intermedia","Albugo candida",-0.0541724836431074,0.249349027888877,-0.0896419737067263,0.0940478991664013,-0.499349528504169,0.617533168828942,0.519097222222222,0.591251962192953,"0/0"
"Romboutsia ilealis","Colletotrichum salicis",-0.00575033450567018,0.902750763964475,-0.0413706068813948,0.440389997942913,-0.49915565326845,0.617669733312316,0.519146825396825,0.591251962192953,"0/0"
"Bifidobacterium adolescentis","Pneumocystis murina",-0.0110868164456702,0.813754048307585,-0.0465355939384742,0.385417794047312,-0.496888734083491,0.61926751649239,0.520882936507936,0.591251962192953,"0/0"
"Streptococcus salivarius","Coniochaeta ligniaria",0.0263256010085194,0.575835917028912,-0.00903478497947303,0.866249625419507,-0.495274874278767,0.620406104256895,0.521875,0.591251962192953,"0/0"
