"Gene1","Gene2","CRC_cor","CRC_pVal","adenoma_cor","adenoma_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Parvimonas micra","[Candida] arabinofermentans",-0.0192155680055493,0.683023789674779,-0.00776013733037427,0.884977976859782,0.16045259773496,0.872524559281454,0.816216216216216,0.653563448600444,"0/0"
"Streptococcus equinus","Phytophthora capsici",-0.0706114050728508,0.133028784000003,-0.059227525594499,0.269137037718575,0.160096139528289,0.872805342162741,0.81636036036036,0.653563448600444,"0/0"
"Butyrivibrio proteoclasticus","Colletotrichum salicis",0.134287202786983,0.00415169354415168,0.145429457098296,0.00642027346440477,0.159150758455066,0.873550098340494,0.817225225225225,0.653971196488567,"+/+"
"Roseburia intestinalis","Cordyceps sp. RAO-2017",-0.0419778172265732,0.372199711485784,-0.0306465550688608,0.567709719815942,0.158894020946332,0.873752371443755,0.81754954954955,0.653971196488567,"0/0"
"[Eubacterium] eligens","Colletotrichum salicis",0.0160979420693231,0.732290788062985,0.00493922970335587,0.926638825953284,-0.156285327796782,0.875808120950774,0.82054054054054,0.655647999595661,"0/0"
"Bifidobacterium angulatum","Aspergillus ochraceoroseus",-0.0142482063920585,0.762065989792979,-0.0253855383253911,0.636001101412368,-0.156029892301886,0.87600945912572,0.820756756756757,0.655647999595661,"0/0"
"Ruminococcus bicirculans","Trichoderma atroviride",-0.0680155915383012,0.147922775702782,-0.0569281915248618,0.288199131111791,0.155877728629307,0.876129400681109,0.821009009009009,0.655647999595661,"0/0"
"Clostridium beijerinckii","Baudoinia panamericana",0.0481170722096147,0.306303128863664,0.0371242394175431,0.488758336659583,-0.154225156732405,0.877432207282019,0.823171171171171,0.656543526894193,"0/0"
"Streptococcus sp. HSISS2","Trichophyton mentagrophytes",-0.00308493632054611,0.947735670858255,-0.0140916500675087,0.792781362948927,-0.154150754553646,0.877490870147427,0.823279279279279,0.656543526894193,"0/0"
"Streptococcus thermophilus","Erysiphe pulchra",-0.0334115320377204,0.47761457844221,-0.0224243530869541,0.675893708079673,0.153985835165135,0.877620904273798,0.823495495495495,0.656543526894193,"0/0"
