"","Median","low-CI","high-CI","p-value"
"Dichomitus squalens",0.23861166164728,0.169138626421796,0.308123505432767,1.80863636458759e-11
"Trametes pubescens",-0.131593729162892,-0.192837167894897,-0.070378054672126,3.18476499095507e-05
"Trametes coccinea",0.417101322329054,0.332249405288988,0.503003057999089,2.62982514192202e-22
"Trametes cinnabarina",0.123896396154888,0.0234498803981273,0.222450766836784,0.0159015302226954
"Trametes versicolor",0.0708565185380318,0.00563690430920204,0.136344122651947,0.0332429916359719
"Jaapia argillacea",0.476521846304383,0.39258093324665,0.562038047219795,5.095544428478e-29
"Plicaturopsis crispa",-0.218096932969809,-0.292492046223587,-0.143538773151614,1.15843908685492e-08
"Piloderma croceum",-0.116410447551896,-0.182682364500689,-0.0505224847647314,0.000494543165866326
"Fibularhizoctonia sp. CBS 109695",0.0328379456102774,-0.0238576603182466,0.0897330558968292,0.256488716287215
"Serpula lacrymans",0.0965900148244642,-0.264873270137844,0.112452064257389,0.740691668294949
"Coniophora puteana",0.0385884465067595,-0.0258784683830996,0.103658705052764,0.241923134319269
"Hydnomerulius pinastri",0.453544984661607,0.37384564393933,0.535322960814962,3.07359541567782e-30
"Paxillus involutus",-0.188734014670466,-0.263404533676268,-0.11348973510124,8.14846349015252e-07
"Paxillus rubicundulus",0.454769482675528,0.384502373672082,0.525025977914366,2.16478269369485e-35
"Pisolithus tinctorius",0.18119002104891,0.117955482260558,0.244808663468145,2.52144316333764e-08
"Pisolithus microcarpus",-0.167137559949742,-0.231396393319698,-0.102854233427505,3.69083382291436e-07
"Scleroderma citrinum",0.137953415698329,0.0783404592505509,0.198071057056156,5.59946845619052e-06
"Suillus luteus",0.349745590947988,0.274595693450703,0.425043401891833,2.55422692495737e-19
"Rhizopogon vinicolor",0.454641860165196,0.353703779064241,0.557002333880352,3.92026345908152e-19
"Rhizopogon vesiculosus",0.117496492881124,0.0116660794882634,0.221739846766659,0.0297031548874499
"Schizophyllum commune",0.272750937004659,0.203881842150712,0.34152757211253,8.1194935584963e-15
"Amanita muscaria",0.251067684735077,0.132026904047701,0.373506677944312,3.0282984190227e-05
"Amanita thiersii",0.110292767028971,0.0421715642412545,0.178882081496792,0.00145658935441439
