"","Median","low-CI","high-CI","p-value"
"Punctularia strigosozonata",-0.341554420615251,-0.378014206296964,-0.305032116685351,4.37678113838682e-74
"Gloeophyllum trabeum",-0.0465659517761221,-0.0840632176466685,-0.00913168052757124,0.0147529544295704
"Neolentinus lepideus",-0.709818730093023,-0.748121023493534,-0.671737287798195,9.90777049767262e-279
"Sistotremastrum niveocremeum",-0.257168872770902,-0.314083753635708,-0.200525399092356,6.8306915614969e-19
"Sistotremastrum suecicum",-0.31507149558925,-0.357116979760187,-0.273370784782943,2.59588898186597e-50
"Serendipita vermifera",-0.337671201887601,-0.37101959327536,-0.304250587544132,5.80317080534769e-85
"Serendipita indica",-0.53505651922645,-0.573594755211147,-0.496610004570269,4.13416700057414e-153
"Exidia glandulosa",-0.338551677086961,-0.369058221190027,-0.308080307504549,1.60266378237404e-104
"Schizopora paradoxa",-0.0737126368784752,-0.107355765242358,-0.0402035722673044,1.71690828589778e-05
"Fomitiporia mediterranea",-0.233163831327775,-0.259919381594382,-0.206419290592726,1.0325243071302e-64
"Pyrrhoderma noxium",-0.493014986492105,-0.529291193413962,-0.45656413414822,3.51270026130843e-145
"Botryobasidium botryosum",-0.312079982699671,-0.343459925422497,-0.280697558612381,1.06853968942471e-82
"Rhizoctonia solani",-0.472396215544502,-0.493700721543948,-0.451158451884882,0
"Peniophora sp. CONT",-0.273130568221808,-0.305016617649116,-0.241190236505973,3.77215106782352e-63
"Stereum hirsutum",-0.359651543871119,-0.389481860326263,-0.32982634576642,7.73529268183577e-121
"Heterobasidion irregulare",0.271059773147903,0.234454847451865,0.307718159345279,2.41108368789116e-47
"Phlebia centrifuga",-0.467007242292954,-0.502043353971459,-0.432083805514548,3.24359122578286e-146
"Gelatoporia subvermispora",-0.0772495034078762,-0.110517566628415,-0.0439663458479293,5.47697730921116e-06
"Fomitopsis pinicola",-0.180707030038919,-0.220664601570922,-0.140564480515399,1.6914024136714e-18
"Daedalea quercina",0.0347565157664319,-0.00170544489033093,0.0712296566282241,0.0617822911335531
"Grifola frondosa",-0.279512223824164,-0.312327665840507,-0.24664046687469,3.23166000643414e-61
"Postia placenta",-0.0955518722527117,-0.137890138129361,-0.0534120620849184,9.41155474585968e-06
"Phlebiopsis gigantea",-0.200408960147411,-0.231098058941499,-0.169824039312494,5.38182557460384e-37
"Phanerochaete carnosa",-0.627414573502993,-0.659264490247053,-0.595587828152614,2.63084409969348e-306
"Phanerochaete chrysosporium",0.215301404203978,0.182027154107533,0.248605819094173,4.73199031034952e-36
"Wolfiporia cocos",-0.25733273044024,-0.293481874286896,-0.221391083099497,2.55720901075325e-44
"Laetiporus sulphureus",-0.207474840635261,-0.235887725886019,-0.179234595576278,4.02933780544732e-47
"Ganoderma sinense",-0.159354964204512,-0.191572435277443,-0.127239814473187,3.65953480594912e-22
"Dichomitus squalens",-0.0303553151261264,-0.0637791722972511,0.00303340062743691,0.0748876382755466
"Trametes pubescens",0.20965057925505,0.176808430751851,0.242581499218763,1.79313067957277e-35
"Trametes coccinea",-0.571454023223724,-0.607196842836185,-0.535817691771422,1.03369293148633e-207
"Trametes cinnabarina",-0.0936365041112582,-0.13913766101766,-0.0483231568854251,5.06970342475556e-05
"Trametes versicolor",-0.35307558947007,-0.390099529479462,-0.316076501311423,2.35295152398653e-76
"Jaapia argillacea",-0.453171712450029,-0.486984683241968,-0.419454732757845,1.19915142336141e-146
"Plicaturopsis crispa",0.0635677990294394,0.0315083790317285,0.0956927033153835,0.000104003541543051
"Piloderma croceum",-0.0351409159199821,-0.0664483495227651,-0.00381874389878498,0.0281127243988024
"Fibularhizoctonia sp. CBS 109695",-0.0425663992362401,-0.0719720618126191,-0.0131518468595233,0.00456730116969191
"Serpula lacrymans",-0.493370247320243,-0.535797131574838,-0.401826038039628,6.08584012816939e-42
"Coniophora puteana",-0.105203134302847,-0.137409098852708,-0.0730322239772674,1.40646175636702e-10
"Hydnomerulius pinastri",-0.0244125010551458,-0.0584055668154355,0.00952600970589286,0.15838105613559
"Paxillus involutus",-0.302618111702762,-0.340790828403344,-0.264612224978994,5.61870019386561e-55
"Paxillus rubicundulus",-0.172793435976046,-0.201163239258333,-0.144611065226661,2.28858289331419e-33
"Pisolithus tinctorius",-0.493189287163527,-0.526015153501481,-0.460553236901746,7.29848060364621e-189
"Pisolithus microcarpus",-0.0445828320378804,-0.0765220892284106,-0.0126618563594086,0.00621697381338716
"Scleroderma citrinum",-0.300206791963539,-0.333126086547926,-0.267221620573963,1.00643027740787e-69
"Suillus luteus",-0.0875189602717303,-0.125988060590172,-0.048943370256287,8.6058677989327e-06
"Rhizopogon vinicolor",-0.132237129966835,-0.174019236958426,-0.0906725472821046,4.37366251484252e-10
"Rhizopogon vesiculosus",-0.727288153010343,-0.765385724164835,-0.68919895839965,1.81846974765518e-285
"Schizophyllum commune",-0.191910442005457,-0.222461248901509,-0.161410697461685,5.38353557430485e-35
"Amanita muscaria",-0.7137377881807,-0.751649283578095,-0.676203947385333,3.10803795075935e-283
"Amanita thiersii",-0.337766619612819,-0.372486668416475,-0.303060323671292,4.32956816525517e-79
"Hebeloma cylindrosporum",-0.404248755601033,-0.435193159759215,-0.373297862822337,1.70483421357954e-141
"Fistulina hepatica",-0.204563009514428,-0.239023689891419,-0.169999256309056,7.14906953552259e-31
"Laccaria bicolor",-0.144477266728095,-0.176566193029649,-0.112464202333076,8.10633767086027e-19
"Laccaria amethystina",-0.366243341983586,-0.403337194822941,-0.329281356161156,3.04650867088214e-81
"Pleurotus ostreatus",-0.706689123430932,-0.744262767983684,-0.669077671093276,8.15216389814252e-275
"Coprinopsis cinerea",-0.172204927432002,-0.207505219349461,-0.136802224532933,1.9605286978214e-21
