,Aspergillus_rambellii,Aspergillus_kawachii,Trichoderma_atroviride,Rhizophagus_clarus,Baudoinia_panamericana,Fusobacterium_nucleatum,Parvimonas_micra,Gemella_morbillorum,Anaerostipes_hadrus,Dialister_pneumosintes,Brachyspira_pilosicoli,Romboutsia_ilealis,Porphyromonas_asaccharolytica,Streptococcus_salivarius
MMRS97327636ST,6.84630248871868,0.833047353088995,0.408350769891089,0.703818055882276,0.989296636085627,23.6731526393232,0.779805081278131,0.782458082941845,0.180962838386518,0.935151222615438,0.84823014732868,0.407964564581391,16.8875414827943,0.0587419378827812
MMRS11288076ST,1.57958487198539,431.12117309195,0.576161238093236,1.35254105330014,1.16320415501398,0.702929789620664,1.07396541167884,0.603738851083805,3.05733889890157,0.627260220344374,0.661697592736129,0.265147967752995,0.139545903300349,0.662385987556053
MMRS20257302ST,2.61125482767283,0.738710094982371,0.952467854796493,0.635472710368688,1.07683772538141,1.01018382466169,1,1.43488835854269,0.740627572228351,0.639587582773723,3.94732055313156,0.955673042160437,0.654096753717907,1.46384562413633
MMRS21365932ST,0.522292359817096,0.963032280209576,1.98129016513463,1.18572129970893,1,0.960205318287845,0.888854455392788,0.764206021579357,0.715188019293615,4.50179394041849,0.6308951665526,0.259382919617728,6.05688806322794,8.09202126117541
MMRS29805707ST,7.53044572982711,12.9358574934866,0.783713921036543,0.912321095452336,0.652669655594049,0.678267301625195,0.6793530222556,0.481426953770296,4.33087198649984,0.500036423774771,0.834826567493307,3.13207971301607,1.45851315068108,7.53339442286984
MMRS32573774ST,1.44665766599198,0.902216109741319,0.82317361686574,1.11240344823801,1.55110117490368,1.82148718870225,2.24053631803883,3.90826712964456,0.899597009659821,0.703473215457471,0.851119932605558,1.93934387155272,0.420287884374787,4.65922626362698
MMRS33294861ST,1.0773599866927,0.787454132233546,2.32588469618837,1.07378773377996,1.40870917573873,0.776068176074122,0.636783167499605,0.837743986124997,0.870261169587012,0.879795426286065,0.853041422180749,0.182535585056166,0.790730454021006,0.710065446472499
MMRS34569532ST,0.307245190093811,34.977959895599,0.927117697812517,0.810018332679855,0.909133489461359,4.32009697360907,2.53075137407243,2.24582441957551,1.33334480957684,1.87218869628466,20.9001250639477,0.923618365086289,2.5595873509512,0.325774448524083
MMRS35808664ST,0.373570040192472,174.650918898941,0.519610454426737,1.36569547486856,0.5722006583796,1.75404476735414,0.970806176112504,1.1321413085934,0.528499969926094,3.41076119572302,0.635807209984528,27.8585331428289,0.936289240371504,0.613902785287925
MMRS38861560ST,4.79890873564489,1,0.702331107189408,1.27884685626303,2.04181459566075,0.497983879324486,1.13768321384659,0.839266850137782,0.758547419069684,0.301745282704101,0.308190689740003,0.837322074719168,0.169256694287621,1
MMRS38954404ST,3.28854348789527,148.849993351965,1.58650338718082,2.21099480899507,1.06203751954143,2.50187702718083,2.03687726896632,1.58010646341507,1.80168620855757,0.909138530459173,1.79013664094249,1.76932403401508,0.529090130528201,1.4178543203621
MMRS39582183ST,1.55007944248171,120.635587409454,1.49495326083003,1.36220495986391,0.804837595024188,4.12564891852269,3.44938426876827,4.60689880062925,2.6712237600047,4.47833758555416,4.14920289195724,5.01583867959642,1.63790967807513,1.88066890101436
MMRS51307502ST,0.651975057528727,0.926482645627652,1.07958672712815,0.266014189465088,0.951082074316048,0.463850293977554,2.24156882024308,0.440067923730484,0.466374965148595,1.63292175394656,1.26945144832795,0.179608425417129,1.2069627836212,0.0350859602044105
MMRS51737257ST,0.934388534542499,421.664055272196,0.478994130680851,0.754558984152938,0.676924354396745,1.29050746691404,1.3437048531625,0.881750626202685,2.01186233713084,0.969048688855326,1.76718905152263,1.06910420243627,1.68661526350563,0.081915753579767
MMRS54246132ST,0.469717412925747,504.187342341557,1.44952059858406,0.722375835167259,0.770861219386629,0.839046477988286,0.566353095646701,0.963613950971644,0.532434886919552,0.720397758742262,1,1.09019164724491,2.26469834479731,3.66819138419058
MMRS57276462ST,2.08253580022229,0.862367880143266,1.18924675179733,0.980002922506014,1.18332744301113,3.02805541006364,3.10588878131563,4.21378595514275,1.88679894881708,2.99656170687926,2.41927637426156,0.686388140701104,1.787587007086,17.7275385664462
MMRS61683006ST,0.664462335243241,169.997716779227,1.49068032686551,1.42214581176101,1.72363098174643,0.54569978907956,0.358174461706434,1,1.18459732371952,0.274131501504775,0.588334897730594,0.0995287751020893,0.460300600899024,0.431674252440956
MMRS62666492ST,0.422991434105002,360.81319197742,0.755788455234356,0.945470762532503,2.04229303985004,1.81934526367928,5.53332458672265,2.51966133095394,0.630060831263255,9.57148958224433,0.914033497835782,4.05382816450081,0.722854654237057,12.3131779877678
MMRS64281551ST,0.651565743997929,0.968127318376869,0.475323526350485,0.396411186045332,0.422234673698088,0.511312304460757,0.522311900115717,0.20890238046606,2.68664598688573,0.442413511607784,0.53171889665927,0.899713598607593,1.60377700233893,0.225338670895037
MMRS65742083ST,0.301687175003963,0.966617414968011,1.81202261680389,0.371170442492732,0.924194028370202,0.683887318270754,0.725276498460295,0.669669393649463,0.373956058898131,1.29290887494467,1.10590130407426,0.0727153924795232,1,1.40407346205831
MMRS65862658ST,1.36072485568594,0.96159223850188,0.614505030734885,1.11038640325392,0.40601975595584,7.3922713724582,0.883750003770091,2.85414762974669,1.29864966625137,0.860330116177939,0.457153527587449,0.247455939188008,0.611651299064319,46.6839809706514
MMRS66868025ST,0.554370986838243,334.934897071964,1.52189258583211,1,2.01110951216002,0.183701329585988,0.149901751433389,0.174350057155553,0.185864731362145,0.258343769254553,0.179622335284967,0.147963306113973,1.01490379884535,0.00962759541248672
MMRS73787048ST,0.696626012612006,0.949779281876078,1.82103362096546,0.818219167406463,1.59028279446744,1,0.994528090192637,1.34789545729817,3.53553757132562,3.08174051146765,1.77411829296658,7.89554564790394,0.170802871166255,0.114732031630431
MMRS79893829ST,0.0204458326815698,0.937807999114864,0.597580125059586,0.937412059615043,0.620458177943527,0.26061181179317,0.688184836996354,0.336140136814984,0.566295543395519,1.3703474883722,1.4320175411813,1,1.15415487558676,0.47784012775864
MMRS81135225ST,2.33511348464619,0.883086167590753,0.838838749969387,1.10377590650392,1.35481619357841,0.671737189851884,0.408702978170672,0.479870674363853,1.19965989332627,1,0.750401030947104,0.124417069442944,0.770576493245428,0.329545067818209
MMRS84159866ST,1.60049043433179,0.861400103364988,1.22022855243606,0.819082895188021,0.865230312035661,2.79201317083647,2.33010437622088,3.51917308994743,5.43005634323231,0.834953588881796,15.3402809752541,6.78558516733837,2.01534444371154,1.58187510424925
MMRS86168210ST,0.778089221507832,0.854779385164535,1.57259661337213,0.280238676728213,0.488445245984147,0.287590713357851,0.200816501134546,0.401532360076398,0.122184798055514,0.308847084652189,0.305759508183334,0.215562683906336,1.68053193134375,0.0831042895862507
MMRS88581325ST,2.70303534692502,82.1592709300263,8.71077836968814,1.53940988470499,0.703442920010355,2.36330326838095,1.70028079636382,3.16333498170664,3.56358674006134,1.12896407448022,2.30204046683584,2.27473655563249,0.599792545478335,0.911470169693624
MMRS91297590ST,0.216598124185165,0.826856766913562,0.684711868695152,0.71379657465298,1.03676666963411,0.916068239400112,0.651260064885776,0.583241687360918,1,0.264287906861906,0.751098497374451,1.88110306670278,0.0475199263393171,0.816912894471817
MMRS93621581ST,1,120.936871386927,1.62492034585265,1.57280000283657,2.03989306127466,1.60312829201857,1.59775543873301,2.04157484152324,0.879277500793859,1.39674999833174,1.59539082221903,3.77046288032508,1.65937800408962,4.69684212472265
MMRS94549160ST,0.332983895682372,0.870112294422685,1,1.27291964071402,0.892560354738052,2.80594083616952,2.24490585329219,2.04890472760631,1.11967969804364,5.78521317083696,3.22803304168062,2.29684644963218,39.8075868773256,6.49770830208482
MMRS95277876ST,1.56096121787732,124.962038682069,0.878750874232619,1.08050205788025,0.573170217253745,4.29289573892727,2.7613577755861,2.97336085400071,0.383701438967236,2.38398777495779,11.8560074502469,4.00413982417921,1.38325262954148,3.41970318215984
MMRS95479054ST,1.57850472450006,133.184120334629,2.38882156525985,1.2691267100742,1.80049693556402,1.38621301576467,1.03166449006757,2.74117582768049,1.89452082123589,16.2872662483401,1.08328995336029,3.5284035651537,0.832682548625026,1.12695531682739
MMRS97307143ST,2.10453831898884,449.704072326081,0.792010093608682,0.308243614034865,5.85226130653266,0.183121826160181,0.448342718346066,0.239475584366254,0.683569943759234,3.57619464420367,0.2656955540034,0.064579422857059,0.344645921574946,0.108208244734599
GF15,9.3473385239056,0.917356556109957,0.173873692413127,0.692045923314199,1.50689257920911,0.314922328133056,0.389953342534331,0.922571292292083,0.13410788000131,9.45573791503083,0.637015711591808,1.08741646321554,1.70709027347951,0.919734254114205
SBJ01C,0.742813716901478,366.764607366689,1.40833684206433,2.28720535465942,1.70898808582819,2.6210303234625,3.94089632422712,31.5154685818897,6.38920939272811,1.06351944792974,1.3798752439284,20.0485179644383,5.12659449029907,7.45731982036537
SBJ02C,0.909145019596236,0.949455756081569,0.340482467315955,1.53127263141458,2.99880393591052,2.84835459519289,8.1256727268782,49.6521815055321,1.08808923565916,0.79819298849179,0.999913179874916,5.60463341043847,0.665926576509601,543.84510389063
SBJ04C,0.0274164919165706,63.294073482129,1.10083941659629,1.77218730067461,1.48079141135284,2.88181694161035,2.22730652928761,4.3171591467511,21.6063621628718,1.40385737510287,1.45716064855822,10.3254568642818,0.360390250312069,2.55245520034493
SBJ06C,1.71303998968684,1.12330414702246,1.09979640788569,1.49931131936764,0.774917738975931,1.06759569167717,0.793623102972362,2.66075483706629,2.08678843657047,1.469701569056,0.875650640543843,5.16229831445585,0.526537436159876,11.7421421962126
SBJ07C,0.354864485653607,44.4989205491354,1.39544725742872,1.29102795279549,0.463524433801708,30.1841897371644,161.795984682283,956.177799393711,0.932211975337268,144.259639643286,0.990634291032237,23.9641921424481,1.57525544694138,2.01566110677796
SBJ10C,2.62544385029121,90.0437947285701,1.13452019460208,1.19905156440775,3.15756741883639,103.80463682978,70.4414715749302,4.18332685095854,19.2375878280597,227.567929466683,2.74591550654546,6.19827683994692,2976.31285032106,5.49930420649262
SBJ12C,3.1298302150949,34.9877364939388,1.02222189876253,2.88250778101794,0.561801751611469,8.28886094726407,20.5842874508551,5.15652734251257,15.1729093834799,3.42253460557737,4.42809664681947,90.5770955350854,0.612795687398642,31.2485890349241
SBJ25C,9.49321086071203,0.978677161085918,1.69684172605849,1.79880881153877,1.28099626731805,7.29424840592012,31.4346187455331,44.0890050504795,2.47806896667817,2.71329903131366,3.19411938595356,28.3720278350789,10.9501934653993,2.30503308803938
SBJ27C,0.564091016306685,0.984389484537969,0.580956301171235,1.30044704409831,0.669833081018102,2.90086936024482,4.15448092043729,29.9403886105517,2.62090128450959,12.9792501450331,1.25429504026684,77.7216278342514,2.08179765490199,11.9421358983427
SBJ33C,0.0283758216893712,68.0240210974997,2.39103002995084,1.89764570117387,0.991013144822224,3.7355109007979,3.14636140933484,3.4390944206597,6.87167005748951,11.0269356862428,1.98390748009188,10.5957293709869,0.406969595330551,50.9568583802848
SBJ35C,1.29066380115093,1.13849927904961,0.580037357322499,1.10867093516963,0.766303030443438,2.07856846229602,48.0217478670518,5.57551726103669,16.3355936423945,4.74491878145195,0.587394603155856,2.47711067109047,0.535535046801683,2.67659166549591
SBJ36C,4.76512543335265,44.9125470091807,1.57462906775715,1.96516499128004,0.832114008667716,5.57046050868738,3.66143433394558,4.14504596232237,4.65562491166257,19.11621706399,3.59469362908623,3.32067402458101,1.29768948025408,18.020991284717
SBJ40C,3.86252144420176,1.01661796772377,1.1451828942614,2.25664508466123,0.955536047034207,30.6091290176229,174.487620017187,172.182169404297,2.7998948521592,7.21558751905668,1.59209108025938,40.0305099109803,0.679197715068171,2.43686143232939
SBJ42C,1.2791415385037,0.848883168644609,0.416016480021878,1.42874559012803,0.519631855280731,132.181966120943,229.398995243841,914.036638526666,4.04395475358259,203.703825501545,4.05652480615222,82.2160042394606,1.95401332646378,5.56831372112063
SBJ49C,0.0335715255552171,0.905074903611188,0.443061218267727,1.03366453055927,0.468272120675497,7.35846926785853,6.33536596116142,7.55295715354713,1.4203172028293,31.9985142537203,3.59349334961145,68.1941677076262,3.52843197936369,49.9872892030288
SBJ50C,0.929988560068303,0.928514435986192,0.361684262196821,0.799757174003621,0.934424782449549,33.1416630373181,78.6560968211352,49.2810192457979,10.6395347464653,23.5248192145276,1.93221677048902,48.66516984563,4.10332331716223,8.18440889646786
SBJ53C,4.20055420894528,1.09078430624894,0.66072003116988,1.33717347894608,0.698316073292026,4.58464585102334,11.8203870657422,13.727588722544,7.63177480707414,4.47105324401991,3.02892835193995,2.91205532813239,11.3647280938039,473.205954878185
SBJ55C,0.515319979214109,1.00679258599068,0.926360028544358,2.42158958625608,2.93721425295244,4.65908627464481,2.46660720525804,7.87457723250462,8.54103881016658,1.98956267454568,1.3337132361347,3.43484225627843,0.623235557522675,140.339430963235
SBJ61C,0.0292491445088972,1.01077295015599,3.58972580399166,1.04664275542196,0.578743783987668,11.2862674699256,15.5104903577133,17.8755080967146,7.32831386856294,0.287944459060185,0.425520339960231,10.9865537798811,0.698468182808378,13.1206732422887
SBJ64C,8.58454425703557,82.1737083601611,3.12908760695891,2.39648732410603,1.55630012720185,3.13916602307471,9.75824100314682,83.7645736172878,5.40161209582002,3.05920977185953,1.61425455796542,0.371601682406618,1.78203244132933,103.558417587528
VF100,0.0294198653357173,0.982581402296202,0.558684594716005,0.706670552491074,0.959521314213178,0.8591737227656,3.458388240203,0.620768518605378,0.66395770355227,1.74223229584058,0.776461895713404,0.244964692423619,2.51517536367691,57.5074181640256
VF264,2.51725480070736,0.91780694954327,0.667769296879388,0.6757199356137,0.705766453661363,0.540303545897043,0.438703274159739,0.404004303623371,0.196384655107589,2.69093357483034,0.274410371696537,0.095874076712308,1.02217815414299,0.0216984991691656
VF270,24.2328523847085,29.6667764627765,2.84793116883569,1.075886707198,0.180598984472076,5.11636400407264,1.33073502347791,1.36267393269924,0.471525453547575,2.21287573697063,1.348970603439,0.524224503847614,5.06057766451475,0.237118736647305
VF29,24.0523471352314,1.14548166173177,4.91334904822622,0.951403143982405,0.673157149704608,1.29573576839615,2.10488278221528,1.16711999994227,0.646405486574097,1.07452594406444,0.739975183218717,0.540756365827934,1.6312065394417,0.0816202723586492
VF300,1.82826462672469,1.02020733255995,2.79782791202058,0.680906991147863,0.973199372004014,1.88510313749223,0.644070577949522,0.536394409330579,0.343281628802051,1.841214028413,0.73869641140956,0.118356888382133,3.73949080045228,21.9205838609818
VF77,64.1699138920597,9.71824979480976,1.69792528312106,0.704878454495014,1.19635999164221,1.49124220424625,2.15369568627522,9.28208144123757,1.213423942771,0.956094595323862,1.10080911961377,1.59660684554276,10.2235104547388,0.195602754591389
GF06,1.344289138059,73.4791192387342,0.464720865949731,0.333096552235641,0.491164237464214,0.061286045997443,0.187898036191293,0.0235238910989898,0.00863302777436489,0.106518058310061,0.0481481414526772,0.00913235522790376,0.0549528871123344,0.155214999588216
SBJ03H,0.290443574167556,0.780704211692123,3.26320694555043,2.2343936320599,2.06933323016218,1.02354557277596,2.72061938113422,1.41942085814135,7.68630100386216,0.612118782126523,1.04527014549285,10.5498627933204,3.3738615970318,8.08957750982225
SBJ34H,3.62909403032119,40.9979536661677,0.49589742692835,1.65408712967658,1.33940447703641,7.18129661406884,3.95735233687405,2.22636597106816,18.6523544894607,1.50726936360815,1.55914105630972,9.50425273473824,0.376784152089046,17.9266019600909
SBJ45H,0.0340256534639557,1.03998449794558,0.984399139680711,2.18900369174643,1.11748068162373,0.976454427224038,0.946166479587754,0.943940903833068,17.3342805261046,0.52880509572186,1.08092954162215,18.4373953796913,0.363191089872372,17.2535352850271
SBJ46H,0.0303830589193481,0.925877929469578,0.591450995644006,1.09723710873197,0.989750402266724,5.3078630148,2.19409704626282,6.31166776951225,1.56469573998306,4.63823595877012,1.37030688287543,30.688233117924,1.50863073523767,690.414884288752
SBJ57H,0.0253700683515561,0.868051204364979,1.58718657057527,1.40532353127347,1.20570316988215,2.97330064769587,3.22699731790772,4.4799968826873,7.47613260000823,5.65472420096869,2.75129444433755,18.4341199343946,0.846929968637512,3.65965947902083
SBJ60H,0.38358213216081,0.950641632784459,1.09699982738549,1.84349415888869,1.05590117495918,2.21182104425604,2.2912879693718,6.37493334218496,6.06053719625397,2.90533047314526,1.82041873676106,79.005102454205,2.67340066874367,60.7735964228099
SBJ63H,1.90832046364658,0.872115304288619,1.01560086031929,1.96022900059373,1.61008529638741,0.953762896210127,1.90165902754829,1.54368026185427,3.61414601816192,0.192505329124,0.19981453675314,3.07129541103218,0.711938492180125,451.026976683348
SBJ65H,0.0270494374444442,65.1939169547641,1.57712728457114,2.06876571637577,1.41992492203841,3.85323417800303,3.78049879773733,4.10204869502219,8.4367531734499,1.60844935983055,1.29360207499155,8.03590681047825,0.493598179800068,71.2023844704218
SBJ67H,0.0277499608620917,0.900989509086003,0.902756320283813,1.93448070418388,1.01024959773328,3.96876339188911,2.33674294634143,1.7921892555179,4.32068531265111,3.6125608801824,1.03932620699583,51.1996749379131,0.987616485534182,6.06581758462157
VF00TL,0.655710861940996,0.911082102115735,0.569274148821784,0.587347216931552,0.672451097918329,0.892012816779404,0.713574424783202,0.493581438711973,0.0683650650096746,0.389793547037951,0.360186947179236,0.913538070500685,0.404160802769027,0.369376789442832
VF18,3.57082060596777,0.807907910270681,0.621563084056357,0.352600794478316,0.328465516168009,0.0627761374044042,0.0994088366645133,0.0423146624101878,0.0217654182875334,0.549402328624816,0.226679369970825,0.0129171391640167,1.27968561440392,0.0235749071064195
VF189,1.38349202367424,1.05324321721351,3.75643826336715,0.371378034872166,0.718740514157663,0.852821211622387,1.49116238615348,0.64252101119274,0.195681794550521,7.55359311126401,0.743892865666662,0.297696258648469,2.30216840307193,0.0551456019068012
VF261,270.175997439364,0.986730162190416,0.016412849539576,0.400101583926797,0.179096774804563,3.03484541718601,0.660269366509966,5.25124169348013,0.174430475711865,102.91213016554,2.42211034314526,0.0485910758251795,2.85302888322574,0.221892909567433
VF263,0.0325996243399732,152.624825689113,2.2954134053948,1.23550170611428,0.671028510575086,0.577892764493893,0.42160704929616,0.749992675758348,0.539306190532938,5.05882526544434,0.481231301503575,0.327154234512919,1.01238351446582,0.675471976901351
VF28,11.2932262699663,22.1271252322666,6.86452801826707,0.902762891268035,1.78104294096458,0.792738157160922,1.05383352041225,0.493741922588178,0.342380420248534,0.75473802970818,0.553598832124382,0.259914686717449,1.29164658245706,0.0645609779138548
VF31,5.96200943632864,14.4168709893837,1.71613649400329,0.326773787597217,0.321800998448658,1.15055049360362,0.655578756454901,1.05605909616693,1.46069380946706,1.24526197029182,0.960673793004166,0.408258914641551,0.837285398635542,1.32452802309865
VF40,0.03008941355641,0.861217988935158,0.34146078711988,0.477155380486986,1.08267138029353,0.380135385146341,0.493997275865826,0.384954780925799,0.266492501441882,0.326492154719985,0.406666444847156,0.146849814627035,0.437362853951777,0.395479158895257
VF43,5.31444855604871,1.09367384547515,4.47818792933529,0.431572040483295,0.405686064909708,5.15768862519991,0.0579744665538618,0.237962518644344,0.119034766634714,0.0926892344949475,0.168364967661385,1.08646192949932,7.35486637229036,0.178618126238379
VF82,3.59182054947346,1.01326983780958,0.477888293613315,0.483578158654481,0.280600507295884,0.35259071113716,0.695240540685934,0.108270100713735,0.14353526050316,0.158146898314917,1.42811855845878,0.336257558951982,8.37891209858955,0.208977795164205
CCMD19168690ST,6.40871431573261,0.03468669396495,0.155611589736406,0.283248062216828,1.00145640564882,0.40692969447576,9.1366451070627,0.409497299984198,0.299430864472346,8.02622288519019,0.227709987380481,0.217474587355249,0.146395768117373,0.880009500634478
CCMD21703880ST,2.25833338627397,0.0359004151931019,0.164663039879832,0.419613229716247,0.582839433665121,14.2620434870461,20.4394985430265,16.6940176145564,1.34143573206665,0.6397837951779,0.931750197782811,3.06542943354087,48.063162110231,0.493681019505411
CCMD27463710ST,0.140405937872262,1.12292261939472,0.237509799729171,0.63947512090003,0.143298920616664,3.90973457547524,1.83529463823287,3.84351231720276,0.751809034621563,0.802167843032935,2.19145387510599,1.97200019886494,1.81068173007629,50.6876492192851
CCMD35633353ST,4.48052517691093,0.0424738962378515,0.6929580027422,0.709503348313292,1.18458429712566,3.67529772685737,22.4405308928954,2.26871314707137,0.833874022882969,6.14523471030121,0.982380601846489,1.02118198436616,259.480767194288,0.207321994321673
CCMD49461418ST,1.0891094973523,0.0370053224680985,0.982576406740932,0.8942549319777,2.47011103453995,1.51073291292331,1.27198953176307,0.545477209640346,2.19221073841841,0.580316968434415,2.46830401260226,0.708213026418443,3.35438674531577,0.364328160912696
CCMD52117727ST,0.801952215214716,0.0372213144006687,0.72350790064657,1.28951057011306,0.727534199560781,0.680817056282245,0.345823037445353,2.14176666310546,0.638675415501793,1.31175232584889,0.49772156005837,0.0943532682688042,0.206821143044393,0.842735609339556
CCMD65406197ST,7.58941007133332,0.0430484480747273,1.49961859918891,0.36617160095295,1.05925271176828,3.50826295651163,3.57781816691633,1.23434512221882,1.00746220996556,0.955976930425893,0.408069948411351,1.02343738048982,0.974265772799958,2.02030484951374
CCMD71242853ST,13.0147064624285,0.0384399240304518,0.204479214603467,1.32337109675951,0.767637304219496,5.30279074611152,1.41118761215034,4.29403399185869,0.801851819285355,0.907391904881079,0.97705069586354,0.424699503602515,1.13811190285713,0.315831479739257
CCMD72690923ST,5.07240704500977,3.8032049418206,1.38538544579218,0.162691150575087,1.36613194217567,1.19427634718255,5.75680008161144,4.1476061949705,0.940597231330129,0.982619064425669,3.89369157932505,0.214214540851448,80.0421588874002,1.34883802476781
CCMD79349503ST,14.7248932224345,0.0320976075078524,1.09247967479675,0.950089065497396,1.17179657614151,0.791812767154766,0.478224741868937,3.1041398109829,0.575724342738246,0.435960619391502,0.382823808392163,0.609360324149852,0.540261643753028,2.2259757226591
CCMD98531134ST,1.36075183991988,0.0342223053706011,0.538728332194372,0.742883808439635,0.472779350024743,5.00210855072231,4.35400532566976,5.0204889008591,0.165034378136829,0.127745656759288,0.406762247890466,3.10986618684126,0.526900812595686,0.273308862804046
CCMD10032470ST,1.40126460186475,0.0351085909492652,1,1,0.655479387088151,0.574450831974873,0.17249121107544,0.369723869726237,0.351316930000218,4.21866197792488,0.416246990022856,0.8169209205917,0.8054596633849,0.221573188627291
CCMD10191450ST,0.653636647032767,0.0412442699195057,0.354387061921229,0.245124354290684,1.68771724164333,0.311820570556283,0.556735210977785,0.611886722805841,0.130189404860467,0.498700931506295,0.753791447341246,0.372817266065993,0.715760507780932,0.254047362912328
CCMD15562448ST,0.0509556787855107,17.1161560315957,0.430981525668134,0.666810742522497,2.21890521305139,0.281324615371147,0.96215814309555,0.334138486724469,0.163324148552795,0.493888320751008,2.01981050572328,0.315286021324441,0.57265238941492,5.96281476365077
CCMD17410933ST,1.65078484883293,0.388307619405297,1.04717146791619,1.05270839570425,0.396423132044481,1.82698023332061,0.885165245732402,1.48761178628388,2.23934560058422,1.80738142366084,0.765238773928804,2.04090116412477,0.184276509321594,10.3793659804068
CCMD18579000ST,1.05937256935442,4.42882212656178,1.05892561427952,1.47032324921352,2.35898252820464,1.02904722521639,1.83785436891511,1.10495995557657,1.92576108803089,0.711540484636845,0.86658436464609,0.819558844900644,1.738536490585,10.2377033164448
CCMD18829815ST,1.17913863790153,1.62592770840193,0.894141564244657,2.02399028241725,0.663963643700579,1.11873107859262,0.720799931641698,0.743576227066179,0.794752434375638,3.65486177915116,0.547463041666888,8.84274946077007,0.140730277147203,1.3935232048807
CCMD23541216ST,0.968423913386973,3.71767223176327,1.57265259773776,0.904496121873053,1.42326392437989,1.60838720395441,2.13298131132847,1.48559725014858,1.55315618461687,0.355024792266687,3.27021258865512,0.606346277401294,1.72597222998835,1.79596769960705
CCMD25475945ST,2.7620549797206,0.0380684108963333,0.804244022685352,0.743570717603152,1.72526851328434,0.767951484385585,0.80678621812925,2.97477895439881,0.684387323151709,0.138830140255839,0.533351370921181,0.833469925502134,0.607437220087448,2.13756579101162
CCMD26625622ST,2.70397904874546,0.0382189147246994,0.535259288462521,1.8452503560378,0.391445810703952,1.00216482862036,0.582503849514081,0.470750138023554,0.495587788160148,0.173214959715362,0.298970033012784,2.01524471860611,0.483925674656217,0.925423106830974
CCMD27867141ST,1.31767760500432,1.62128798183555,0.750135862137717,1.0468188098596,1,0.868617326209587,1.08246199749237,1.26967787253725,0.709171537114828,0.540634563019649,2.24381209683866,1,0.727229561951792,0.436213869250275
CCMD29706695ST,5.70057377908194,1.10079838417713,0.620880784368522,1.27729652935926,1.31110552981736,2.80562799245546,1.8837069643508,3.12821764411226,1.22407293338967,0.684620860817368,5.2071571880545,6.21871223478301,3.38269780018449,0.706632404397109
CCMD30626189ST,0.207427312447331,4.14734634013968,1.28072198136873,2.58135360105025,0.254041477993561,2.60737281774482,1.4743854728145,1.56512568619937,3.6959354800791,6.29034419043852,2.56432354601655,10.6404407153019,9.19587919991828,4.44997324914201
CCMD30627121ST,2.20922415477819,0.0371529479678287,1.35076252723312,1.46838510685173,1.08662358287341,1.84217094521047,2.64292683394687,1.47108222621277,0.64322507509877,1,5.12233972602853,6.8034038411528,2.83410277884421,1.69424430921257
CCMD31009081ST,0.143682861518905,0.0347037240489245,2.07945364224994,0.991328622388814,0.955897479748201,1,1.49451040981848,1.03020524726208,1.64896698986172,0.557491632038776,1.38529968441943,0.709162702115617,1.77970638096752,14.3933487619403
CCMD31134579ST,3.90671075248281,1.17021147301896,2.07909982174688,0.953616009733821,0.676978840125391,1.90001663378368,1.69993451902436,2.83908276871091,0.906028773322732,0.427298736750444,5.20726897468057,3.93539375258142,2.9565594149486,0.719935277478953
CCMD32288175ST,3.71545722318918,0.0433124629440046,0.23135131382554,1.85990859597949,1.3027771493822,1.27758060252848,0.830825627039196,1,1.53946810031928,2.91263193163055,2.986030413472,0.526141656850897,1,0.0618618553054251
CCMD32965613ST,0.365167230873392,1.06199741490737,1.06696155871511,1.51620853080569,0.993843438470338,1.8855211507239,1.80784995701449,2.01493469230823,1.65040625762152,6.95791430328762,1.78007344972983,1.37349034740175,2.54760446241952,0.742286909457719
CCMD35081859ST,0.278948047120935,0.038575643559322,1.533566965787,0.501027064016843,4.55512975206763,0.179942378293964,0.646792042535605,0.534204955541382,0.136446633015877,2.13614463383886,0.290711558236753,0.13796953159658,0.35708477666192,0.112459438157
CCMD37575804ST,2.30966084275437,1.11951166339655,1.3812653580839,1.60430756518381,1.90484853496512,0.966984213351271,0.389810166204841,0.916179559207467,1.39145375762268,2.14707310466383,0.746506820743561,4.85399011029356,0.774196924113066,3.36483009786888
CCMD39157124ST,0.202671353787767,8.85261791376244,0.421953950674437,1.36009033258123,0.721313589136844,3.16241927048293,1.03940694813314,1.36531875924022,1.40883025479667,1.13118890289626,1.74923294525344,6.21463741567362,3.01719186698334,2.53538589380725
CCMD41202658ST,5.17823772231008,1.32373260010311,2.43985357217871,0.885789535966889,0.386113775410432,1.13740432146843,1.14582879209834,1.57795052135479,1.58168932086462,0.444255367639009,0.98677628688175,0.386594782089918,5.28616406916981,0.970658520997328
CCMD41521570ST,1.82263047464852,2.42947107246864,1.1561813345669,1.5848777844625,0.275582920925335,1.53579854633215,1.03435113671835,1.63526276294047,4.00834451349742,1.98294964094529,2.11272731524726,1.7510153584923,3.73761215635399,3.33073543467608
CCMD45004878ST,5.53285441830896,1.86971970178581,0.395465140919686,0.971206525854125,1.39372426946094,13.484667273706,3.81967925656859,13.7680846041203,2.77950255944384,1.24557926826304,5.73006075978597,4.78811992320754,0.898507851530493,7.86388113709451
CCMD45812507ST,1.2646409731941,2.8583613071179,1.5811912138212,2.05983336579088,0.897876984642569,2.71047713307462,1.00693588270273,3.30507651590805,1.65582896500913,1.06344988489131,1.94713866110848,4.41430833244099,0.846907884892742,2.72904402181176
