"","Median","low-CI","high-CI","p-value"
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",0.136864916522632,0.0238253028224108,0.25110881617708,0.0174639240298641
"Saccharomyces kudriavzevii",-0.929931785095354,-1.116056393341,-0.736127195236925,2.38655118199682e-25
"Saccharomyces paradoxus",0.160367165936516,0.0833576136223087,0.237868934943604,5.00546173160546e-05
"Saccharomyces arboricola",-0.221002257871436,-0.293445379810204,-0.148628670709768,3.88748687354413e-09
"Saccharomyces eubayanus",-0.722749783734701,-0.820197495178745,-0.626064023095778,8.67190036931465e-46
"Saccharomyces cerevisiae",-0.63515854631583,-0.755885761090348,-0.51550685431081,2.40274085316806e-25
"Drechslerella stenobrocha",0.643109497465565,0.565489026465941,0.72183779275371,5.57590043837025e-51
"Arthrobotrys oligospora",-0.293650163316336,-0.350213077378286,-0.235557233359339,7.26638650156639e-22
"Dactylellina haptotyla",-0.248458208051189,-0.297882242248513,-0.198950483338002,3.41558475909327e-22
"Tuber borchii",-0.423250517553573,-0.4686407990837,-0.377265668893264,2.954924432284e-66
"Tuber magnatum",0.0523370501058239,0.0041669511359012,0.100454129923477,0.03242087181288
"Umbilicaria pustulata",-0.134395824056905,-0.208885881560389,-0.0590550743217194,0.000465744747590736
"Xylona heveae",-0.34469205890303,-0.423396280372402,-0.266179877063349,1.92529736121207e-17
"Coniosporium apollinis",-0.306523597176161,-0.372552651311376,-0.241490725218215,3.13529696434745e-20
"Diplodia seriata",0.298498112545604,0.245897074432984,0.350351380987085,6.51338124613998e-27
"Macrophomina phaseolina",0.207364875777346,0.163876490933989,0.250643887198122,1.52197644094934e-19
"Neofusicoccum parvum",0.183116030526805,0.12536845107099,0.241235075510767,6.51369490838719e-10
"Cenococcum geophilum",-0.163029656011727,-0.216852481889269,-0.109138076830734,2.33299270277651e-09
"Clohesyomyces aquaticus",0.311491454064358,0.260337885230507,0.362801505364811,1.71621122772069e-31
"Corynespora cassiicola",0.53783789819101,0.471427246051223,0.604153280008482,3.57149621626015e-53
"Stagonospora sp. SRC1lsM3a",0.199521211443056,0.14333120443401,0.255295262900017,8.04730304123578e-12
"Periconia macrospinosa",-0.0690080905842287,-0.119019301258505,-0.0184291598166067,0.0070681394599395
"Pyrenochaeta sp. DS3sAY3a",0.114819158868065,0.052820062337827,0.176405402775891,0.000288619246543121
"Epicoccum nigrum",-0.0184258288339741,-0.0722876212196636,0.0355208939079713,0.501455678863638
"Ascochyta rabiei",-0.109441086356666,-0.17647128287485,-0.0426358651159913,0.00135092145319032
"Exserohilum turcicum",0.258258389884533,0.200305200595854,0.316021705896536,8.70599450689264e-18
"Bipolaris victoriae",0.952762799728589,0.749972054333002,1.19181856086336,7.52028630762607e-28
"Bipolaris zeicola",0.107479142654814,-0.0361006360889918,0.243806961321306,0.137317440607599
"Bipolaris maydis",-0.43155050514093,-0.630643748062367,-0.242958996277032,6.22241373560534e-22
"Bipolaris sorokiniana",-0.338700219919607,-0.412357048164516,-0.265645490602962,1.85982384402114e-19
"Bipolaris oryzae",-0.085018868460633,-0.165077110712718,-0.00483473101113003,0.0380932460463711
"Stemphylium lycopersici",0.514462883854277,0.456198260932392,0.573431825912374,5.93507186225916e-62
"Elsinoe australis",-0.112534206211369,-0.192137524117508,-0.0331754293462461,0.00564197574642814
"Aureobasidium melanogenum",0.110508553697493,0.0492336322716234,0.171147253351755,0.000426266470891495
"Aureobasidium namibiae",-0.446412041015171,-0.518732319722225,-0.374487816333649,1.21810281351901e-32
"Aureobasidium subglaciale",-0.306925075199787,-0.382094807502365,-0.231663843488564,1.87800078021825e-15
"Acidomyces richmondensis",0.0641221593335037,-0.00429869055592997,0.133949235895798,0.0669593131536554
"Rachicladosporium sp. CCFEE 5018",0.722002419470214,0.59732402397832,0.850127560698933,1.10465032502625e-32
"Rachicladosporium antarcticum",-0.131851127234528,-0.193434261652947,-0.0711736723301542,2.09599705706462e-05
"Hortaea werneckii",-0.0245389373961319,-0.0830851628974283,0.0334711910541835,0.411214629445511
