"Gene1","Gene2","CRC_cor","CRC_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Pseudobutyrivibrio xylanivorans","Baudoinia panamericana",0.110103895322953,0.0189412433519802,0.147156398913621,0.000719156228458306,0.586117130984506,0.557796804925171,0.456756756756757,0.672899326360205,"+/+"
"Streptococcus equinus","Colletotrichum salicis",-0.00629845354085238,0.89353364829458,0.0312573172505121,0.474817521308459,0.584335828347164,0.558994391638398,0.458018018018018,0.672899326360205,"0/0"
"Bifidobacterium adolescentis","Colletotrichum fioriniae",0.0298799106639327,0.525398309531866,-0.00767281219491021,0.860773394344938,-0.584269421817339,0.55903906150999,0.458054054054054,0.672899326360205,"0/0"
"Streptococcus thermophilus","Moniliophthora perniciosa",-0.0442389514126383,0.346974766834531,-0.00672169965397741,0.877887191611873,0.584024800863376,0.55920362634193,0.458162162162162,0.672899326360205,"0/0"
"Streptococcus thermophilus","Choanephora cucurbitarum",0.0693388419177838,0.140179009070161,0.0319049821579917,0.465709177813246,-0.58384481612082,0.559324723211456,0.45827027027027,0.672899326360205,"0/0"
"Porphyromonas asaccharolytica","Lipomyces starkeyi",-0.0431341503806068,0.359161312160274,-0.00568224094968407,0.896655661031795,0.582976168739637,0.559909343170112,0.458810810810811,0.673265556715547,"0/0"
"Alistipes sp. 3BBH6","Pseudocercospora musae",-0.0782816390639087,0.0957278611700094,-0.0410720776117045,0.347611253456803,0.580927711629005,0.561289174658995,0.460072072072072,0.674688247879047,"0/0"
"Romboutsia ilealis","Trichoderma atroviride",-0.0285726017608376,0.543685051481293,0.00868579732803822,0.842617902182826,0.579674914419087,0.562133863137752,0.461045045045045,0.674826196348394,"0/0"
"Longibaculum sp. KGMB06250","Coniochaeta ligniaria",-0.020171314543137,0.668174665087723,-0.057351957268145,0.189504510330847,-0.579278504418639,0.562401267250468,0.461333333333333,0.674826196348394,"0/0"
"Alistipes sp. 3BBH6","Phytopythium vexans",0.102339623893287,0.0292356357619517,0.0654701585380592,0.134096404665554,-0.577634548403747,0.563510876734569,0.46190990990991,0.675242498957617,"+/0"
"Streptococcus anginosus","Paracoccidioides brasiliensis",0.0100064852722554,0.831616751608468,-0.0268196633146554,0.539769724281707,-0.572932161806088,0.566690627214133,0.464468468468468,0.676627219888446,"0/0"
"Ruminococcus bicirculans","Thielaviopsis punctulata",-0.0693660156040818,0.140023307842968,-0.0326580789629441,0.455240933267279,0.57254297981003,0.566954176810296,0.464612612612613,0.676627219888446,"0/0"
"[Eubacterium] eligens","Aspergillus rambellii",-0.070257700418967,0.134987320688177,-0.0336505289555754,0.441649599136142,0.571026529546347,0.567981659613649,0.46554954954955,0.677190971524814,"0/0"
"Streptococcus milleri","Rhizophagus irregularis",0.0821453985976229,0.0803904004884228,0.0456011148909755,0.296992333093338,-0.570835988318791,0.568110825301722,0.465765765765766,0.677190971524814,"0/0"
"Fusobacterium periodonticum","Tuber magnatum",0.0178591000304436,0.704309182002105,0.0543954492136669,0.213386624303798,0.569125558101,0.569270934865705,0.466522522522523,0.677190971524814,"0/0"
"Lactococcus garvieae","Pneumocystis murina",0.00300912829477482,0.949018228729726,0.0395621549952395,0.365636848074177,0.568899736603445,0.569424184134404,0.466702702702703,0.677190971524814,"0/0"
"Lactococcus garvieae","Pseudocercospora musae",0.0151854523389316,0.746932119475418,-0.0213010959444105,0.626285734032915,-0.56761273726806,0.570297956347909,0.467315315315315,0.677190971524814,"0/0"
