"","Median","low-CI","high-CI","p-value"
"Cryptococcus gattii VGI",-0.0321524889695065,-0.0581045944632422,-0.00686296262696022,0.0130755406757503
"Cryptococcus depauperatus",-1.18913277663836,-1.63731942492416,-0.721897069711907,6.0686073332745e-16
"Cryptococcus neoformans",1.06760700016187,0.870105710115059,1.26383860794381,1.45599012467554e-22
"Sphaerobolus stellatus",-0.237744858771345,-0.304528714492466,-0.169265540830895,5.75314640428014e-11
"Punctularia strigosozonata",-1.15981054024551,-1.31678906778355,-1.0055676012152,6.27199808323618e-40
"Gloeophyllum trabeum",-0.796281730958234,-0.937803091666581,-0.654622160403232,2.5045836447391e-24
"Neolentinus lepideus",-0.566063776454447,-0.683724771265811,-0.452238940290491,8.25139632588965e-20
"Sistotremastrum niveocremeum",-2.01101776959834,-2.25435090582688,-1.78321518341128,5.54767844418404e-61
"Sistotremastrum suecicum",-1.25529174710038,-1.616227574141,-0.961549383800865,1.17273992154154e-20
"Serendipita vermifera",-1.23349459347401,-1.36639129281463,-1.10154533726554,2.88560912068141e-49
"Serendipita indica",-0.915353307537856,-1.0974341974724,-0.747393508446512,9.95677927576168e-28
"Exidia glandulosa",-0.321074630492668,-0.445766261735948,-0.204047882527087,6.72139237414951e-08
"Schizopora paradoxa",-0.501246576990583,-0.630510167551895,-0.376755661844067,1.1057494675454e-15
"Fomitiporia mediterranea",-0.852217404304801,-0.975338182241541,-0.73127020091211,7.71303781439709e-31
"Pyrrhoderma noxium",-0.573384998170931,-0.711730309164674,-0.431650046959769,2.39602077819884e-14
"Botryobasidium botryosum",-0.302639618014298,-0.426266865017594,-0.182928592692829,6.62649912364466e-07
"Rhizoctonia solani",-0.0848179254761889,-0.168467935521299,0.000530395311389793,0.0515112309739965
"Peniophora sp. CONT",-0.576724269476072,-0.682244381710548,-0.471315544578834,1.08564795282011e-22
"Stereum hirsutum",-0.606311653292937,-0.728494144995823,-0.485925338674434,3.180601082944e-21
"Heterobasidion irregulare",-0.139488243355314,-0.281421543653815,0.000855355936131583,0.0511689691950341
"Phlebia centrifuga",-0.152825953517941,-0.290024911440579,-0.025985523607716,0.0190926541359085
