"","Median","low-CI","high-CI","p-value"
"Schizophyllum commune",-0.511152823817388,-0.59399209996948,-0.425039603595215,5.19335925855442e-31
"Amanita muscaria",0.0685632779913142,-0.0352648850098336,0.171794691904345,0.197462042541624
"Amanita thiersii",-0.360752169717147,-0.43327240456648,-0.28868387373601,9.53735594790396e-21
"Hebeloma cylindrosporum",-0.181723101528088,-0.27025691758433,-0.0950803714362709,4.09311016526352e-05
"Fistulina hepatica",-0.114737071049538,-0.197992838951303,-0.0315247651003216,0.00715688437436858
"Laccaria bicolor",0.267891586493526,0.203665962239248,0.333420082513148,1.43915249540935e-15
"Laccaria amethystina",-0.0832341639130208,-0.180052888622876,0.0140765090807707,0.0913534371904152
"Pleurotus ostreatus",-0.278420697845272,-0.346942722774393,-0.209267270779615,6.55566980262295e-15
"Coprinopsis cinerea",0.13402976249741,0.0427833910799208,0.227440561520746,0.00375116925992821
"Moniliophthora perniciosa",0.844646173854824,0.727748313165381,0.963359418162997,6.7118088219837e-44
"Moniliophthora roreri",0.124887471432548,0.0604155633346934,0.189339021550125,0.000181289409566093
"Hypsizygus marmoreus",0.281200353555347,0.191213108855051,0.371256255635711,1.42437132545904e-09
"Termitomyces sp. J132",-0.192381153567508,-0.265970707213305,-0.11786769013212,4.44845514280666e-07
"Gymnopus luxurians",-0.33629623918301,-0.405911280228087,-0.266197160261606,1.61978510072669e-19
"Lentinula edodes",-0.00780964420171274,-0.0789462204169229,0.0628099041682817,0.826116834081191
"Cylindrobasidium torrendii",0.330678014526955,0.249592018511713,0.410945203298374,4.39371702068578e-15
"Armillaria solidipes",0.399392627486572,0.298580709175423,0.5002595083951,1.96852098384912e-14
"Armillaria ostoyae",-0.128238391558106,-0.224742276405289,-0.0336681873611654,0.00806820193998211
"Armillaria gallica",-0.0506966872860623,-0.11169478566011,0.010612962942656,0.104866541000103
"Hypholoma sublateritium",0.120660799836969,0.0603175151905163,0.181527462298395,9.70472940125963e-05
"Galerina marginata",-0.358020791155809,-0.429310735385016,-0.285989539626336,8.3405356199874e-21
"Agaricus bisporus",-0.370211395024837,-0.473836295642593,-0.266024409738342,9.49840157441108e-12
"Leucoagaricus sp. SymC.cos",-0.12394797801054,-0.194935906134502,-0.0553300318236535,0.00041938956009482
"Protomyces lactucaedebilis",-0.212859293701864,-0.386796130509278,-0.0389765237820566,0.0162043851195611
"Neolecta irregularis",-0.00989014034532233,-0.114972103359451,0.0933114989474263,0.853044663691206
"Saitoella complicata",-0.294960311483888,-0.388398126517127,-0.199636758094958,1.75211150187258e-09
"Schizosaccharomyces pombe",-0.301191599608337,-0.389752651294282,-0.213125282191893,5.43246885825743e-11
"Pneumocystis jirovecii",-0.0386357723829409,-0.184381702380844,0.104068190179183,0.59776909566998
"Pneumocystis murina",-0.388860594449465,-0.503511593264304,-0.27788693974632,4.20387331000979e-11
"Pneumocystis carinii",-0.19096971913825,-0.312552967155726,-0.0686067986494816,0.00221052287610412
"Tortispora caseinolytica",0.00918195282077944,-0.112664753807113,0.135983112803542,0.884070123359505
"Yarrowia lipolytica",-0.212967326894611,-0.396763315606766,-0.0243855586058638,0.0247314208800784
"Sugiyamaella lignohabitans",0.0283730217043349,-0.0810005582602792,0.142117906665774,0.617025641659153
"Lipomyces starkeyi",0.24311982500407,0.155849164207044,0.33196764416231,8.48802572097835e-08
"Metschnikowia bicuspidata",-0.282933812802114,-0.362488411568804,-0.204718611800388,7.16413320165186e-12
"Clavispora lusitaniae",-0.0149467358586944,-0.111277315576385,0.0796285243824921,0.75575607921292
"[Candida] intermedia",-0.137214643026535,-0.244699833041098,-0.0280530371060269,0.0144633379230489
"Kuraishia capsulata",-0.116890201685007,-0.211903054853467,-0.0195384010497999,0.0184585228950735
"Nadsonia fulvescens",0.317520546582187,0.238377625973761,0.397063842511546,1.95166582731997e-14
"Ascoidea rubescens",-0.0633969132771044,-0.144189502023741,0.0172052109837977,0.120139667213555
"Komagataella phaffii",-0.000964524042412662,-0.0126410781657685,0.0106918289780349,0.872375804527469
"Komagataella pastoris",0.121194500573258,-0.0284849762177104,0.276009711593944,0.112017552741999
"Wickerhamomyces anomalus",-0.0394162469581314,-0.142590720533691,0.0652976235729169,0.473606753038105
"Cyberlindnera jadinii",0.123380642149878,0.0265368221380052,0.221104047489817,0.0129261487371886
"Cyberlindnera fabianii",0.218949736255842,0.130978173861347,0.308218823794613,1.67665367235187e-06
"Hanseniaspora osmophila",-0.272284685702396,-0.371861903554532,-0.173040299803189,1.14081207015102e-07
"Hanseniaspora opuntiae",-0.673060794687209,-0.794298531343604,-0.553946003932197,8.17927303556658e-27
"Hanseniaspora uvarum",-0.299478631663535,-0.44086900077041,-0.155107577201739,3.68362329787742e-05
"Hanseniaspora guilliermondii",-0.151662692358493,-0.268551682884758,-0.0354394645490961,0.0100572248010831
"Hanseniaspora valbyensis",-0.249741109808361,-0.402796607833578,-0.0957462580861066,0.00164090721814459
"Brettanomyces nanus",-0.318504706260814,-0.416925679712321,-0.219854497383716,2.94968187726487e-10
"Brettanomyces bruxellensis",0.106689825036431,-0.0220289864831836,0.240489926400183,0.105936370474391
"Ogataea parapolymorpha",-0.0927328611683509,-0.184750628044264,-0.00226021350123359,0.0453012190202906
"[Candida] arabinofermentans",-0.386695862435214,-0.508879493232899,-0.264583404564362,1.62244092506362e-09
"Pichia membranifaciens",-0.158226502516024,-0.2312959240794,-0.0836232508298723,3.2004132324331e-05
"Pichia kudriavzevii",-0.095959459572806,-0.180588496562084,-0.0139643397813056,0.0214372311286795
"Millerozyma farinosa",-0.228291455099207,-0.311556194051418,-0.145589667487335,5.42315695843467e-08
"Yamadazyma tenuis",0.0283930986553041,-0.05026957510506,0.106739520845837,0.469183835036963
"Scheffersomyces stipitis",0.351018848266219,0.267626805627095,0.43457464025888,1.82633207478498e-16
"Debaryomyces hansenii",-0.833287766301267,-0.945621396395495,-0.717275547540714,2.66723394284358e-40
"Suhomyces tanzawaensis",0.0632679978844049,-0.102846345215238,0.227789728210651,0.452941695236123
"Babjeviella inositovora",0.164201098997316,0.0958553823856869,0.233912579677556,3.22808640049755e-06
"Meyerozyma guilliermondii",0.055758039563186,-0.0927953336517431,0.207590338973403,0.458897226030477
"Hyphopichia burtonii",-0.189748746545557,-0.284207672390735,-0.0964624970482649,6.97416269510616e-05
"Spathaspora passalidarum",-0.161529729726615,-0.248489133443071,-0.0734485723237533,0.000344951092834089
"Lodderomyces elongisporus",-0.266342548052593,-0.350721458411645,-0.182268690930383,1.17611857848376e-09
"Candida dubliniensis",-0.204347255907537,-0.323707148958824,-0.0900951600390989,0.00045439223756278
"Candida maltosa",0.468085927697711,0.386208789274529,0.549788202848075,2.94882904827615e-27
"Candida parapsilosis",-0.32257193362259,-0.442293914891925,-0.202016888091031,2.37460821378508e-07
"Candida orthopsilosis",-0.0246758690463666,-0.141856800915815,0.0935933359205436,0.686755767211928
"Candida tropicalis",0.0278952747800791,-0.0754203657677073,0.131781718301245,0.589800439802162
"Candida albicans",-0.12466950311893,-0.250441829627532,0.00398155128922907,0.057557779729162
"Saccharomycetaceae sp. 'Ashbya aceri'",-0.385578134585122,-0.52424973297638,-0.254443511573421,4.26572610211793e-09
"[Candida] glabrata",0.0360904196268366,-0.0792246005601935,0.15593845953277,0.542377528437187
"Kazachstania africana",-0.0113335119177768,-0.126042804209781,0.104132946474217,0.838693334355365
