"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2014_ZellerG-p-value","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2015_FengQ-p-value","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2016_VogtmannE-p-value","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_Thom-p-value","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_WirbelJ-p-value","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2019_Yachida-p-value","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_1-p-value","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI","2021_JunY_2-p-value"
"Lichtheimia corymbifera",-0.4051703550341,-0.454314788198068,-0.356466464644666,2.66793646719704e-57,0.14741246892047,0.0852085999364282,0.209917788350389,3.62988337355105e-06,0.0950264580117423,0.00959599453397832,0.181490744929374,0.0290472493001986,0.342149998780673,0.17087773137441,0.507727752263666,9.82501352202251e-05,-0.228257633621765,-0.357962933940345,-0.0931891209900717,0.000717523477894614,0.348831461104552,0.322452721096516,0.375211241084587,7.29162399528142e-147,-0.0319657301942671,-0.0657359427268518,0.00185511578109504,0.0638447015298141,-0.0534945106938505,-0.0792093464998241,-0.0276761832744909,5.13959539943847e-05
"Lichtheimia ramosa",-0.3455607919621,-0.395134759770544,-0.296037150031931,2.60204161950174e-41,0.463045641544973,0.385234597763436,0.540336044452825,4.44872246706564e-29,-0.223411401252752,-0.301133498859885,-0.145321055308417,3.86517750686011e-08,0.00727577456178681,-0.113663079242076,0.127965305334462,0.90902593881605,-0.731031357696481,-0.872211712668858,-0.589328890929469,4.90008656010303e-22,-0.0222147352022256,-0.03747139015299,-0.00697110137636862,0.00425968745317791,-0.219656378746522,-0.287380587972718,-0.152270883963675,1.86249578521563e-10,-0.28868560821931,-0.316785790145031,-0.260555088026243,3.25050239061585e-87
"Phycomyces blakesleeanus",-0.330873548740372,-0.370422988621084,-0.291466836514004,1.88973181098422e-57,-0.204287991860533,-0.250408871674947,-0.157399103256051,5.5346957880946e-17,0.10884154920504,0.0349125503254266,0.182642341639455,0.00388893799655683,0.321716072375172,0.182340956474269,0.471146709129659,1.51821633694455e-05,-0.519637609068888,-0.640887393152434,-0.398880643692353,1.27758420458961e-16,-0.00553169711817497,-0.0231391774704126,0.0121022215882131,0.538277126577335,-0.141087010656355,-0.19386383580964,-0.0880615092373449,2.16020909758198e-07,-0.325986385436233,-0.355179753736505,-0.296826665948618,7.60492225852189e-103
"Hesseltinella vesiculosa",0.249256256912959,0.194797754071995,0.30330717707876,9.38161323925683e-19,-0.0618875663238561,-0.144417152501684,0.0197072842988169,0.136362040066101,0.237867432081306,0.159948569798401,0.313873107854004,1.59310330817743e-09,-0.514189385161009,-0.688744403473108,-0.333912845493467,8.72091268441781e-08,-0.0330379625872587,-0.187894465668362,0.114026661487364,0.67813744383733,0.184443562554151,0.161148104977897,0.207669091657549,5.37762240751245e-54,-0.205547997350809,-0.27972858901777,-0.131987564025445,4.20627478906981e-08,-0.183996293808666,-0.224076999044778,-0.143934032110936,3.49122764553072e-19
"Absidia glauca",-0.268957341991666,-0.312257177326456,-0.225911507840372,3.82415537101482e-33,0.124295683993474,0.0545739960838662,0.194367468345715,0.000439119431794057,-0.355923485613952,-0.435179987523072,-0.277766255009041,1.2906658677356e-18,0.329895660289206,0.201525767689559,0.462195352253549,3.62396678334505e-07,-0.0907393695472555,-0.20220814976581,0.0203711458464722,0.113371420619605,0.119883009155601,0.100424156592124,0.139325336884618,2.73814893442863e-33,-0.370450763729436,-0.431380556415891,-0.309100072485354,1.23367121992658e-30,-0.385056351628722,-0.420829717086469,-0.349408270133479,5.0693799379027e-94
"Absidia repens",-0.222166505328413,-0.264435463257035,-0.179980042607881,6.48052488810601e-25,0.284359766990098,0.226670751553376,0.342733326952789,2.91185096906885e-22,0.0113219186568032,-0.0646386604213796,0.0884776846737719,0.768744094527014,0.196239318190252,0.0853207602378614,0.309039563899252,0.000557867859303424,-0.0958391702391391,-0.217014104324852,0.0241150970879143,0.120792378571167,0.195525271066226,0.179479428750762,0.211506560927409,2.37216429943933e-123,-0.280190635026013,-0.335776661784959,-0.224489965327674,2.95560387677824e-22,-0.286156061322897,-0.313655004301072,-0.258793195620983,2.03306733319505e-91
"Choanephora cucurbitarum",-0.702473846701904,-0.752214056662417,-0.652884496519528,1.01050003021822e-145,0.160060113005691,0.0958234804461388,0.224194658556907,9.10600070153235e-07,-0.232713431161552,-0.305351822255984,-0.159742234925157,5.24503643261483e-10,0.221388732966264,0.0122400498086108,0.438103241816024,0.0367143195683121,-0.707119701793122,-0.818135231313537,-0.594810224553389,3.27173830456299e-29,0.105490987963078,0.0889942512891463,0.121946262397402,9.1273790529518e-36,-0.631633183516061,-0.694751264200292,-0.569103180983964,1.95894135475272e-79,-0.317942967115697,-0.345086895190074,-0.29075481669031,5.6556167316619e-113
"Mucor ambiguus",-0.356717208293455,-0.40787717035721,-0.305377971176847,2.12257374286577e-40,0.317166837963521,0.240007180791657,0.393716961461622,2.47093976852936e-15,0.249435488930251,0.158847878808235,0.339073566288196,8.03315062314446e-08,-0.402771275151058,-0.522943144234351,-0.282478144205432,2.65347319224111e-10,0.0537899429422426,-0.0494800213989807,0.159389827679801,0.307941584884402,0.00834138668114681,-0.00910681583671666,0.0257284223557877,0.3498380217651,-0.278069254971684,-0.349021588125156,-0.20640478655612,7.71434191970885e-14,-0.173578189674845,-0.207360482696266,-0.139785961839327,1.73384012031229e-23
"Mucor circinelloides",-0.3204746724595,-0.354671128545593,-0.286214408009613,1.98431370956818e-72,0.0790866038214908,0.0265652768975128,0.131492924202939,0.00321457139805039,-0.0677142063606532,-0.129509149522697,-0.00574474214027994,0.0321754793979847,0.109804454553453,-0.0143786150758753,0.231207583163391,0.0808131894933536,-0.725803036995831,-0.810713572449784,-0.634957397629611,1.35958961988394e-44,0.0758372227201996,0.0599821317285284,0.0916697050339669,7.1381801433358e-21,-0.669992383666105,-0.724056490373317,-0.616472391600664,6.47040231996625e-113,-0.322433386006706,-0.349052154708383,-0.296024659127819,2.97556849119521e-122
"Rhizopus microsporus",-0.454754887039562,-0.650838449590046,-0.300546187199541,1.85491469557573e-33,0.0472678899398779,0.00697896290289657,0.091609871771725,0.0205176663436182,-0.269920837003999,-0.596870872139182,-0.170103877956863,4.33838530234572e-17,0.135727153117534,0.0645644734183432,0.232981419012452,0.000222759490279244,0.0627391188958379,0.00276167643870606,0.128374752750314,0.0405135543211569,0.0478228338784036,0.0371110942118246,0.0586618287592448,1.61465567023814e-18,-1.73949662853549,-2.1447711907726,-1.21925834029254,7.23285514812396e-74,-0.0392667417006756,-0.0655068226646458,-0.0139825578621515,0.00225601127819299
"Rhizopus delemar",-0.66447836633709,-0.713902885585895,-0.615588492168517,3.389231296274e-142,0.274072549573712,0.210286595591561,0.337269967662291,3.06206676546201e-16,0.0983971484304656,0.0385939575361864,0.158908230661321,0.00136583285858445,0.681053424658664,0.551630577516669,0.818730973246331,4.78396446380699e-24,-0.685272701083701,-0.814325406824007,-0.559104924963139,2.06547766620211e-24,0.0482643703658818,0.0306842527377839,0.0658783465785775,7.52598031330094e-08,-0.687542109500423,-0.758157936348545,-0.615946089202639,1.06592045205531e-66,-0.362229022881488,-0.394600646267578,-0.329801132483938,7.60970738604592e-101
"Trachipleistophora hominis",-0.340633931279482,-0.422783625463026,-0.260570520111506,2.20603650329237e-17,0.178791678652011,0.0338071536735145,0.32578299732428,0.0156960402334847,-0.0978232200456212,-0.194779477474565,-0.00131344439903315,0.047340592458061,0.812645021657846,0.569602171009437,1.0514179723146,5.52649575280801e-10,-0.778509337429366,-1.22385832106783,-0.348194486609497,0.000198234349123579,0.250154649540625,0.219754689859826,0.280532484789312,6.42933914268522e-58,-0.418369382473393,-0.505688636299671,-0.331572954014812,3.87879584328231e-21,-0.00586382646132403,-0.0515806363369044,0.0399217380672243,0.797098907689371
"Vavraia culicis",-0.525690962553802,-0.619410865604975,-0.434879584179703,2.66410530834388e-31,0.374183867824606,0.201032937174841,0.55117795350632,1.8371723412888e-05,0.687604691973383,0.504622742920811,0.885091898289143,7.53978677401062e-15,0.302670343835309,0.0277282112823755,0.624510534537675,0.0310257134767182,-1.82912390224661,-2.1213962252231,-1.39278480693939,2.32802838308209e-22,-0.0478496012362113,-0.0981433995091825,0.0022917728192668,0.0613526311127532,-0.233404599363097,-0.353755639364569,-0.114290052975685,0.000139475528402608,-0.738190640862157,-0.816432555851191,-0.659994536441271,3.00973609579495e-76
"Anncaliia algerae",-0.680860144576556,-0.738880653305304,-0.623509663796365,3.64190672441614e-116,-0.111197519765513,-0.179641197816741,-0.0421346117446772,0.00147040896964635,0.171059032525496,0.0692016823281661,0.275811018791143,0.0011261619598004,1.73432671011581,1.50667353102932,1.98918738607823,1.24751849604174e-54,-0.251640256023376,-0.374745426742168,-0.124505487587512,0.00011122049773775,0.0713525224588723,0.0519791905795742,0.0907359625030412,5.33098266959416e-13,-0.00904302298492683,-0.0580647623093914,0.0403050987455535,0.721365221271575,-0.0544624262921932,-0.072488193037329,-0.0364202165483719,3.84403444500796e-09
"Amphiamblys sp. WSBS2006",0.310498397805749,0.208753606518178,0.412270721205421,2.83764810953437e-09,-0.0589013662225348,-0.238221388235774,0.119454125809172,0.5138623731612,-0.397551238911391,-0.548260774991015,-0.252090713819243,6.35302157902205e-08,0.887475918439293,0.600289760454335,1.16593155377448,5.27103997630675e-09,-1.91990156135583,-2.24836147848051,-1.60619170764892,7.30089223277877e-35,0.203748559430896,0.159863560144074,0.24762438490654,1.76375294219459e-19,-0.102632192935337,-0.244308735565383,0.0362486207110455,0.148811251841353,0.332542737954672,0.264218327722685,0.401105703743032,5.77797017411446e-22
"Ordospora colligata",-0.166700213831922,-0.281942457316903,-0.0645666754483515,0.0011134642649466,-0.0822162855099463,-0.301717564143204,0.0950962796307221,0.38368741836961,-0.560195287055344,-0.837752264614294,-0.270910837314447,2.33107502110859e-05,0.682775991706029,0.225463686601824,1.11232292078651,0.000507674147171741,-2.34139854944402,-2.61492723123428,-2.01051313668071,1.84542171199933e-30,-0.23229646487159,-0.284439014456092,-0.18196445428853,3.67438892688518e-22,-1.69569668491161,-1.88368343212827,-1.50101955600646,4.94110808617075e-72,-0.178850904224958,-0.256570998799897,-0.102161431944983,3.89775390034855e-06
"Pseudoloma neurophilia",-0.215158666044475,-0.286436994194319,-0.143992482374744,3.23073618340093e-09,-0.510259983367056,-0.627165028695005,-0.393977008502357,2.57446020185831e-17,-0.712465381396334,-0.817264615967731,-0.606025031549728,1.8429579502239e-36,0.908427555329595,0.647976560965469,1.17794953976376,1.1453067806471e-13,-0.869747285227741,-1.02706517067052,-0.719742692759586,1.13303955366594e-28,0.270412663385707,0.239807421957733,0.301072413375219,8.87572459164982e-67,-0.974565007808539,-1.06595254101103,-0.883519331059001,1.05191557848931e-92,-0.623305146011418,-0.670329804933532,-0.576226421630233,5.10949001816965e-138
"Nematocida parisii",-0.00317309079479893,-0.0113141853192732,0.00502945576254744,0.449128459201513,-0.0609101593735557,-0.0755826382766618,-0.0463990928810693,6.46624163495587e-17,-0.000964524042412982,-0.0126410781657688,0.0106918289780348,0.872375804527469,0,0,0,1,-0.0119725179553075,-0.0312298737704376,0.00740012629140819,0.228534498864757,-0.00979913859957385,-0.0128028571955301,-0.00678667613834251,1.63710661206685e-10,-0.0291771661937624,-0.0370694008519994,-0.0213665218999846,3.83287341719189e-13,0.0134804735035989,0.00851485851358072,0.0184123955099654,1.14940761111259e-07
"Nematocida displodere",-0.134967513631725,-0.221187676340576,-0.0638046096160979,0.000105804167825229,-0.800092778513204,-1.04002523315665,-0.577483300887889,5.91005739483168e-18,0.35127512377215,0.175695183700159,0.526739874752766,4.55636350783546e-05,0.198423387259119,0.113242414378776,0.378177579356286,5.94835598305444e-07,0.0257112314961613,-0.146685663752949,0.198666519359114,0.752936774926812,0.0728097654221068,0.0366580735456135,0.110519420995336,6.53833794312061e-05,-0.464027959337652,-0.649500547487065,-0.302218419485839,1.85348290596967e-12,-1.27569712418585,-1.38935599042142,-1.16728094778207,7.46022833318484e-190
"Nematocida sp. 1",-0.454540835801548,-0.588864639606454,-0.325608714018194,6.34060426061495e-13,-0.207028773514662,-0.335414146278438,-0.0793714636295395,0.001515364476352,0.159289594585897,-0.0192020695514678,0.34974151967569,0.0802587942008829,2.28177246747664,1.80969676613556,2.66815141397308,4.57266191096154e-21,-1.12801052514777,-1.50748328040949,-0.773641947814365,1.54996458643726e-12,-0.459884221367569,-0.514160271922345,-0.405312464554036,1.2461282585875e-62,-0.106198294900468,-0.244506912218903,0.0337864630795097,0.139205628117441,-1.22892565112241,-1.31672042144314,-1.14325568964556,1.07717420355651e-219
"Nematocida sp. ERTm5",-1.67581201785689,-1.83121994440068,-1.52417931212829,9.21287253533856e-130,-0.347031880366554,-0.554975411966577,-0.157967462271835,0.000234897406784606,-1.87677037702671,-2.11971207042334,-1.60056599846212,9.61400269615016e-42,2.18240059321287,1.80818958588779,2.54070866890461,1.06527090050345e-26,-0.350064199156219,-0.714964639800123,-0.0363013046452698,0.0253563611846065,0.0622823264289571,0.0245974508370351,0.100940349307686,0.00113986624883425,-0.444299913889203,-0.578613024729339,-0.310708080820992,1.34056040334201e-10,-0.558625958778311,-0.630914015203372,-0.487134636499212,2.37099313338956e-54
"Edhazardia aedis",-0.815071895123647,-0.867119953667635,-0.7632296699963,4.62264073689373e-189,0.0315589993395665,-0.0196537418253194,0.0825368179050596,0.230870888420149,0.063016132861543,-0.0101249084779642,0.135918133289109,0.0897565647521392,0.190630974037595,0.0835763814189306,0.297396185610909,0.000530042353471066,-0.589331015528092,-0.708231926591883,-0.469103621824453,8.47207357694625e-20,0.163365691930192,0.150536570779172,0.17618174510745,1.09568916469419e-135,-0.815615475403025,-0.87530054858624,-0.756645362621894,8.10287659191447e-135,-0.506770533253656,-0.532502323192679,-0.480901960735417,9.19122760804673e-294
"Spraguea lophii",-0.854644794643162,-0.943734862653466,-0.76616264926342,6.69010812023921e-76,-0.0847700598144637,-0.198953076402101,0.0284136111871755,0.141036526261031,0.410199690184789,0.223755446898001,0.604325605537136,1.18496982296796e-05,0.289888543535446,-0.00176573258555506,0.58957210326942,0.051309295270807,0.805476567145012,0.550095744841719,1.06731966208018,1.12384253420946e-09,-0.0404602505131859,-0.0729717451357674,-0.00795887394651348,0.0146572436814183,0.0962713661366242,0.0624226598424648,0.129893317280578,2.89200061843158e-08,-0.0551544288253384,-0.079379483632212,-0.0309046809456218,8.31072069712498e-06
"Encephalitozoon intestinalis",0.1051034022283,0.0550274048121998,0.162501329007916,2.8691893649573e-05,-0.0377298519593573,-0.0718731862438577,-0.00322804693097202,0.0322010015533563,0.0463616697395083,0.00323963709479179,0.0950895796334298,0.0344177475803622,0.398743890265969,0.230806274076334,0.801713568909468,7.47289122039772e-17,-0.124129414160823,-1.47245846314584,-0.0458317446209731,0.000736805201536061,-0.0915505925272669,-0.101801610953128,-0.0818178285918543,2.31359558630985e-104,-0.0272209515833988,-0.0560719341118164,0.00125714819256995,0.060849339064982,-0.189206227971601,-0.234945743520947,-0.155801707896901,3.1099514319072e-74
"Encephalitozoon cuniculi",-0.0705930698056846,-0.0874347283452611,-0.0547482248395003,2.25922447425819e-20,-0.0658756872651028,-0.0905771587635468,-0.0422289350769182,4.24438381939598e-08,-0.0970133627541039,-0.118666144097174,-0.0770580289023342,9.38266824885227e-24,-0.0186512317841523,-0.0398906599398142,0.00329356153673866,0.0952120552697643,-0.0740756014482919,-0.108380484568382,-0.0451228019980722,6.93928719516559e-08,0.0175270798108364,0.0123468903701224,0.0226878426730322,3.96040277445688e-11,-0.138483237502245,-0.177133042025838,-0.108764116156883,9.80990252909593e-34,0.0434362660949349,0.0297149348161034,0.0575395761118423,3.08563201572618e-10
"Encephalitozoon hellem",-1.43135212863168,-1.74666897940216,-1.18127534648307,1.02580655027844e-77,-2.06635092234637,-2.24307267199203,-1.85313865429692,1.53641769222599e-59,-1.41209046716923,-1.72502321483762,-1.02581644479923,6.4406828373399e-20,-0.027593700375361,-0.102670208598882,0.0331427704396186,0.38541486523677,-2.86450982627285,-3.07224607772516,-2.55095099102516,1.40087008198443e-38,-0.0112088271847249,-0.0203421104167028,-0.0022319381296685,0.0142819685389179,-0.54566285657639,-1.00105948095896,-0.243069862748958,9.03508430946265e-22,-0.0706945250776241,-0.0923835921179774,-0.050635492367327,2.01480064703823e-13
"Encephalitozoon romaleae",-0.808385765597549,-0.959280079705904,-0.671255829202352,5.96142039937064e-32,0.173159579885789,0.00404428933901497,0.372810609215515,0.0446155010266439,-0.440881220008543,-0.683244055429882,-0.212157870711774,1.63481685637716e-07,1.12532050774315,0.76768138366407,1.46880887183485,1.05833750970448e-10,0.0858652743374467,-0.0996140648521892,0.268177247168894,0.308559662933382,-0.066011097357065,-0.0918807079479461,-0.0419806235898272,1.95760480646129e-08,-0.134570567257004,-0.331295431633541,0.0422846036236961,0.144314111669467,-0.184321339738206,-0.261802262759701,-0.110282900685974,3.52563315045636e-07
"Vittaforma corneae",-0.693375027512974,-0.859473167295628,-0.539349976991375,1.63609912451576e-21,0.661839948923585,0.41591556052583,0.915518997964012,1.37107466505443e-11,-0.683809921498251,-0.977537190965868,-0.392174162541706,3.25091474958871e-07,-0.49462170138442,-0.800921122684773,-0.118672255177825,0.000979384377369113,0.230892810527618,0.0378907172634499,0.499975907708977,0.0193203821309832,0.238562984225916,0.184017466169678,0.297483428651091,4.82197907793483e-23,-0.319783735879507,-0.505882473675232,-0.139205338594043,0.000370992493251482,-0.345173046941001,-0.425840992069385,-0.264857268184015,3.59177441821674e-17
"Nosema apis",-1.17935423002583,-1.25919958018246,-1.10053794226955,2.47315392594939e-169,-0.0284830193211631,-0.104235295852307,0.0476578746336514,0.462134509727051,-0.342859156415572,-0.467548135047646,-0.213848296581239,3.17881309731471e-07,0.714755497790942,0.519328687084403,0.916223067552581,1.85447540486577e-12,-3.10805809013005,-3.35675088847352,-2.81463920257827,1.7981798604046e-54,-0.173980202293142,-0.199533740397645,-0.14856843622102,2.92323951136675e-41,-1.36841731207021,-1.47611169261725,-1.26485774052065,4.41936394177679e-137,-0.592958890635729,-0.630801549700325,-0.555125540124106,1.05269057277264e-188
