"","Median","low-CI","high-CI","p-value"
"Ganoderma sinense",-0.0494391806673552,-0.0970317120842046,-0.00275851722514722,0.0379082879412122
"Dichomitus squalens",0.120524544846135,0.0729640566300713,0.167969943158587,7.55937595170923e-07
"Trametes pubescens",0.263680892645241,0.20893266712166,0.318818606583801,5.32409659947843e-21
"Trametes coccinea",0.0378650831016334,-0.0116499226629836,0.0871552041056776,0.132921298903195
"Trametes cinnabarina",0.440352265061974,0.381449351260664,0.499812821159444,4.5964856307737e-48
"Trametes versicolor",0.580047439617025,0.520490707914746,0.639846873536924,9.70855791424694e-81
"Jaapia argillacea",-0.218687966878416,-0.267068280323961,-0.170350109473358,7.6329866202649e-19
"Plicaturopsis crispa",0.165387904953794,0.11434940426051,0.216462030788842,2.43201633128439e-10
"Piloderma croceum",-0.274540761292974,-0.321321501407624,-0.22781754347359,1.14831012521367e-30
"Fibularhizoctonia sp. CBS 109695",-0.0620614783887658,-0.103566441677489,-0.0205429668960394,0.0032711880977705
"Serpula lacrymans",0.416521213369048,0.300702076307149,0.516396837138045,4.01727906567068e-11
"Coniophora puteana",0.185387070240082,0.139244139513928,0.231662922336044,6.02853355040622e-15
"Hydnomerulius pinastri",-0.298429768634787,-0.355050291445683,-0.242367355300699,9.72424537075014e-26
"Paxillus involutus",-0.199925548109875,-0.251491455277096,-0.148296513259927,2.99083937166969e-14
"Paxillus rubicundulus",0.167710033587076,0.125626480067088,0.210439475084871,1.44317385907793e-14
"Pisolithus tinctorius",0.107821166267356,0.063862503427258,0.151865341520281,1.71251158839635e-06
"Pisolithus microcarpus",-0.113423373341529,-0.168195746546578,-0.0589477107322751,4.48577720024762e-05
"Scleroderma citrinum",-0.378155701247346,-0.424139597771497,-0.332605281455612,6.8074223187179e-60
"Suillus luteus",0.0149760304423738,-0.0304098235259229,0.0601537133758716,0.515343295116651
"Rhizopogon vinicolor",0.0986784908317307,0.034253969777467,0.162863212601186,0.00268726886922656
"Rhizopogon vesiculosus",-0.648059514393171,-0.713691086588861,-0.582892751680648,3.50751863653686e-82
"Schizophyllum commune",0.318056024728964,0.265678403435819,0.370482211750651,4.15697252746857e-32
"Amanita muscaria",-0.576879807555243,-0.641946376285025,-0.512821734361228,4.28809120135408e-69
"Amanita thiersii",-0.264941559753589,-0.303393384510728,-0.22683028875226,2.83743624759674e-43
"Hebeloma cylindrosporum",0.0970073711831186,0.0431336777573143,0.150949825926651,0.000416810745596021
"Fistulina hepatica",-0.333157985892958,-0.383650058089328,-0.282746717435459,7.3280345171646e-37
"Laccaria bicolor",0.0509683055526395,0.00989820486847011,0.0924787359504491,0.0154604748034909
"Laccaria amethystina",-0.254103093404908,-0.301313998238736,-0.207331828573947,1.04904679447681e-26
"Pleurotus ostreatus",-0.0405327070694871,-0.0908975179370497,0.00959253012967445,0.113369421148516
"Coprinopsis cinerea",0.0181589822506938,-0.0342959228795974,0.0701239634199534,0.495982989058303
"Moniliophthora perniciosa",1.07042251268046,1.01357262895262,1.12733817126367,3.99290369746445e-239
"Moniliophthora roreri",-0.267964432744867,-0.307768479873049,-0.228242495008463,1.61555295456145e-38
