"","Median","low-CI","high-CI","p-value"
"Ustilago bromivora",0.0333866036172526,-0.0160787734594929,0.0837300833812211,0.199230368340281
"Ustilago maydis",0.358385230482578,0.335805297093221,0.380928766894615,3.36516525318908e-210
"Anthracocystis flocculosa",0.227914762073067,0.204688604662765,0.251145490012053,1.83597421289988e-82
"Sporisorium graminicola",0.0379139353680582,0.0142979385741092,0.0615439283627851,0.00163814228587783
"Sporisorium reilianum",0.382160693563568,0.362282955711486,0.402051026170837,0
"Dacryopinax primogenitus",0.250155773090489,0.22977732376205,0.270503257453009,1.11209935547915e-127
"Calocera viscosa",0.0729617080353785,0.0550777979660368,0.0908120364315013,1.25052630332139e-15
"Calocera cornea",0.362307003936661,0.343210958008947,0.381409798354752,9.98005134611009e-298
"Xanthophyllomyces dendrorhous",0.16400584775017,0.145305492480952,0.182720962481831,1.63694923415786e-66
"Trichosporon asahii",-0.21019314480271,-0.23703017513772,-0.183664964222356,2.59792960053054e-55
"Naematelia encephala",0.175492490527274,0.153406369184342,0.197608490162591,6.67257398913586e-55
"Tremella mesenterica",0.0485014859809024,0.0271573612574468,0.0698351338420783,8.06095380895614e-06
"Kwoniella heveanensis",0.0682709526661221,0.0204794547910594,0.115383236817209,0.00506416564738395
"Kwoniella bestiolae",0.202870247337595,0.179749234979509,0.226038473489122,1.50942733399842e-65
"Kwoniella dejecticola",-0.0210058182606352,-0.0436649946313681,0.00157786220186265,0.0684370097046561
"Kwoniella pini",-0.113774524756985,-0.130087186620917,-0.09740644590785,1.65588990157124e-42
"Kwoniella mangrovensis",-0.432478072331918,-0.489129240179766,-0.374006901679294,2.1435767646424e-60
"Cryptococcus wingfieldii",0.050258929843163,0.0223176654983801,0.0782072477388985,0.000434804947500901
"Cryptococcus amylolentus",0.0699301740382086,0.0181983990077987,0.119146814414093,0.00834528421177655
"Cryptococcus gattii VGII",-0.0316278906629538,-0.0723518578188432,0.00813092889984148,0.127881307594531
"Cryptococcus gattii VGIII",0.783275467223598,0.722204271179056,0.831647149804564,8.56306964135289e-222
"Cryptococcus gattii VGIV",-0.584013609328588,-0.639253152417866,-0.528036374453413,3.06114313159961e-103
