"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"[Candida] arabinofermentans","Choanephora cucurbitarum",0.209282998976194,7.97687261271385e-05,0.0312319781133253,0.475175846122936,-2.61576394145053,0.00890280832504393,0.0481150793650794,0.733536468243164,"+/0"
"Aspergillus rambellii","Trichoderma atroviride",0.117469674612228,0.0279913339336804,-0.0609255890187353,0.163333194728762,-2.58452730699997,0.00975125824563147,0.0494047619047619,0.733536468243164,"+/0"
"Erysiphe pulchra","Lipomyces starkeyi",-0.0952568031520291,0.0751143379742465,0.082439813493837,0.0590735995102905,2.57237356536205,0.0101003840891689,0.0496031746031746,0.733536468243164,"0/0"
"Baudoinia panamericana","Hyaloscypha variabilis",0.0496248662174516,0.354630240085046,0.220635088902516,3.28361315693471e-07,2.52161292997941,0.0116818171825159,0.0519345238095238,0.733536468243164,"0/+"
"Moniliophthora perniciosa","Choanephora cucurbitarum",-0.0212706115949641,0.691693405850808,0.15093710965218,0.0005203417648183,2.50306283091712,0.0123123684094382,0.0528769841269841,0.733536468243164,"0/+"
"Phytophthora capsici","Aspergillus ochraceoroseus",0.135403580689566,0.0112192205877935,-0.0361638579679877,0.408286075015811,-2.48930204893313,0.0127994172817236,0.0533234126984127,0.733536468243164,"+/0"
"Pseudocercospora musae","Coniochaeta ligniaria",0.226876602869027,1.82494432181546e-05,0.0588630058060586,0.178085246747651,-2.48270452881081,0.0130389190941967,0.0539186507936508,0.733536468243164,"+/0"
"Thielaviopsis punctulata","Edhazardia aedis",-0.118606797512204,0.0264983113793567,0.0518425943253965,0.235689740935073,2.46962210942894,0.0135255847867011,0.0544642857142857,0.733536468243164,"-/0"
"Rhizophagus clarus","Thielaviopsis punctulata",-0.0954828136502148,0.0744224176739268,0.0749672745086664,0.0861552370930294,2.46710926974205,0.0136208785285402,0.0544642857142857,0.733536468243164,"0/0"
"Aspergillus rambellii","Choanephora cucurbitarum",-0.0552267344468693,0.302874828579963,0.112041535526215,0.0101942753069779,2.42255736265155,0.0154116923899299,0.0567956349206349,0.733536468243164,"0/+"
"Sphaerulina musiva","Phytopythium vexans",0.263537255612291,5.69211095591271e-07,0.102508146488614,0.0188062201548354,-2.41157756248067,0.0158836730104666,0.0572916666666667,0.733536468243164,"+/+"
"Moniliophthora perniciosa","Phytopythium vexans",0.215410442853747,4.837420535031e-05,0.0522040431688904,0.232435665778666,-2.40508425399379,0.0161687375645891,0.0574900793650794,0.733536468243164,"+/0"
"Sphaerulina musiva","Trichoderma atroviride",0.172246610882404,0.00121590002061622,0.0091185091233517,0.83488728200355,-2.38018886217789,0.0173037669276736,0.0586309523809524,0.733536468243164,"+/0"
"Sphaerulina musiva","Leucoagaricus sp. SymC.cos",0.0341330533285298,0.524468774750445,0.192400609915612,9.01729638380644e-06,2.31984422376258,0.0203493057626871,0.0625,0.733536468243164,"0/+"
"Erysiphe pulchra","Thielaviopsis punctulata",0.0768633888917556,0.151297976226004,0.232552278399842,7.0532955032121e-08,2.30812290520082,0.0209923015473322,0.0631944444444444,0.733536468243164,"0/+"
"Hyaloscypha variabilis","Schizosaccharomyces pombe",0.0282813126599903,0.59797995350622,0.185831442095875,1.8260355736377e-05,2.30605076950344,0.0211077956737802,0.063343253968254,0.733536468243164,"0/+"
"[Candida] arabinofermentans","Thielaviopsis punctulata",-0.0320355122102859,0.550281134002262,0.126130606298693,0.00379526717803191,2.29342165443395,0.0218237411212257,0.0642361111111111,0.733536468243164,"0/+"
"Baudoinia panamericana","Schizosaccharomyces pombe",0.0970437041656977,0.0697842089644363,0.250185826071569,6.19206286245344e-09,2.28488267928903,0.022319707917272,0.0646825396825397,0.733536468243164,"0/+"
"Phytophthora capsici","Colletotrichum salicis",0.269200810533537,3.17144462247398e-07,0.119027548736421,0.00632429360383369,-2.25812350266027,0.0239379607468431,0.0665178571428571,0.733536468243164,"+/+"
"Pichia kudriavzevii","Lipomyces starkeyi",0.26042313379551,7.80655105891981e-07,0.110258104242758,0.0114707584684648,-2.25013349761476,0.024440472247077,0.0671626984126984,0.733536468243164,"+/+"
"Trichoderma atroviride","Cordyceps sp. RAO-2017",-0.054432452722915,0.30989230906239,0.100648861878876,0.0210817097034344,2.2446910376769,0.024787973798166,0.0675099206349206,0.733536468243164,"0/+"
"Naumovozyma dairenensis","Tuber magnatum",0.163137468853501,0.00220127753077537,0.0106295562771646,0.808020836882775,-2.22305212202717,0.0262122855551176,0.0693948412698413,0.733536468243164,"+/0"
"[Candida] arabinofermentans","Schizosaccharomyces pombe",0.175563462556702,0.000972386536724379,0.318822624465475,7.21644966006352e-14,2.20798396759574,0.0272453907900023,0.0701884920634921,0.733536468243164,"+/+"
"Erysiphe pulchra","Choanephora cucurbitarum",-0.015950767986018,0.766189424381969,0.134230164566492,0.00205457299973433,2.18001384205735,0.029256435513601,0.0722718253968254,0.733536468243164,"0/+"
"Rhizophagus irregularis","Pseudocercospora musae",0.191760249785003,0.000308312837164149,0.0431880939465315,0.32331638122833,-2.17931672984335,0.0293081472485526,0.0723710317460318,0.733536468243164,"+/0"
"Lipomyces starkeyi","Aspergillus ochraceoroseus",0.144891354852087,0.00662127957710679,-0.00415862786813242,0.924267625995594,-2.16672576261877,0.0302557709779292,0.0733134920634921,0.733536468243164,"+/0"
"Rhizophagus irregularis","Baudoinia panamericana",0.171037410415452,0.0013178187926346,0.0235618041181523,0.590123738306447,-2.1536176864023,0.0312701661048644,0.0742559523809524,0.733536468243164,"+/0"
"Pichia kudriavzevii","Colletotrichum fioriniae",0.207510237051422,9.19427547909635e-05,0.0629357334810271,0.14985906628312,-2.13023099972329,0.0331525469381743,0.075843253968254,0.733536468243164,"+/0"
"Pneumocystis murina","Paracoccidioides brasiliensis",0.219910508302523,3.31969356741624e-05,0.0776816776132006,0.075345352065352,-2.10387480425958,0.0353893693558129,0.0779761904761905,0.733536468243164,"+/0"
"Albugo candida","Leucoagaricus sp. SymC.cos",0.046815202300605,0.382566085934056,0.189744961342449,1.20287723244239e-05,2.09664998176248,0.0360245712876594,0.078422619047619,0.733536468243164,"0/+"
"Hyaloscypha variabilis","Thielaviopsis punctulata",-0.0333555744399665,0.533963949489625,0.110941579039659,0.0109657392282669,2.09008003942686,0.0366106103993947,0.078968253968254,0.733536468243164,"0/+"
"Trichoderma atroviride","Aspergillus ochraceoroseus",0.195239304803424,0.000237892943221407,0.0531974260018879,0.223656503572379,-2.08665252109892,0.0369195559936896,0.0793650793650794,0.733536468243164,"+/0"
"Pseudocercospora musae","Rhizophagus clarus",0.226501241287992,1.8856493506636e-05,0.0865443122816243,0.0474822977995286,-2.07519455088548,0.0379685074574783,0.0798611111111111,0.733536468243164,"+/+"
"Rhizophagus clarus","Coniochaeta ligniaria",0.0981806784251999,0.0665566241015889,-0.043634873889899,0.318331338748448,-2.05243446788001,0.0401274576596783,0.0821924603174603,0.738396337183905,"0/0"
"Paracoccidioides brasiliensis","Phytopythium vexans",0.158108202879483,0.00301671070139342,0.0187645998954192,0.667949458938906,-2.03104411124054,0.0422505200869081,0.0844246031746032,0.748350926979406,"+/0"
"Erysiphe pulchra","Phytopythium vexans",0.0982712407280758,0.0663048926992293,-0.0405709443642857,0.353530322629456,-2.00944081592454,0.0444904053068556,0.0864583333333333,0.753821641377322,"0/0"
"Rhizophagus irregularis","[Candida] arabinofermentans",0.319524565316898,9.50690193235459e-10,0.191139882315263,1.03443176331375e-05,-1.9865554683914,0.0469716802281955,0.0888392857142857,0.762962215324831,"+/+"
"Naumovozyma dairenensis","Aspergillus ochraceoroseus",0.125176684893565,0.0191455218600294,-0.00920610446307089,0.83332425490332,-1.94967583978568,0.0512147677218511,0.0930059523809524,0.764299505394499,"+/0"
"Rhizophagus irregularis","Albugo candida",0.140999762390098,0.00825063780669444,0.268801520708977,3.85198095642636e-10,1.92921814846271,0.0537037860689261,0.0947916666666667,0.764299505394499,"+/+"
"[Candida] arabinofermentans","Baudoinia panamericana",0.453072201818355,0,0.341100957577687,8.88178419700125e-16,-1.92337494998255,0.0544329779557555,0.0951388888888889,0.764299505394499,"+/+"
"Sphaerulina musiva","[Candida] arabinofermentans",-0.0995880197091426,0.0627321368551619,0.0325801521302901,0.456317971682882,1.91311791388182,0.0557329589259192,0.0962797619047619,0.764299505394499,"0/0"
"Pichia kudriavzevii","Schizosaccharomyces pombe",0.00900399591167454,0.866701171374293,0.139958069655696,0.00130428074774391,1.90398851755232,0.0569116796386884,0.0970238095238095,0.764299505394499,"0/+"
"Naumovozyma dairenensis","Thielaviopsis punctulata",-0.0330742850245216,0.53742044487072,0.0983675409926333,0.0241974230831832,1.90246470611333,0.0571104287205511,0.0973214285714286,0.764299505394499,"0/+"
"Albugo candida","Phytopythium vexans",0.0993222338577376,0.0634402238334872,-0.0308205677836989,0.481014320625221,-1.88381286353254,0.059590292948846,0.0993055555555555,0.764299505394499,"0/0"
"Moniliophthora perniciosa","Pichia kudriavzevii",9.45243300103205e-05,0.998594078492536,0.128721319087548,0.00313027428099266,1.86740858971492,0.061844551190612,0.100843253968254,0.764299505394499,"0/+"
"Pseudocercospora musae","Naumovozyma dairenensis",0.111698021383521,0.0367308044908663,-0.016693599714046,0.70274821411688,-1.86042562799531,0.0628253316097313,0.101537698412698,0.764299505394499,"+/0"
"Rhizophagus irregularis","Debaryomyces hansenii",0.0939456210118547,0.0792323042259433,-0.031889680103656,0.465923253682366,-1.82090689066397,0.0686210115757663,0.105853174603175,0.764299505394499,"0/0"
"Rhizophagus clarus","Colletotrichum salicis",0.0350676137011431,0.513170293758725,-0.0906220064274001,0.0379185265213786,-1.81844294488949,0.0689964596382839,0.106200396825397,0.764299505394499,"0/-"
"Pneumocystis murina","Cordyceps sp. RAO-2017",-0.0464797765738157,0.385988616560172,0.0790928885914991,0.0701774427127395,1.81582139812291,0.0693977737467873,0.106547619047619,0.764299505394499,"0/0"
"Sphaerulina musiva","Phytophthora capsici",0.0960443326626917,0.0727257810570352,0.217424832326941,4.89829285577059e-07,1.79905289786118,0.0720103134767835,0.108630952380952,0.764299505394499,"0/+"
"Erysiphe pulchra","Pseudocercospora musae",0.219194294611023,3.52654798532193e-05,0.099276465898639,0.0229113264170389,-1.77876475282379,0.0752783381101785,0.111507936507937,0.764299505394499,"+/+"
"Lipomyces starkeyi","Edhazardia aedis",0.0115848198995533,0.829015759266418,0.133866584534779,0.0021134861018004,1.7770982998299,0.0755520678673841,0.111755952380952,0.764299505394499,"0/+"
"Phytopythium vexans","Edhazardia aedis",0.0062983907803064,0.906533777828656,-0.115442542882293,0.00810477691555267,-1.76509203143077,0.0775482996973292,0.113244047619048,0.764299505394499,"0/-"
"Pneumocystis murina","Pichia kudriavzevii",-0.0323992476542181,0.545760729277052,0.0895649085390281,0.0402257979339207,1.76448799013058,0.0776498555948928,0.113293650793651,0.764299505394499,"0/+"
"Lipomyces starkeyi","Coniochaeta ligniaria",-0.0779094609348819,0.145793849577605,0.042918373517803,0.326350272701342,1.74710926638216,0.0806183863371875,0.115972222222222,0.764299505394499,"0/0"
"Pneumocystis murina","Thielaviopsis punctulata",-0.0567188067217767,0.289978937862014,0.0635131293498204,0.146149514127757,1.7379567902306,0.0822184277918068,0.117212301587302,0.764299505394499,"0/0"
"Cordyceps sp. RAO-2017","Choanephora cucurbitarum",0.0113041765669752,0.833096421521337,-0.108205341689182,0.0131134401029884,-1.73155826261155,0.0833522428928119,0.118055555555556,0.764299505394499,"0/-"
"Albugo candida","Aspergillus ochraceoroseus",0.174668095931102,0.00103325774241103,0.0565908819651871,0.195455847914491,-1.72998380335739,0.0836331690448844,0.118253968253968,0.764299505394499,"+/0"
"Aspergillus rambellii","Pneumocystis murina",0.0956773381826006,0.0738310504066644,-0.0237535587227945,0.587101060932772,-1.72857885414447,0.0838844969013375,0.118501984126984,0.764299505394499,"0/0"
"Lipomyces starkeyi","Colletotrichum fioriniae",0.149152966041712,0.00517280335262393,0.0315121137081042,0.471222638575771,-1.7144668156428,0.086443026539064,0.120535714285714,0.764299505394499,"+/0"
"Edhazardia aedis","Choanephora cucurbitarum",0.185090651180718,0.000500551152662343,0.296375325478606,4.18043377692356e-12,1.70783824283315,0.0876663608915293,0.121478174603175,0.764299505394499,"+/+"
"Erysiphe pulchra","Leucoagaricus sp. SymC.cos",0.0380820038315223,0.477606133659914,0.154203724955307,0.00039103536394447,1.69413642472408,0.0902393621844541,0.123710317460317,0.767709048921014,"0/+"
"Trichoderma atroviride","Paracoccidioides brasiliensis",0.209353839141716,7.93152923770357e-05,0.0952297264579185,0.0291282410595302,-1.68883793025844,0.091250492779391,0.124355158730159,0.767709048921014,"+/+"
"Erysiphe pulchra","Pichia kudriavzevii",0.0334595192405093,0.532689506531012,0.147339957567419,0.000708069329805827,1.65955817688023,0.0970033678992161,0.128670634920635,0.770681519052758,"0/+"
"Rhizophagus clarus","Schizosaccharomyces pombe",0.108490903082463,0.0425185287519125,0.219560841874249,3.75636375338217e-07,1.64983912952984,0.0989758432473308,0.130406746031746,0.770681519052758,"+/+"
"Pneumocystis murina","Lipomyces starkeyi",-0.0265262857626641,0.620901478471068,0.0869427058449016,0.0464664846859817,1.64146847289473,0.100700206321737,0.131547619047619,0.770681519052758,"0/+"
"Trichoderma atroviride","Baudoinia panamericana",0.0358633801076876,0.503650243733765,0.147270503072969,0.000712245606797612,1.62378583844812,0.10442152349103,0.134474206349206,0.770681519052758,"0/+"
"Leucoagaricus sp. SymC.cos","Choanephora cucurbitarum",0.277875978510859,1.26104893416468e-07,0.17130913582995,7.97902030760245e-05,-1.62224491341618,0.104750918458233,0.134672619047619,0.770681519052758,"+/+"
"Sphaerulina musiva","Colletotrichum fioriniae",0.141817893047176,0.00788110852873047,0.0316209092568762,0.469692232445673,-1.60470438563438,0.108558876334071,0.137251984126984,0.770681519052758,"+/0"
"Erysiphe pulchra","Hyaloscypha variabilis",0.0163109114584821,0.761068597869094,0.126749105938821,0.00362580862103412,1.60431863188765,0.10864383622471,0.137251984126984,0.770681519052758,"0/+"
"Trichoderma atroviride","Tuber magnatum",0.0968060764619812,0.0704746835369758,-0.0138441575838708,0.75164687187026,-1.60190919235294,0.109175691471985,0.137748015873016,0.770681519052758,"0/0"
"Albugo candida","Schizosaccharomyces pombe",0.00827214864226175,0.877446718395183,0.117955550880763,0.00681584134560254,1.59150920194021,0.111495026188524,0.139285714285714,0.771438480970611,"0/+"
"Trichoderma atroviride","Lipomyces starkeyi",0.142337460488535,0.00765416654066553,0.033363865495686,0.445551399963682,-1.58716972558662,0.112474209475052,0.139930555555556,0.771438480970611,"+/0"
"Trichoderma atroviride","Colletotrichum fioriniae",0.145415862178045,0.00642528372346218,0.250859793199041,5.62096413858626e-09,1.58632915116037,0.11266466282851,0.139980158730159,0.771438480970611,"+/+"
"Pichia kudriavzevii","Colletotrichum salicis",0.110611053246139,0.0386126521640593,0.00284995381854674,0.948058448610339,-1.56235494890953,0.118204393894411,0.143998015873016,0.776547955161665,"+/0"
"Pneumocystis murina","Choanephora cucurbitarum",-0.0166925735197657,0.755653157171343,0.0912028749374818,0.0366991777195398,1.56142530553887,0.118423434988097,0.144295634920635,0.776547955161665,"0/+"
"Rhizophagus irregularis","Sphaerulina musiva",-0.14970229030413,0.00500850543130382,-0.0429846074793314,0.325603551033071,1.55671341602257,0.119538541953904,0.144940476190476,0.776547955161665,"-/0"
"Phytophthora capsici","Pneumocystis murina",-0.0232557429160044,0.664595380019812,0.0842572656350342,0.0536803738656251,1.55516381860604,0.119907058917225,0.145138888888889,0.776547955161665,"0/0"
"Aspergillus ochraceoroseus","Edhazardia aedis",0.199957101687018,0.000166169636678815,0.0954721338099794,0.0287187563153326,-1.54370943565211,0.122658739432901,0.146974206349206,0.776547955161665,"+/+"
