"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI"
"Cercospora berteroae",1.87380843063505,1.80553659098162,1.94449026759663,1.2535568682675,1.16668669049315,1.35215525813867,1.25597445946742,1.18202749862337,1.33481910501113,1.34613062145286,1.28844105357465,1.40768068324624,0.517832745296638,0.473736630684603,0.565492082106336,1.57812254170132,1.54997407844298,1.60610951503901,1.25976757310834,1.21981773371404,1.30105205594068,1.32587333034539,1.28979849405226,1.36388530156953
"Zymoseptoria brevis",1.14991989638536,1.1000506087529,1.20187962875702,0.865430854358869,0.820300824936543,0.914295301749236,1.18594796683835,1.12861046901704,1.25005930476532,2.06853727624022,1.91667597736396,2.24993712563647,0.477278980875883,0.440305174615939,0.516613973696003,1.70001975553082,1.66672106068721,1.73611296068557,1.42981877762278,1.37501433326096,1.4875928004211,1.0847509226648,1.05141777082374,1.1194860205395
"Zymoseptoria tritici",1.96440506537594,1.85408655483497,2.08992324679757,1.43811015425177,1.34772307960924,1.53685856058551,0.869222204978303,0.830380574805994,0.909949966412991,1.71761452794637,1.61176272150737,1.82722710102506,0.63329944875395,0.574222521986614,0.703190439237546,1.33838769797434,1.31714464364275,1.36017140147048,2.90081605584806,2.73454760529057,3.07760018632529,1.66507412424899,1.60500828609951,1.72730974620898
"Pseudocercospora eumusae",2.04820032336497,1.96249254874712,2.1341298638236,1.34285552294459,1.27136562879985,1.4167164050699,1.71432947706291,1.60004625306816,1.82999296922768,1.74764196893182,1.6538498597069,1.83340717962336,0.802165002316996,0.746762456208048,0.864787844841644,1.53262914229316,1.50284944878138,1.56069812496018,2.29280993653338,2.20000717972203,2.38981876340934,1.90608278907317,1.85002337584237,1.96416115820603
"Pseudocercospora musae",0.934778709017186,0.902006603672402,0.968639048537634,0.882507672793001,0.842686252164109,0.923115060301075,0.976731274527655,0.932737089115706,1.02277044352731,1.49449876106716,1.41026065125579,1.58222304159861,0.409680208564395,0.387829273718996,0.432765728655296,1.33553966800083,1.31765580535493,1.35411859440912,0.906060911630454,0.879359769265388,0.933252940292634,0.984418231393939,0.959425160582886,1.01001842393169
"Pseudocercospora fijiensis",1.08340228373079,1.05005477204107,1.11848885778495,1.11148976607112,1.06200283059029,1.16600512872557,1.0754245962877,1.03562092280416,1.1190424381622,1.67263251080518,1.59168535121999,1.7625171759281,0.526392057066076,0.497529490537372,0.558976250274485,1.07259527894351,1.05876240323934,1.08690239713351,1.11674644263096,1.08420314671307,1.15012941496353,1.1122294675645,1.08681286814738,1.13824476924662
"Phaeomoniella chlamydospora",1.40248770349241,1.35004903639857,1.45927119680715,1.24994410577032,1.18180832719097,1.3214643298045,1.31439647844943,1.23342836418829,1.40273224513384,1.83335727104631,1.74654207251646,1.92712068007055,0.601531505170065,0.565620166845516,0.640615607239253,1.24543067603164,1.22497917351187,1.26384364668099,1.01557693068589,0.982633435561898,1.04898757967806,1.32673553237417,1.29354633202359,1.36070387168868
"Endocarpon pusillum",1.01393558779697,0.975821789529705,1.05351657321957,1.19795854409679,1.13158906638057,1.26879814792278,1.18754044924452,1.13095058768114,1.25003258921635,1.3782052768849,1.30781921225359,1.45389827943289,0.846163111576115,0.791595375594573,0.906887023747722,1.39742858909322,1.37304327006334,1.41897918325754,1.68054680539821,1.61548865814966,1.74757914519282,1.2582146875607,1.22917196374228,1.28783004900023
"Cyphellophora europaea",1.40708034901538,1.35289456597376,1.46472864403796,1.29170052431537,1.2222823322533,1.36907845291049,1.32687873966607,1.2517730505849,1.40682986353605,1.07686616104735,1.02774732918452,1.12615228936862,0.514291252382176,0.4781330183031,0.552103256976206,1.45837546408341,1.43260116687825,1.4894854860949,1.34996091028563,1.3047758309559,1.39611236712689,1.42192127807989,1.38329342758355,1.46216043894733
"Phialophora americana",1.57364977832459,1.50206442238453,1.6502224040085,1.96050609438425,1.81813417515535,2.11251191986663,1.10245811257539,1.02937103744015,1.1813995475318,1.32504989877186,1.24997464995174,1.4019214887757,0.591160689381039,0.546989248199531,0.639725096181502,1.50555777689504,1.48199464626514,1.53018000725948,1.29999657427489,1.24995148352111,1.35265843266051,1.53837524746738,1.49817729556747,1.5799930721706
"Rhinocladiella mackenziei",1.27273360359667,1.23330348236656,1.31522228248851,0.946926949015091,0.901472881449653,0.996246072474915,1.1470233416429,1.09993036017122,1.19547699783713,1.16063255862526,1.1166555675796,1.20824106754371,0.672633801488443,0.627375209136279,0.718726740069733,1.67233133510061,1.64059240947464,1.7068622420843,1.47507228310192,1.43283024424285,1.51891875603812,1.60148047753643,1.55647718197697,1.64880325175665
"Capronia coronata",1.31255815467698,1.25762413455431,1.36900079611369,0.958759008953424,0.909138991356689,1.01664908094076,1.60411446792413,1.5139568236935,1.70004882275602,1.3380939628094,1.25416762863102,1.43338770851267,0.637996667156905,0.595147409299385,0.683287973783922,1.64996463068509,1.61905465162307,1.68246513077143,1.21249363114404,1.16666070797639,1.26189185776643,1.31691799780483,1.27555923117435,1.36066199961184
"Capronia epimyces",1.99243957838474,1.90228723435427,2.08158908193024,1.59612651516367,1.49996720867997,1.70138149314046,1.27455391113816,1.20882427923413,1.34418160880811,1.61314481229254,1.52778549309094,1.70005941729519,0.62145875095068,0.585057444375076,0.660668597189543,1.53405324471645,1.50656713826551,1.56249358730964,1.52921045110903,1.4667133481071,1.5943405604755,1.47614232180291,1.43680143899404,1.51745307383748
"Exophiala dermatitidis",1.52776773806085,1.47103196479874,1.58419947599427,1.09092787820139,1.04548376364157,1.1410583269532,1.29569317404724,1.21950698103833,1.3764637372774,1.81250708706336,1.71591215936121,1.91427643061393,0.697667235853394,0.646799032903019,0.754387609484371,1.54784936568599,1.52130576688257,1.57423088033776,1.33177974133391,1.2884446563176,1.37492311674602,1.38857899643829,1.35090247594482,1.42700610215156
"Exophiala aquamarina",1.2133774412902,1.166726105868,1.25998343830384,1.58337144179884,1.50407432547326,1.66661268229784,1.20419913014398,1.14284108484904,1.26984594266319,1.21425884828942,1.16438188570728,1.26944469894731,0.599379592375731,0.566355381580237,0.633292579999459,1.23606367849461,1.21459276507407,1.25696873075437,1.37825273271506,1.32760795655161,1.43150970074706,1.30438546115733,1.27153630148933,1.33804342381811
"Exophiala sideris",1.28078274604842,1.23816013323594,1.32303743997725,1.07580974165109,1.03326550648721,1.1249859201202,1.11719434754419,1.06355249823348,1.17528859002604,1.5000314634292,1.42307478169238,1.59093421441434,0.694397836049388,0.649729703194387,0.745263210247295,1.50005319291594,1.47862659518731,1.51978352944081,1.06139192801285,1.03013498550368,1.09309405513571,1.14809367529059,1.11820382251755,1.17897401804375
"Fonsecaea multimorphosa",1.75447267946829,1.69062469565094,1.82222571736945,0.885802674245971,0.839282791667462,0.937474121957375,1.20712240768819,1.13745718208902,1.28205349670744,1.61104093117972,1.52776212888339,1.70832172347434,0.424961421734697,0.401207682806618,0.449309525588683,1.27502517423485,1.25570890179976,1.29378513012242,0.974328822845295,0.942277307908966,1.00711806424989,1.28968577706718,1.2614226161724,1.3187248798264
"Fonsecaea pedrosoi",1.0714334244396,1.02779732271762,1.11665353810873,1.13563867733577,1.07019615389889,1.20275121701424,0.819969248268569,0.772937155878604,0.871570214826027,1.86106199950918,1.74995511134653,1.99993601259637,0.621886834508495,0.58624738759669,0.661103472670703,1.50551576768062,1.48488616993556,1.53189337003036,0.935148477002371,0.904829243121721,0.96597619410185,1.1666187029056,1.13437015415663,1.19869484362014
"Cladophialophora yegresii",1.27781461931448,1.23686064924039,1.3249679818846,1.03597785048283,0.975017249716993,1.10272022555015,1.12505384371274,1.06669819528231,1.19157180443383,2.31945915807778,2.11107880434748,2.53327426736533,0.810550288211707,0.749953586341711,0.876942118777486,1.74998862180546,1.71431287660439,1.77774850072612,1.27467547926129,1.23081245769452,1.31941974269253,1.51220731038334,1.46943755266081,1.55950475248168
"Cladophialophora carrionii",1.87492670730683,1.80003950704112,1.95237066265821,1.74995542978202,1.62504716059965,1.87134932731837,1.20827652939102,1.14099282656678,1.28336568306609,1.49996436857972,1.38091193973933,1.58330877159066,0.588803881531649,0.547642636403012,0.636408943747307,1.44364019006928,1.41668708607844,1.47063815147549,1.15833132971591,1.12358013132313,1.19444647318186,1.41662662341879,1.38171298487897,1.45004575638802
"Cladophialophora bantiana",1.84717843745308,1.78335700900942,1.91526431555039,1.300029464588,1.2249895617808,1.38544289794264,1.25726978985737,1.19718198571004,1.32381349507515,2.99549083772481,2.66666567065052,3.24999316313322,0.583343844709956,0.544467772092341,0.627717572723642,1.35004673690366,1.32503023263179,1.37502234902369,1.34999239575414,1.3056094393585,1.39589285132688,1.53473527266276,1.49426323962893,1.57689136257315
"Cladophialophora psammophila",1.16604162109634,1.11110808228042,1.21867050359024,1.28779705261592,1.17854049516655,1.41662607279326,1.05635186466862,0.987169781344122,1.13328194220596,1.69996251903209,1.59031709730203,1.80954094950383,0.777738167233035,0.713719756275603,0.849950986046992,1.53892304066033,1.50836676420129,1.56760437894175,1.32903223701864,1.27773866092436,1.38099659566838,1.52856955680725,1.48373909189254,1.57435475858079
"Ascosphaera apis",1.25674685633937,1.20364732620934,1.31503819898527,1.30560157231522,1.24786990959757,1.37501507412225,0.873839321414034,0.823494221119864,0.920414085691454,1.66662747949214,1.5625539903238,1.77497908791654,0.849962331912405,0.78753744584152,0.917235414005224,1.34158677784299,1.32438415460472,1.36361862629606,1.06347478313396,1.03046115286478,1.09999246065037,1.27808291307571,1.24431059608912,1.31274754988757
"Uncinocarpus reesii",1.51194980235648,1.45558017383838,1.57314120324752,1.23679571722147,1.1666070019784,1.30767431524488,1.233379219207,1.16665141994792,1.30002628035827,2.18757539415733,2.08329327524834,2.30948958688262,0.749970870377342,0.689576724835596,0.820467274425886,1.36903394143075,1.34460362986379,1.39285561527139,1.41339308837953,1.3590890327314,1.47002628024774,1.52083307025077,1.48121778256786,1.56145551839578
"Nannizzia gypsea",1.27278092845023,1.2222486538405,1.33328299610739,1.12499278894592,1.0455146338239,1.19443853982739,1.42485166350126,1.33329869665459,1.5312566443452,1.80007638345349,1.70506917517191,1.91668703829481,0.700013446539147,0.650041649301792,0.758417746129953,2.00111841090265,1.97500261070889,2.03449172818292,1.67247796071016,1.60083670993811,1.75005801579332,1.50563200337577,1.46243607557856,1.55710600015195
"Microsporum canis",1.04511035950911,1.00697819896495,1.08337020532862,0.950476962383385,0.909064414725656,0.99668029518358,1.05556447176616,1.00709299893456,1.10533449145096,1.68178194664157,1.58335573862981,1.79160551547377,0.562452838923748,0.52503100699251,0.596151914591366,1.47496225345362,1.44467069943757,1.50002104877966,1.00251621980538,0.96977604262323,1.03844139596662,1.12960920671022,1.09852618221847,1.16188818225651
"Trichophyton tonsurans",1.00001051877847,0.999952059807977,1.00006272402807,10.1923074731458,5.50004013687409,10.4999900573044,1.00008281428538,1.00000266029986,1.00000732885905,1.00004417235951,1.00006022553018,1.00003255473663,0.999939300219504,0.999932761716483,1.00005624115415,1.00000604240761,1.00002722041572,1.00005231259721,3.54997767304474,2.499982608789,4.50004623763767,1.1666491093342,1.00064783169117,1.49996531225716
"Trichophyton interdigitale",0.999949418691965,0.999988102865818,1.00006774600858,1.33274921311855,1.09994507893275,1.75003074077828,0.999923639295453,0.999994047426476,0.999997068081804,0.999952568628581,0.999951830530297,1.0000078423433,0.999946133477299,0.892817224384873,0.999955023195708,1.000034623771,1.00002803582777,1.0000236870494,2.92495273674957,2.50000111075286,3.17853717838645,1.25359318789363,1.15000607998684,1.41670926328224
"Trichophyton soudanense",0.9999605361683,0.999960475771184,0.999949281741448,0.999989915189588,0.99999203710762,1.00001729592914,1.0000389346759,1.00001744317867,1.00003164196039,0.999951456559914,0.999942953878263,1.00003399235839,1,1,1,1.00006914066953,0.999946154455146,1.00001485462671,1.00008039835529,1.0000521256905,1.00004914225417,0.999936406667828,0.999974901457129,0.999942138595795
"Trichophyton rubrum",0.999995150877957,0.99996274926755,1.00003370652453,1.00001543800966,0.999958219718567,1.0000692550896,1.00002123515524,1.00002961137504,1.00006132486924,1.00003521513973,1.00004979427456,1.00005305270342,0.999984308040589,0.999970643611018,0.999968868478924,0.999984191883495,0.99998253354377,1.0000655791844,2.1654439300499,2.06590281139957,2.26775886377489,2.24290152876082,2.11921946664896,2.38515942373414
"Trichophyton equinum",0.999969271422707,0.999942246798529,0.99995895225383,1.00001346583849,1.00005777763155,1.00000228470372,1.00001081733661,1.00000714930496,1.00003566777594,1.0000389752271,1.00007197690346,1.00002221410532,0.99995763869474,0.99999213920626,0.99997529278244,1.00000077562881,1.00002430046223,1.00007381708628,2.49998501432295,2.00000453325111,3.00000626882672,5.04997172198954,5.02494724658421,5.0500300290015
"Trichophyton mentagrophytes",0.999920661263237,0.999969292230263,1.0000091803516,2.49991853425877,1.8789302798571,3.55001371977034,0.999935315531653,0.999944864582339,0.999967230056793,1.00004920930236,0.999999877839161,1.0000731854798,0.999950151608569,0.999971244485283,0.999986905770769,1.1662922842332,1.14826754797368,1.18451775282447,0.999954368378224,0.99999968191136,1.00006562489889,1.12498559077173,1.00279962204113,1.25382903095732
"Trichophyton verrucosum",1.11537802660759,1.04166016930923,1.2082542214571,0.877470914501514,0.817008589853902,0.950969962433916,1.28123526531495,1.13394362662622,1.49995665173751,2.00453664229134,1.79995858651274,2.20589685374112,1.33329783223931,1.10006707830596,1.68008436182377,1.51661595804143,1.50230828073144,1.54759784055069,1.20004098837409,1.16664768020142,1.24994868972729,1.58337921971522,1.5249898058445,1.64011763145219
"Trichophyton benhamiae",3.13469035262109,2.9452621316321,3.35715645149056,1.79999812409675,1.6072196030374,1.99997568249501,0.913621134707137,0.799982472530944,1.00952458118542,7.70972939782512,5.86369821463137,10.22577218648,1.29994783863125,1.14279621399475,1.50096446371658,3.59998240449913,3.49999275623978,3.83340269166366,1.50005688722635,1.41666838637467,1.57139812087796,1.63640567649721,1.56672574635218,1.72224470032012
"Coccidioides immitis",0.961558657565396,0.911026661816251,1.00002534781901,1.39441874102099,1.26109386476056,1.57143723372825,12.5083334752771,8.11114902326695,13.9999786354756,0.843688540326101,0.708310853339152,0.999977626500541,0.706947188029302,0.611080728423017,0.857178469326351,1.39281087647075,1.34091188105139,1.44371862624131,1.13831721092451,1.08335974901626,1.19401601862096,1.4166711577785,1.3590848172575,1.48864880965596
"Coccidioides posadasii",0.999917613762436,0.932403713320973,1.045610998831,2.70000105461349,2.25448149074798,3.37500782873018,1.35711848183445,1.18755421703453,1.58042918651755,8.8333050001663,7.86662677009909,8.83335803188637,0.904831799607263,0.724961812556381,1.00001724808154,1.50000959405545,1.42777679446211,1.54164281641359,1.86535968268925,1.72209038766589,2.03376544497046,2.00216973653465,1.90909104965545,2.10818028674207
"Paracoccidioides brasiliensis",1.09266614591554,1.04993861101606,1.13860753111909,1.43754605089175,1.37310205000247,1.50969582011666,0.956199720400386,0.902402631892833,1.00931516145035,1.45004815719636,1.35711248901524,1.55364521623668,0.448367856785364,0.419234763834871,0.479015591834065,1.28809414044428,1.26608198234102,1.31147680999867,0.933011368465654,0.900289037723342,0.966614244885412,1.0550910638891,1.02882921388185,1.08186212871704
"Paracoccidioides lutzii",0.807164951244063,0.781734533244382,0.833628169853173,0.732589993249102,0.705593915945338,0.761314427127547,1.13727388282022,1.08969553235049,1.18745643365758,1.61106437348191,1.5311042598087,1.69230487556713,0.52407277662329,0.496563227068327,0.554929715098652,1.48330228838339,1.46255800514745,1.50279629960678,0.97843656157568,0.94653998924014,1.01131323922247,1.15438697958943,1.12882797175502,1.18072715779176
"Emergomyces pasteurianus",1.23612901280109,1.18882665080448,1.28574081432032,1.60572925787192,1.52318084515614,1.69678846110571,1.20832343717327,1.15242347941165,1.26492384225004,1.89996767112085,1.78637004205232,2.02499096227219,0.477493144551833,0.456013745940986,0.500006016566403,1.15276677754255,1.13850188146372,1.16667050318974,0.942013109456775,0.915738410160681,0.969739658768267,1.20278405164755,1.17674756461167,1.22921472769834
"Polytolypa hystricis",0.875016363663224,0.847258691136718,0.903358664937715,1.28565211669649,1.2152728926917,1.35928978807964,1.21665557490965,1.1636576743764,1.2744960461744,1.34611721531592,1.27383813159437,1.41970555436231,0.51784737652536,0.487703425437641,0.549633585983724,1.49213278404926,1.4706089654355,1.51316416568395,0.73986979296255,0.71872758370672,0.761524797813092,1.02079871959386,0.993248986778701,1.04881218566449
"Helicocarpus griseus",1.46730447452591,1.40851769910202,1.53008242587857,1.22138605905482,1.13854926696736,1.31075891145064,1.06665033892804,1.00453285998648,1.13111468102009,1.90630531353601,1.8000077021974,2.02381352194715,0.579028361395108,0.53789241672328,0.624219671426507,1.44879315132205,1.42060629281764,1.47501818003212,1.01705286803966,0.983709930118467,1.05132481728821,1.28785955903049,1.25151164231637,1.32360841021134
"Histoplasma capsulatum",1.04957491977367,1.01814242016219,1.08217836309606,1.09517895696027,1.05840793905905,1.13359774159527,1.13161380969867,1.08143870861034,1.18477890479239,1.5971564136427,1.51876285352898,1.6789100982609,0.518383378506812,0.489630051466856,0.548434916582981,1.1643971240492,1.15081491455833,1.17814673437178,1.00739479929715,0.982229992916113,1.03327535902475,0.980302907392429,0.961023179295671,0.999976349152464
"Emmonsia sp. CAC-2015a",1.0696479742803,1.03329620264243,1.10832933139306,0.895804770725631,0.858301469865184,0.934506505084154,0.963167320170839,0.914976670347282,1.01671474972539,1.25001455085677,1.19439207499813,1.30773266805031,0.389011606083423,0.36577227835596,0.413385436943346,1.16671573192455,1.15335464529374,1.1833029500782,1.07139161451835,1.04166052434829,1.10263067552561,1.05101161530986,1.02820953323318,1.07421887860793
"Emmonsia crescens",1.20438695655084,1.16820369807017,1.24181469898278,1.20235490558061,1.16036245146794,1.24607094807652,1.16712642532798,1.11502781714267,1.22225837098825,1.59874268899508,1.51813427565727,1.68337035535988,0.50832772391761,0.482559258979543,0.534829709317628,1.40478933995105,1.38625951199933,1.42377116544213,1.09298028670208,1.05390576989755,1.13342699954568,1.06307609375976,1.03835845739296,1.08848779089875
"Blastomyces parvus",2.27655066486981,2.17499013415634,2.38120221803181,1.6867785863814,1.59484969343048,1.78574431239603,1.38885624190337,1.30209425402592,1.47913651315664,1.72493106504936,1.63033052279726,1.83326465611941,0.658115881280442,0.609122361759542,0.709839707704801,1.97849629833717,1.93415543485399,2.01470256929124,1.53260810269781,1.47277188489377,1.59419838768157,1.69248296415336,1.64041468730694,1.74817992313104
"Blastomyces percursus",1.34128072937604,1.29088763651371,1.39586032161612,0.970784610375029,0.923139944623026,1.0192273700226,1.19227895518548,1.13331447898766,1.25604556142529,1.69444351427098,1.60000011043397,1.79406606166128,0.52070209554306,0.486848167046824,0.555559674615906,1.19670591023591,1.18096704498763,1.21427742450482,1.13451763244742,1.099215509266,1.17151645665387,1.51790589824684,1.47892474857321,1.5587979961614
"Blastomyces gilchristii",0.960705922245443,0.923168849919696,0.999974409194591,1.2857820272192,1.21283292870674,1.36366041851011,1.07143453859268,1.00004911732338,1.15768423181508,1.87985621440601,1.73815499565555,2.04168245488503,0.693768019982581,0.635034896586034,0.757135858124185,1.19959590376949,1.18187359478379,1.2168039739199,0.871389454683466,0.846042045938269,0.897567276056814,1.15498332535401,1.12419215128797,1.18661137155162
"Blastomyces dermatitidis",0.937344188213174,0.907311488635959,0.968295601832803,0.977436158709188,0.939478411019697,1.01715326519703,1.10950522892711,1.05283914411398,1.16987553439472,2.23052013139121,2.09260828431403,2.38482475014918,0.619935583190305,0.582104436937074,0.660571615299596,1.25096687790401,1.23401017807617,1.26893658689343,0.930940306431974,0.906090547779477,0.956297451715753,1.13203620369619,1.10523767318435,1.15979352356743
"Blastomyces silverae",0.923640564374582,0.888922280317238,0.959529412953709,1.01010989995383,0.96858070071079,1.0552134352395,1.3666760486042,1.29992614615975,1.44269824348865,1.75001902157973,1.6499593315137,1.87496578206861,0.341678909399508,0.322075462411446,0.364556662135494,1.36905011742801,1.34702674613899,1.38889619449799,1.07330287830629,1.03933441840516,1.10816896438657,1.07230408786923,1.04610709504793,1.09970280713923
"Byssochlamys spectabilis",1.35841335282815,1.31172793396916,1.40685600905896,1.17219038952134,1.13586361976614,1.20941453435754,1.05792370019483,1.0056417822191,1.11368212495457,1.54161529040007,1.46346864392858,1.61849156145383,0.536275087794547,0.508456607233911,0.566656350871842,1.21159570897447,1.19618279699057,1.22729804083245,1.0561081457854,1.02528178793416,1.08882883959385,1.12274146619345,1.09836174225337,1.1476759780765
"Elaphomyces granulatus",1.34361756727039,1.30380346793297,1.38485782412568,1.18431413055222,1.13793596998639,1.23326315847179,1.02038302496922,0.978854924021542,1.06477259155939,1.40906420073499,1.3499909381204,1.47223584650012,0.69700740481907,0.666241710371627,0.730082957928988,1.23430883834378,1.21900426196656,1.24998061100985,2.09619263900074,2.00882783420088,2.18488324407241,1.33152935992203,1.30181447224933,1.36196283498978
"Rasamsonia emersonii",1.65908473176707,1.60424457762385,1.71646482108945,1.2896214648892,1.23129082438941,1.34994884881778,1.24600557586066,1.1853053807923,1.30669246203809,1.61066626785949,1.5357755497174,1.68747552800061,0.522040910312252,0.486900576791425,0.559979182036423,1.30001376445152,1.27975701650057,1.32130939034232,1.14398873999755,1.10610897405075,1.18298090390415,1.42632098579922,1.39048969550749,1.46244962576061
"Talaromyces marneffei",1.0000347247679,1.00004510671627,1.04646578786805,1.12507957132593,1.00002056016423,1.41668664646362,1.00002962929888,1.00001166599567,1.00002885661065,1.00005588483942,1.00005496291353,1.00005446600347,1.00004113586015,0.999946010926437,1.0000555686409,1.00001162508705,1.00000529767569,1.00000045682584,1.43749317028385,1.24241044247549,1.62496420788131,3.33331300650786,2.97056372672658,3.81932980313386
"Talaromyces cellulolyticus",2.62271172531753,2.464310465881,2.81621079973094,1.53901508344132,1.38215756893284,1.77774398596676,1.4286125442631,1.28434786138898,1.58338143525533,2.00839798149215,1.75710706261542,2.3888848411704,0.633330000702777,0.548773289469262,0.725863756007402,1.36365202793096,1.33486672192688,1.39995326935261,1.5595780421539,1.49279736751284,1.63250672228209,1.09662428936475,1.06499772971345,1.13094418161741
"Talaromyces stipitatus",1.09173589230657,1.05626701486435,1.12778728539981,1.59822374243111,1.51459479374724,1.68335415704433,1.2956249634223,1.22869702840694,1.36481820636583,1.75836595464371,1.66253545768727,1.86807586027049,0.638443643324861,0.59476954458806,0.684037586633787,1.23334901204063,1.2149196109713,1.25004038056868,1.26785846898231,1.22572157305809,1.3124795822024,1.31371275332918,1.27960582359343,1.3485690596773
"Talaromyces islandicus",1.25995693945096,1.20952209209438,1.31246694834971,1.58926111555373,1.46133008649926,1.73081158224484,0.947531161115089,0.895258700036699,1.00336860652444,1.23142692072178,1.16210946320472,1.30252993500904,2.53125550101569,2.23989145621743,2.86588384801895,1.23521117706131,1.21860948331923,1.2513418670201,0.747355876813403,0.718520264375057,0.777542223118478,1.43036902379561,1.39144703329284,1.47057791634849
"Talaromyces rugulosus",1.19487512333668,1.15942740080532,1.23162584103772,1.34318183233683,1.28642626895405,1.40018352745681,1.22758549727549,1.17952252816851,1.27789147931231,1.9550720247864,1.8537961233133,2.06339787690024,0.507343338034833,0.47500573151248,0.540746141685534,1.53810561963085,1.51406528812633,1.56257348503526,1.02773246231801,0.99095333400147,1.06561440332601,1.23014343508792,1.19676078634166,1.26435997809955
"Penicilliopsis zonata",1.06949223144342,1.0333318876671,1.10714671291412,1.44621237137346,1.37500991011451,1.51734806886692,0.985157562566463,0.931547683596633,1.04164371701741,1.62493995049356,1.54994765337907,1.70558909459497,0.688569635267999,0.630170717344633,0.75003993017304,1.90790225934214,1.86912905077767,1.94728245145215,0.904827180678118,0.874959889272426,0.936482657772825,1.54727015763521,1.50331036254491,1.59161347995588
"Penicillium chrysogenum",1.00004894946099,0.999941439791498,1.00002390086201,0.999991964270951,0.999933864623331,0.999999741675772,1,1,1,1,1,1,1,1,1,1,1,1,1.00002334232249,0.999968182117734,1.00004941335268,1,1,1
"Penicillium rubens",0.999955038445814,0.999970995430751,0.999976989911256,1.00003926170689,1.00003450661562,1.00002023751892,1.00006791555245,1.00007128054049,1.00002390658519,1.00001842324154,1.00002220893195,1.00005936085463,1,1,1,1.00001804268908,1.00001651345324,1.00004401653703,1.00001523246103,0.999992180166798,1.00000708574237,1,1,1
"Penicillium flavigenum",1.13337244194247,1.08327843962818,1.18750450923931,1.97143485633156,1.79994577795542,2.14925694125369,1.33333821572102,1.22772299945236,1.46934342411031,1.42860905186537,1.3374694214714,1.53126591614712,0.645077241222656,0.566653351569143,0.747068563846105,2.37503827122475,2.31815110616267,2.44998781568998,1.29059449169303,1.23567844863013,1.34722314006225,1.41075822030459,1.36089477225606,1.4643359423011
"Penicillium solitum",0.933635129532905,0.893910545395074,0.998532159303101,1.17381951375536,1.08337549465542,1.28131751123616,1.84854277199664,1.69994603541129,2.00836203747465,2.11672799059846,1.91666071608196,2.3541438781271,0.830303123607427,0.700004159367631,0.983310037596852,2.08333898768755,2.03132846036852,2.14769636707318,1.14774857731328,1.09993385414069,1.19847688562772,1.50695651398909,1.45453514372769,1.56248188430795
"Penicillium digitatum",0.999974495130649,0.999964474877232,0.999977302608842,1.00001417206914,1.00002226589408,1.00004185959629,0.999927674505883,0.999995248543909,1.00002527781228,0.999946231810493,0.999994038917194,0.99996709794898,1.00001320728106,0.999986369580234,1.00006700064492,1.00000270832408,1.00003096536432,1.00004827943142,1.00000867745863,1.0000114290509,1.00003191035988,0.999947773209226,0.999931001951204,0.99992135254716
"Penicillium roqueforti",1.26670409433671,1.19697521907087,1.34999612434423,1.38750304580894,1.251415366211,1.53573215671831,1.10004001126346,1.02945579690009,1.18386564035435,1.62508211948096,1.5000441835191,1.85001103934292,1.16664381399931,1.04552979223978,1.31671332649399,1.37502757479979,1.34602542650352,1.4038257779531,1.64994822539596,1.58334956996114,1.7187125394288,1.69997431911478,1.63614033391382,1.76086858043658
"Penicillium nordicum",1.05744689728576,1.01666659562829,1.10140655032865,0.805501277612616,0.765664839005657,0.846160155449044,0.746887206764044,0.689320805038754,0.807522771286389,2.17702406338969,2.000039639773,2.37502364297251,0.252666308082141,0.231166914268179,0.276327918391632,1.70831583554825,1.67107097315555,1.74994042805042,1.45417076748755,1.38238689184153,1.53073462682764,1.48210928766315,1.4325579017239,1.5327370839108
"Penicillium nalgiovense",0.910729615209531,0.867479432251641,0.958326984745582,0.999963238985417,0.90630871189802,1.06672208277967,0.96666259458093,0.900025554219869,1.03496625529996,3.23634636324974,2.99999738884451,3.59996756570526,0.400750348777237,0.374969340393907,0.429787279069899,2.3714433838523,2.30563323666122,2.4375066831979,1.578939388556,1.49995743230934,1.66668808561906,1.79550674167765,1.73123093165048,1.86360403725947
"Penicillium sp. 'occitanis'",1.82901318580431,1.71594504770281,1.954222257319,2.46377783123774,2.20117838198563,2.78493536123655,1.30145777407461,1.17503446843019,1.44439780228324,2.05251165073823,1.80000853466959,2.44451034392423,0.524977617638831,0.507220715226455,0.581284852424054,2.07248540080168,2.00997945785782,2.13383305534636,2.34329010866572,2.19994673763071,2.5008027389033,1.8899952030494,1.80656074800594,1.97804166578056
