"","Bacteroidetes","Firmicutes","Actinobacteria","Proteobacteria","Verrucomicrobia","Cohort","Stage","SampleName"
"ANS1112",15.1916610991718,64.3854703024445,4.49754116986153,15.7723642790148,0.00877546753572814,"2021_JunY_1","CTRL","ANS1112"
"ANS1114",60.8643129399119,18.4359732205773,16.6126428719968,1.89645262229684,1.9646248512791,"2021_JunY_1","CTRL","ANS1114"
"M2-PK647A",48.4895619609057,28.9835472277625,1.02720293472229,20.5394841572183,0.693851811521964,"2021_JunY_1","CTRL","M2-PK647A"
"ANS1037",10.9944997271905,66.3516111989316,17.9939279846416,4.45555328361072,0.0151123282503343,"2021_JunY_1","CTRL","ANS1037"
"ANS46",34.8879962328229,38.6591732180798,8.75969398342801,16.9332932380965,0.11795872023645,"2021_JunY_1","CTRL","ANS46"
"M2-PK615A",26.8764299444898,43.9201359514321,24.7615448108396,3.17349420855657,0.411765388544699,"2021_JunY_1","CTRL","M2-PK615A"
"ANS71",23.7934924611278,46.9173059504476,1.63407012577726,14.5652042225433,12.8215624092351,"2021_JunY_1","CTRL","ANS71"
"ANS16",55.9565315274203,13.1510390425676,0.936284715133033,29.8562163831747,0.00389696577250646,"2021_JunY_1","CTRL","ANS16"
"ANS3",24.2752457387117,43.8854267930706,14.1414195005976,17.6268339278799,0.00473743378976739,"2021_JunY_1","CTRL","ANS3"
"ANS30",39.2229134211618,28.4999233604038,6.67331899277573,25.5399908710265,0.00492764896967485,"2021_JunY_1","CTRL","ANS30"
"ANS1135",13.806319108273,51.9477452173394,25.3822697282011,5.61879358877973,2.90672978884692,"2021_JunY_1","CTRL","ANS1135"
"ANS1217",21.2343045741463,40.4390004851974,18.3549037978882,2.36472614093803,17.3115472190522,"2021_JunY_1","CTRL","ANS1217"
"ANS1186",17.3107541930476,43.0641849649865,27.1143005816289,12.11268618028,0.134779808602141,"2021_JunY_1","CTRL","ANS1186"
"ANS1189",8.72889588525284,47.4377101257403,17.0345520825274,10.6541547225934,15.8053019745093,"2021_JunY_1","CTRL","ANS1189"
"M2-PK602A",14.4072361709841,41.0221418078444,34.5003244576813,9.75950825765671,0.0286223171472431,"2021_JunY_1","CTRL","M2-PK602A"
"ANS31",9.54872539214024,39.8881824862731,12.7585104310454,30.035153595987,7.61124470908777,"2021_JunY_1","CTRL","ANS31"
"ANS52",24.5429294078653,23.1669403910476,22.7337470148706,27.965060029682,1.42951028444496,"2021_JunY_1","CTRL","ANS52"
"ANS1454",14.2876271160737,24.5788443980884,9.36351817287923,23.8025946337398,27.5235610030299,"2021_JunY_1","CTRL","ANS1454"
"ANS1101",2.98107506693985,30.5048840387898,51.5793115462944,14.6566453621062,0.0356677360590602,"2021_JunY_1","CTRL","ANS1101"
