"Gene1","Gene2","CRC_cor","CRC_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes"
"Dialister pneumosintes","Erysiphe pulchra",0.05122652292839,0.276064001424934,0.0131384028481478,0.763922366196915,-0.593143069273707,0.55308540895366,0.453405405405405,0.685189964958243,"0/0"
"Streptococcus salivarius","Phytophthora capsici",-0.0586122322132384,0.212582377920165,-0.020607982427905,0.637560228562782,0.592152931442898,0.553748184871667,0.454018018018018,0.685189964958243,"0/0"
"Alistipes sp. 3BBH6","Choanephora cucurbitarum",-0.0911070558049612,0.0523884810239248,-0.0532512311551179,0.223187837072791,0.591999806396098,0.553850718038012,0.454126126126126,0.685189964958243,"0/0"
"Lactococcus garvieae","Pichia kudriavzevii",0.0247204119140955,0.599337924734642,-0.0132907477785477,0.761267434110459,-0.591350153171551,0.554285831885368,0.45445045045045,0.685189964958243,"0/0"
"Bifidobacterium angulatum","Rhizophagus clarus",-0.0758773365249749,0.106395042158422,-0.0379995982147309,0.384891596012653,0.591172449373772,0.55440488048263,0.454522522522523,0.685189964958243,"0/0"
"Streptococcus sp. HSISS3","Baudoinia panamericana",0.0398493481990292,0.396952312159146,0.00187153907248657,0.965876770029969,-0.591069239864834,0.55447402907559,0.454558558558559,0.685189964958243,"0/0"
"Streptococcus salivarius","Moniliophthora perniciosa",-0.0315116218884759,0.503022165910303,0.00639561774403498,0.883768072312342,0.589806850539009,0.555320149382365,0.455315315315315,0.685189964958243,"0/0"
"Streptococcus anginosus","Coniochaeta ligniaria",0.0292227832209684,0.534550928724805,-0.00859364042809487,0.844266314824429,-0.588363274185819,0.556288483196844,0.45636036036036,0.685189964958243,"0/0"
"Gemella morbillorum","Rhizophagus clarus",0.0366096303683883,0.436473556858167,0.0742326579581186,0.0892862774288878,0.587095647594144,0.557139470534845,0.456936936936937,0.685189964958243,"0/0"
"Pseudobutyrivibrio xylanivorans","Baudoinia panamericana",0.110103895322953,0.0189412433519802,0.147156398913621,0.000719156228458306,0.586117130984506,0.557796804925171,0.457369369369369,0.685189964958243,"+/+"
"Streptococcus equinus","Colletotrichum salicis",-0.00629845354085238,0.89353364829458,0.0312573172505121,0.474817521308459,0.584335828347164,0.558994391638398,0.458522522522523,0.685189964958243,"0/0"
"Bifidobacterium adolescentis","Colletotrichum fioriniae",0.0298799106639327,0.525398309531866,-0.00767281219491021,0.860773394344938,-0.584269421817339,0.55903906150999,0.458594594594595,0.685189964958243,"0/0"
"Streptococcus thermophilus","Moniliophthora perniciosa",-0.0442389514126383,0.346974766834531,-0.00672169965397741,0.877887191611873,0.584024800863376,0.55920362634193,0.458738738738739,0.685189964958243,"0/0"
"Streptococcus thermophilus","Choanephora cucurbitarum",0.0693388419177838,0.140179009070161,0.0319049821579917,0.465709177813246,-0.58384481612082,0.559324723211456,0.458774774774775,0.685189964958243,"0/0"
"Porphyromonas asaccharolytica","Lipomyces starkeyi",-0.0431341503806068,0.359161312160274,-0.00568224094968407,0.896655661031795,0.582976168739637,0.559909343170112,0.459387387387387,0.685669569274932,"0/0"
"Alistipes sp. 3BBH6","Pseudocercospora musae",-0.0782816390639087,0.0957278611700094,-0.0410720776117045,0.347611253456803,0.580927711629005,0.561289174658995,0.460288288288288,0.68645000000957,"0/0"
"Romboutsia ilealis","Trichoderma atroviride",-0.0285726017608376,0.543685051481293,0.00868579732803822,0.842617902182826,0.579674914419087,0.562133863137752,0.461117117117117,0.68645000000957,"0/0"
"Longibaculum sp. KGMB06250","Coniochaeta ligniaria",-0.020171314543137,0.668174665087723,-0.057351957268145,0.189504510330847,-0.579278504418639,0.562401267250468,0.461369369369369,0.68645000000957,"0/0"
"Alistipes sp. 3BBH6","Phytopythium vexans",0.102339623893287,0.0292356357619517,0.0654701585380592,0.134096404665554,-0.577634548403747,0.563510876734569,0.462234234234234,0.687302066003221,"+/0"
"Streptococcus anginosus","Paracoccidioides brasiliensis",0.0100064852722554,0.831616751608468,-0.0268196633146554,0.539769724281707,-0.572932161806088,0.566690627214133,0.465369369369369,0.689669546426141,"0/0"
"Ruminococcus bicirculans","Thielaviopsis punctulata",-0.0693660156040818,0.140023307842968,-0.0326580789629441,0.455240933267279,0.57254297981003,0.566954176810296,0.465585585585586,0.689669546426141,"0/0"
"[Eubacterium] eligens","Aspergillus rambellii",-0.070257700418967,0.134987320688177,-0.0336505289555754,0.441649599136142,0.571026529546347,0.567981659613649,0.466558558558559,0.690074039971086,"0/0"
"Streptococcus milleri","Rhizophagus irregularis",0.0821453985976229,0.0803904004884228,0.0456011148909755,0.296992333093338,-0.570835988318791,0.568110825301722,0.466594594594595,0.690074039971086,"0/0"
"Fusobacterium periodonticum","Tuber magnatum",0.0178591000304436,0.704309182002105,0.0543954492136669,0.213386624303798,0.569125558101,0.569270934865705,0.467495495495496,0.690644393155185,"0/0"
"Lactococcus garvieae","Pneumocystis murina",0.00300912829477482,0.949018228729726,0.0395621549952395,0.365636848074177,0.568899736603445,0.569424184134404,0.467711711711712,0.690644393155185,"0/0"
"Lactococcus garvieae","Pseudocercospora musae",0.0151854523389316,0.746932119475418,-0.0213010959444105,0.626285734032915,-0.56761273726806,0.570297956347909,0.468612612612613,0.690764404213432,"0/0"
"Clostridium beijerinckii","Phytopythium vexans",-0.000569666821860778,0.990342172857008,-0.0370116906647319,0.397378159201855,-0.567114976954803,0.570636068086926,0.469081081081081,0.690764404213432,"0/0"
"Bifidobacterium bifidum","Naumovozyma dairenensis",0.0314684285715673,0.503607953252853,-0.00494480717954103,0.91000645421125,-0.566566379598646,0.571008822286785,0.469261261261261,0.690764404213432,"0/0"
"Streptococcus sp. A12","Phytophthora capsici",-0.0643339546298551,0.171180571820743,-0.0280405720996375,0.521467543990996,0.565809443206391,0.57152332636379,0.469765765765766,0.691074585366402,"0/0"
"Fusobacterium periodonticum","Colletotrichum salicis",0.0103909579416922,0.82524925067446,-0.0258780266011576,0.55410115896461,-0.564255978377234,0.57257993608548,0.470774774774775,0.691835515515529,"0/0"
"Clostridium beijerinckii","Leucoagaricus sp. SymC.cos",0.0597588299939478,0.203755797192271,0.0236338828176963,0.588986704882909,-0.562960193358289,0.573461990320526,0.471423423423423,0.691835515515529,"0/0"
"Bifidobacterium pseudocatenulatum","Naumovozyma dairenensis",0.0159745458417402,0.734265204650409,-0.0201310039402543,0.645368046177919,-0.561681509770491,0.57433303442432,0.472072072072072,0.691924077989325,"0/0"
"Bifidobacterium pseudocatenulatum","Erysiphe pulchra",-0.0231586125224155,0.622611456256787,0.0128712455441751,0.768584817812837,0.560516160633179,0.575127419771115,0.472432432432432,0.691968276509093,"0/0"
"Ruminococcus bicirculans","Phytophthora capsici",-0.0356171042968485,0.449018981265835,9.86086039247686e-05,0.998201552552417,0.555788638817066,0.578355353085955,0.475423423423423,0.693642500711444,"0/0"
"Pseudobutyrivibrio xylanivorans","Phytopythium vexans",0.0243635645009045,0.604620889762201,0.0600087672494839,0.169772942761782,0.555505269524444,0.578549106801315,0.47563963963964,0.693642500711444,"0/0"
"Ruminococcus bicirculans","Moniliophthora perniciosa",-0.0425760225752749,0.365418449215638,-0.00697388566646132,0.873343608279984,0.554186368920771,0.579451306100488,0.476324324324324,0.694085816182092,"0/0"
"Streptococcus equinus","Paracoccidioides brasiliensis",0.0278561440319675,0.55383909140743,-0.00770634646892835,0.860171136515772,-0.55328532948153,0.580068045124001,0.476828828828829,0.694085816182092,"0/0"
"Bifidobacterium adolescentis","Pseudocercospora musae",0.0167069619669493,0.72257216506299,-0.0188252078060855,0.666941271624988,-0.552757975009026,0.580429148801058,0.477225225225225,0.694233222460006,"0/0"
"[Eubacterium] eligens","Coniochaeta ligniaria",-0.0510361526873193,0.277854866725676,-0.0156195828487836,0.721048136255762,0.551571620837591,0.581241884356339,0.478234234234234,0.695249930733394,"0/0"
"Adlercreutzia equolifaciens","Trichoderma atroviride",0.0218449776731454,0.642483548086501,0.0567340309572437,0.194326165313031,0.543590190637984,0.586723511512435,0.482954954954955,0.698836066993294,"0/0"
"Streptococcus sp. A12","Pichia kudriavzevii",0.273662917907179,3.05747582807214e-09,0.241148173912161,2.20612901280504e-08,-0.541717650097041,0.58801302885139,0.484288288288288,0.69951334163693,"+/+"
"Streptococcus milleri","Thielaviopsis punctulata",0.0167291404812544,0.72221907404662,-0.0180125635215539,0.680508493683008,-0.54045816833454,0.588881102147482,0.485081081081081,0.699604182220937,"0/0"
"Bifidobacterium angulatum","Hyaloscypha variabilis",-0.00805268876676139,0.864136784947376,-0.0426995649541858,0.328825001791018,-0.539329939088531,0.589659214136714,0.485765765765766,0.700162378944386,"0/0"
"Brachyspira pilosicoli","Aspergillus ochraceoroseus",-0.012886855197748,0.784208983731614,0.0215758467585255,0.621840315703136,0.53612692272205,0.59187083438545,0.487855855855856,0.702181086578932,"0/0"
"Bifidobacterium catenulatum","Schizosaccharomyces pombe",0.0127987823583914,0.785647757655578,-0.0215133585533595,0.622850163390638,-0.533784284004772,0.593490788276205,0.489693693693694,0.703052822752375,"0/0"
"Butyrivibrio proteoclasticus","Lipomyces starkeyi",0.332784787700372,3.34399175017097e-13,0.301959005752846,1.57296398128892e-12,-0.533266169796709,0.593849342446882,0.490162162162162,0.703052822752375,"+/+"
"Bifidobacterium adolescentis","Coniochaeta ligniaria",-0.00909784368013983,0.846708474470519,0.0250597299563009,0.566704344762878,0.53140302652687,0.595139524678125,0.491279279279279,0.703198453112435,"0/0"
"Butyrivibrio proteoclasticus","Trichophyton mentagrophytes",0.0162600234445002,0.729700067988254,-0.0175069627554585,0.689002253474021,-0.525292067108539,0.599380171227757,0.49581981981982,0.70685764627884,"0/0"
"Streptococcus sp. JS71","Colletotrichum salicis",-0.0391529212695805,0.405261408854588,-0.00552125150195377,0.89956792231502,0.523447727113976,0.600662718474646,0.496864864864865,0.706993194657215,"0/0"
"Gemella morbillorum","Phytopythium vexans",0.0603655684551171,0.199194095819993,0.0937235890276547,0.0317863953597057,0.522028790837723,0.601650284851258,0.497765765765766,0.707487950310881,"0/+"
"Longibaculum sp. KGMB06250","Albugo candida",0.137188956502017,0.00340136892373444,0.104179605135496,0.0169465329114269,-0.521096749960746,0.602299374883997,0.498414414414414,0.707982108433564,"+/+"
"Porphyromonas asaccharolytica","Colletotrichum salicis",0.0269467352407397,0.566859572281024,0.0601853724413885,0.16851793290722,0.518054864572404,0.604419990375769,0.499927927927928,0.708420845644229,"0/0"
"Alistipes sp. 3BBH6","Baudoinia panamericana",-0.076110449367967,0.105321345032849,-0.0429356643839637,0.326155228532095,0.51791346257282,0.604518648614584,0.499927927927928,0.708420845644229,"0/0"
"Streptococcus sp. HSISS3","Cordyceps sp. RAO-2017",-0.0301059328386423,0.522268793552365,0.0031007525844229,0.943494859166921,0.516668240883434,0.60538776977809,0.501189189189189,0.70978053217276,"0/0"
"Bifidobacterium angulatum","Colletotrichum salicis",0.01215395129873,0.796203777535536,-0.0207052194906203,0.63597339579352,-0.511176318817785,0.609227599279642,0.504864864864865,0.712870215385749,"0/0"
"Streptococcus sp. I-P16","Pneumocystis murina",0.0475138294851412,0.312413886853087,0.0801868238212156,0.0663741071754362,0.510351800801652,0.609805017981662,0.505189189189189,0.712870215385749,"0/0"
"Streptococcus sp. HSISS3","Pneumocystis murina",0.0136499765578185,0.771773755310964,0.0463795359448458,0.288814188505875,0.50960964084744,0.61032496829421,0.506018018018018,0.713438069013583,"0/0"
"Streptococcus sp. HSISS2","Choanephora cucurbitarum",0.00979630708265897,0.835102339459967,0.0424090197680615,0.332129770183846,0.507678371933679,0.611678918535887,0.507351351351351,0.714432412388535,"0/0"
"Streptococcus anginosus","Trichoderma atroviride",-0.0428811661235452,0.36198914278543,-0.0103217218843731,0.813476954729788,0.506862340226573,0.612251411376933,0.507963963963964,0.714432412388535,"0/0"
"Ruminococcus bicirculans","Rhizophagus clarus",0.0310526136358094,0.509265542029798,-0.00144872280355453,0.973582637117525,-0.505710255933881,0.613060067455714,0.508900900900901,0.714432412388535,"0/0"
"[Eubacterium] eligens","Rhizophagus irregularis",0.139800701417322,0.00283362414042077,0.107791446785796,0.0134687224354657,-0.505696521433016,0.613069710642825,0.508936936936937,0.714432412388535,"+/+"
"Bifidobacterium longum","Sphaerulina musiva",-0.04682968396689,0.319440394765434,-0.0144282779993577,0.741534041071519,0.504518102935804,0.613897344179418,0.509585585585586,0.714432412388535,"0/0"
"Bifidobacterium bifidum","Hyaloscypha variabilis",0.0164370221460014,0.726874417757718,-0.0159750244740029,0.714973588194893,-0.504210174461465,0.614113691391846,0.509837837837838,0.714432412388535,"0/0"
"Bifidobacterium adolescentis","Leucoagaricus sp. SymC.cos",0.0211053131148746,0.653787361603445,-0.0112157517742892,0.79765690391483,-0.502806864886872,0.615100066660354,0.510486486486487,0.714432412388535,"0/0"
"Bifidobacterium bifidum","Sphaerulina musiva",-0.0366020424091753,0.436568697858192,-0.00434904355114802,0.920811110579953,0.501946060551775,0.615705463874345,0.510954954954955,0.714432412388535,"0/0"
"Lactococcus garvieae","Edhazardia aedis",0.0176836656334277,0.707079424465905,0.0498759858239186,0.25395792782615,0.501363775892891,0.616115128664812,0.511207207207207,0.714432412388535,"0/0"
"Streptococcus anginosus","Aspergillus ochraceoroseus",0.0194217410082017,0.67980994378591,-0.0127205018893761,0.771219309044257,-0.500017901383087,0.617062472595813,0.512072072072072,0.714691023723267,"0/0"
"Alistipes sp. 3BBH6","Rhizophagus clarus",-0.138339648130622,0.00313959257164331,-0.106711227927811,0.01443621696893,0.499519995376584,0.617413103970127,0.512252252252252,0.714691023723267,"-/-"
"Adlercreutzia equolifaciens","Choanephora cucurbitarum",0.0125032137102559,0.790481530723568,-0.0194725034114981,0.65621147622638,-0.497427371347716,0.618887707703577,0.513945945945946,0.715660288169544,"0/0"
"Bifidobacterium pseudocatenulatum","Pneumocystis murina",0.0630199250481542,0.180110852937993,0.0311327833081959,0.476579998188531,-0.497145429601043,0.619086500337399,0.514162162162162,0.715660288169544,"0/0"
"Anaerostipes hadrus","Trichoderma atroviride",0.0744722266805158,0.113051133755208,0.0427669766559532,0.328061284561784,-0.494914543004314,0.620660444541387,0.516,0.715660288169544,"0/0"
"Bifidobacterium catenulatum","[Candida] arabinofermentans",0.0239415025656039,0.610896056572019,0.0557008987855503,0.202587141171752,0.49484063805512,0.620712616049778,0.516036036036036,0.715660288169544,"0/0"
"Bifidobacterium pseudocatenulatum","Edhazardia aedis",0.0200563011196909,0.669954898351011,-0.0117005390775536,0.789112568624379,-0.494024483049586,0.621288888839933,0.516756756756757,0.715660288169544,"0/0"
"Fusobacterium nucleatum","Naumovozyma dairenensis",-0.0343425178152484,0.465424683869379,-0.00265630362889958,0.951583320667194,0.493085818225357,0.621951951000306,0.517333333333333,0.715660288169544,"0/0"
"Streptococcus sp. I-G2","Aspergillus kawachii",0.0172837538006502,0.713408754175902,-0.0143722533964131,0.742502094581693,-0.492448059331509,0.622402631791628,0.51772972972973,0.715660288169544,"0/0"
"Dialister pneumosintes","Leucoagaricus sp. SymC.cos",0.0630356017830531,0.180002316919276,0.0944619211615716,0.0304584799845662,0.491925227548947,0.622772203416986,0.518018018018018,0.715660288169544,"0/+"
"Roseburia intestinalis","Leucoagaricus sp. SymC.cos",0.0209673077803628,0.655905299547796,-0.010649299757645,0.807671214000072,-0.491847100449203,0.622827436915834,0.518054054054054,0.715660288169544,"0/0"
"Streptococcus sp. JS71","Aspergillus kawachii",0.0172136094817499,0.714520959486323,-0.0143907953889811,0.742181660987722,-0.491645125480851,0.62297023695111,0.518198198198198,0.715660288169544,"0/0"
"Bifidobacterium angulatum","Thielaviopsis punctulata",-0.00509177005901316,0.913842311861951,-0.0366620026418239,0.401855728460231,-0.491326697658908,0.623195400106421,0.518486486486487,0.715660288169544,"0/0"
"Streptococcus anginosus","Thielaviopsis punctulata",0.046552760634221,0.322313607316583,0.0150754429573779,0.730381540443755,-0.490132403273039,0.624040210042449,0.519351351351351,0.715660288169544,"0/0"
"Blautia sp. SC05B48","Tuber magnatum",0.176862538941071,0.000151881545169985,0.14627481050444,0.000774679965188207,-0.488585351303791,0.625135285947684,0.520540540540541,0.715660288169544,"+/+"
"Streptococcus anginosus","Choanephora cucurbitarum",0.0103497318243432,0.825931482737692,-0.0210167153737051,0.630901262355434,-0.487955707494571,0.625581214551083,0.521117117117117,0.715660288169544,"0/0"
"Pseudobutyrivibrio xylanivorans","Colletotrichum fioriniae",0.131235695467632,0.00509936857348459,0.100307529628484,0.0215244791262386,-0.487661540823208,0.625789597301264,0.521189189189189,0.715660288169544,"+/+"
"Brachyspira pilosicoli","Hyaloscypha variabilis",-0.00463344356112053,0.921571463416259,-0.0358677286045413,0.412137480867098,-0.486084967020126,0.626906924941929,0.521693693693694,0.715660288169544,"0/0"
"Alistipes sp. 3BBH6","Cordyceps sp. RAO-2017",0.0960627554869134,0.0407636000711404,0.126906071954014,0.00358390868007907,0.48584346594557,0.627078153961853,0.521945945945946,0.715660288169544,"+/+"
"Streptococcus sp. HSISS2","Aspergillus rambellii",-0.0330519682124726,0.482368719113444,-0.00186872586205726,0.965928031357965,0.485239383898602,0.627506548001807,0.522378378378378,0.715660288169544,"0/0"
"Gemella morbillorum","Cordyceps sp. RAO-2017",0.0419147782720143,0.372918822050857,0.0728938260073621,0.0952271331141821,0.483508320524423,0.628734853313859,0.523675675675676,0.71692549644842,"0/0"
"Fusobacterium nucleatum","Debaryomyces hansenii",-0.0172718612081764,0.713597279952501,0.0137548916959931,0.753196127268808,0.482658119220595,0.629338504832224,0.524216216216216,0.71692549644842,"0/0"
"Ruminococcus bicirculans","Tuber magnatum",-0.0483361204531224,0.3041038756281,-0.0173878283772978,0.691009385031121,0.481956560425816,0.62983680525592,0.524540540540541,0.716952214289378,"0/0"
"Blautia sp. SC05B48","Lipomyces starkeyi",0.12000269966696,0.0104932778714457,0.150383588420488,0.000545844503188286,0.481410166884968,0.630225012252338,0.525009009009009,0.717175805706398,"+/+"
"Adlercreutzia equolifaciens","Moniliophthora perniciosa",-0.0423347009517129,0.36814476946481,-0.0116850331002487,0.789385474955224,0.477137936795002,0.633263901936958,0.528432432432432,0.721014874478459,"0/0"
"Bifidobacterium angulatum","Cordyceps sp. RAO-2017",0.0322641870012614,0.492873745694695,0.00166111359050508,0.969711442315845,-0.476201842706504,0.633930586837004,0.529405405405405,0.72117822716113,"0/0"
"Prevotella intermedia","Aspergillus ochraceoroseus",-0.0337775796069186,0.472801069528006,-0.00355537873172765,0.935227197372073,0.470302901674296,0.638138624673818,0.532972972972973,0.72117822716113,"0/0"
"[Eubacterium] eligens","Choanephora cucurbitarum",-0.0147221543982588,0.754401326266267,0.0154792379228334,0.723451517203867,0.469815286714848,0.63848699181969,0.533261261261261,0.72117822716113,"0/0"
"Adlercreutzia equolifaciens","Pichia kudriavzevii",0.00471801036212403,0.920144763685788,0.0348688813905995,0.425285780772213,0.469213085203119,0.638917333275374,0.533621621621622,0.72117822716113,"0/0"
"Alistipes sp. 3BBH6","Erysiphe pulchra",-0.0220776902101247,0.638943993874979,0.00807545674539642,0.853547544686902,0.469087598188298,0.639007023331952,0.53372972972973,0.72117822716113,"0/0"
"Escherichia coli","Schizosaccharomyces pombe",-0.0185296481749896,0.693756981451106,0.0114903714940348,0.79281371518378,0.46699913436117,0.640500497397818,0.535027027027027,0.72117822716113,"0/0"
"Clostridium beijerinckii","Coniochaeta ligniaria",-0.0761100417280073,0.105323215078513,-0.105875518265933,0.0152261302148018,-0.466900295421518,0.640571213922987,0.535063063063063,0.72117822716113,"0/-"
"Streptococcus sp. I-P16","Aspergillus kawachii",0.0207336279636008,0.659497820565939,-0.009277964783394,0.832042489164979,-0.466877560742329,0.640587480418266,0.535099099099099,0.72117822716113,"0/0"
"Lactococcus garvieae","Baudoinia panamericana",0.00338044511138711,0.942737425163771,-0.0265886419724827,0.543268606575384,-0.466263726085603,0.641026739830845,0.535531531531532,0.72117822716113,"0/0"
"Romboutsia ilealis","Hyaloscypha variabilis",0.0872099358258463,0.0633649325346235,0.0575321033629289,0.188115528214936,-0.46410113061615,0.642575291760625,0.537081081081081,0.721902893825151,"0/0"
"Adlercreutzia equolifaciens","Aspergillus rambellii",-0.0544927991021792,0.24655674943524,-0.0249217980803248,0.568842156327511,0.460734048780444,0.644989423531896,0.539711711711712,0.724035115152748,"0/0"
"Streptococcus milleri","Erysiphe pulchra",0.01783402908633,0.704704832925608,0.0473414436055983,0.278919233414327,0.459506215835739,0.645870689426769,0.540684684684685,0.724035115152748,"0/0"
"Bifidobacterium catenulatum","Pseudocercospora musae",0.0327307372665831,0.486637612695398,0.0621279776418885,0.155168197813773,0.45833535965942,0.646711524045568,0.541621621621622,0.724035115152748,"0/0"
"Brachyspira pilosicoli","Colletotrichum fioriniae",-0.0545560806281792,0.246007700234189,-0.0251733561400515,0.564946138705487,0.457805905541613,0.647091892650395,0.542198198198198,0.724035115152748,"0/0"
"Fusobacterium periodonticum","Erysiphe pulchra",0.00185659873331639,0.968531585746709,0.0312722691548638,0.474606153440341,0.457716315240809,0.647156264929655,0.542342342342342,0.724035115152748,"0/0"
"Alistipes sp. 3BBH6","Naumovozyma dairenensis",-0.0663479787999218,0.158140581552322,-0.0375930475730372,0.390000920449747,0.448522626613215,0.653776060249715,0.548288288288288,0.729776642541371,"0/0"
"Adlercreutzia equolifaciens","[Candida] arabinofermentans",0.127800578930231,0.00639586081522037,0.156045603034185,0.00033202495728557,0.448412668991516,0.653855400221992,0.548504504504504,0.729776642541371,"+/+"
"Porphyromonas asaccharolytica","Moniliophthora perniciosa",-0.0182224128366942,0.698584648770034,0.010207416699261,0.815505237823792,0.442259926572859,0.658301125745063,0.55372972972973,0.733648771973777,"0/0"
"Ruminococcus bicirculans","Phytopythium vexans",0.0127973774364035,0.7856707146454,0.0411936668382398,0.346184648072661,0.442053261138616,0.658450664956933,0.55390990990991,0.733648771973777,"0/0"
"Butyrivibrio proteoclasticus","Colletotrichum fioriniae",0.138556640598908,0.00309232984221119,0.110702559539914,0.0111400649951416,-0.440133976271774,0.659840075218656,0.555279279279279,0.734222249294664,"+/+"
"Streptococcus sp. HSISS3","Moniliophthora perniciosa",-0.0363317524890082,0.439965464712011,-0.00828657769065784,0.849763623868387,0.43648567386125,0.662484391175295,0.55790990990991,0.735946213418267,"0/0"
"Bifidobacterium angulatum","Rhizophagus irregularis",-0.0572452612165092,0.223461012323127,-0.029263934934169,0.503453341484651,0.436091188242843,0.66277057018668,0.558198198198198,0.735946213418267,"0/0"
"Brachyspira pilosicoli","Phytophthora capsici",0.0100989678227727,0.830084065001234,0.0380039965846405,0.384836543589618,0.434339316125094,0.664042057570475,0.559603603603604,0.735946213418267,"0/0"
"Alistipes sp. 3BBH6","Moniliophthora perniciosa",-0.0357100688499838,0.447835332490614,-0.00826860667994248,0.850085585253403,0.427082442284326,0.669319280848545,0.564972972972973,0.739519542376484,"0/0"
"Anaerostipes hadrus","Phytophthora capsici",-0.134755609201246,0.00402124602581533,-0.107745395733238,0.0135087717128908,0.42643788208937,0.669788802649095,0.565441441441441,0.739519542376484,"-/-"
"Bifidobacterium pseudocatenulatum","Schizosaccharomyces pombe",-0.0181829128717738,0.699206209260158,0.00915106113720009,0.834306356553554,0.425212263441919,0.670681945123221,0.566378378378378,0.739519542376484,"0/0"
"Bifidobacterium catenulatum","Baudoinia panamericana",0.0519113289250259,0.269686815329836,0.0246729674458003,0.572708480701548,-0.42433846461502,0.671318991042865,0.567027027027027,0.739519542376484,"0/0"
"Bifidobacterium angulatum","Tuber magnatum",-0.0291377641544006,0.535740925176255,-0.0563501856726827,0.19736615026988,-0.424087568735193,0.67150195118656,0.567099099099099,0.739519542376484,"0/0"
"Bifidobacterium adolescentis","Phytophthora capsici",0.0420463552726229,0.371418843358044,0.0148406617204025,0.734421067204255,-0.4235506012437,0.671893587988454,0.567387387387387,0.739519542376484,"0/0"
"Gemella morbillorum","Sphaerulina musiva",0.0374720521091548,0.425737981245738,0.0103854131964092,0.812347327128798,-0.421597078950238,0.673319138751,0.568756756756757,0.740072352978116,"0/0"
"Streptococcus equinus","Sphaerulina musiva",-0.0669126644079326,0.154622616987871,-0.0399497776347072,0.360954769166679,0.420631525787978,0.6740241693113,0.569477477477477,0.740072352978116,"0/0"
"Streptococcus milleri","Colletotrichum salicis",-0.0202162219946545,0.667480069857493,0.00681500905207226,0.87620557971256,0.420512469863197,0.674111121775695,0.56954954954955,0.740072352978116,"0/0"
"Streptococcus thermophilus","Schizosaccharomyces pombe",0.0973723387315128,0.0380839380075479,0.0706673356422231,0.105801649375091,-0.418372539979445,0.675674760383974,0.571099099099099,0.740072352978116,"+/0"
"Bifidobacterium angulatum","Trichoderma atroviride",-0.0185988698714765,0.692670982634665,0.00824790746291575,0.850456454972027,0.417635094970097,0.676213933422051,0.571603603603604,0.740072352978116,"0/0"
"Blautia sp. SC05B48","Pseudocercospora musae",0.27350883123748,3.12276737801653e-09,0.248545948921346,7.82669884458187e-09,-0.416716074614672,0.676886095269311,0.572,0.740072352978116,"+/+"
"Lactococcus garvieae","Leucoagaricus sp. SymC.cos",-0.0128462289565386,0.784872570382955,0.0139163179267704,0.750395220733188,0.416313592954297,0.677180547230513,0.572288288288288,0.740072352978116,"0/0"
"Lactobacillus ruminis","[Candida] arabinofermentans",0.0517315954358672,0.271350732334233,0.0782112229109814,0.0733709532329847,0.413658594443427,0.679124154704664,0.574342342342342,0.740974715453831,"0/0"
"Streptococcus anginosus","Cordyceps sp. RAO-2017",0.0238905796245358,0.611655114795833,-0.00269001204209497,0.95096968135318,-0.413529156196728,0.6792189654365,0.574414414414414,0.740974715453831,"0/0"
"Escherichia coli","Phytophthora capsici",-0.00587875896654818,0.900589972027408,0.0206735359320584,0.636490264170386,0.413065055060795,0.679558951247709,0.574630630630631,0.740974715453831,"0/0"
"Streptococcus sp. HSISS3","Colletotrichum salicis",-0.0350610532750621,0.456135594193545,-0.00862829817513821,0.843646310689585,0.411379052618855,0.680794611378513,0.575891891891892,0.740974715453831,"0/0"
"[Eubacterium] eligens","Trichophyton mentagrophytes",0.014346893709168,0.760468076723,-0.0120756617331952,0.782518318704521,-0.411024537428573,0.681054542422348,0.576288288288288,0.740974715453831,"0/0"
"Streptococcus milleri","Phytophthora capsici",-0.032541989848546,0.489155369245925,-0.00618408108345936,0.887586570874557,0.410172088965398,0.681679713844992,0.577081081081081,0.740974715453831,"0/0"
"Romboutsia ilealis","Schizosaccharomyces pombe",0.113753434574891,0.0153096566843067,0.139695593983887,0.00133222100959074,0.410138544569811,0.681704319216135,0.577081081081081,0.740974715453831,"+/+"
"Brachyspira pilosicoli","Sphaerulina musiva",-0.0122165343871283,0.795177615289901,-0.038564884678391,0.377855549324152,-0.410134037981538,0.681707624899257,0.577081081081081,0.740974715453831,"0/0"
"Bifidobacterium bifidum","Schizosaccharomyces pombe",0.0277282034529623,0.555662028212574,0.00149021133360675,0.972826384229163,-0.408239801497838,0.683097629978971,0.57827027027027,0.74128774060715,"0/0"
"Longibaculum sp. KGMB06250","Choanephora cucurbitarum",0.0209375327753121,0.656362612678161,0.0471044144864969,0.281335888254157,0.407518148523769,0.683627467490834,0.578738738738739,0.741484194253006,"0/0"
"Brachyspira pilosicoli","Moniliophthora perniciosa",0.00640941144327655,0.891669493009563,0.0324774530767253,0.457739570139479,0.405662034900068,0.684990941182426,0.580324324324324,0.74152041159337,"0/0"
"Streptococcus sp. HSISS1","Moniliophthora perniciosa",-0.0329372243161832,0.483891237358862,-0.00689969767415001,0.874679812549165,0.405194698493655,0.685334401614367,0.580648648648649,0.74152041159337,"0/0"
