"","Cohort","Feature","Seed","AUC","MeanAUC","Kingdoms"
"697","2019_Thom","Pneumocystis_murina","4","59.72",50.29,"fungi"
"698","2019_Thom","Pneumocystis_carinii","2","71.06",61.46,"fungi"
"699","2019_Thom","Yarrowia_lipolytica","1","53.24",49.79,"fungi"
"700","2019_Thom","Sugiyamaella_lignohabitans","7","53.94",49.26,"fungi"
"701","2019_Thom","Lipomyces_starkeyi","10","56.94",51.29,"fungi"
"702","2019_Thom","Candida_intermedia","1","40.28",47.82,"fungi"
"703","2019_Thom","Ascoidea_rubescens","8","74.31",58.03,"fungi"
"704","2019_Thom","Cyberlindnera_jadinii","9","61.34",51.88,"fungi"
"705","2019_Thom","Cyberlindnera_fabianii","8","63.19",52.75,"fungi"
"706","2019_Thom","Hanseniaspora_uvarum","3","39.58",46.98,"fungi"
"707","2019_Thom","Hanseniaspora_guilliermondii","1","59.26",55.19,"fungi"
"708","2019_Thom","Hanseniaspora_valbyensis","1","46.76",45.18,"fungi"
"709","2019_Thom","Candida_arabinofermentans","7","62.96",59.09,"fungi"
"710","2019_Thom","Pichia_kudriavzevii","5","58.33",53.96,"fungi"
"711","2019_Thom","Scheffersomyces_stipitis","9","44.44",52.19,"fungi"
"712","2019_Thom","Debaryomyces_hansenii","6","60.19",53.49,"fungi"
"713","2019_Thom","Candida_dubliniensis","9","55.79",52.28,"fungi"
"714","2019_Thom","Candida_maltosa","8","73.84",58.59,"fungi"
"715","2019_Thom","Candida_tropicalis","2","38.43",46.87,"fungi"
"716","2019_Thom","Candida_albicans","1","80.32",56.94,"fungi"
"717","2019_Thom","Candida_glabrata","6","42.59",51.3,"fungi"
"718","2019_Thom","Pachysolen_tannophilus","3","50.46",50.1,"fungi"
"719","2019_Thom","Naumovozyma_castellii","9","63.43",48.98,"fungi"
"720","2019_Thom","Naumovozyma_dairenensis","7","42.13",48.85,"fungi"
"721","2019_Thom","Zygosaccharomyces_rouxii","3","44.44",50.44,"fungi"
"722","2019_Thom","Vanderwaltozyma_polyspora","6","55.09",49.89,"fungi"
"723","2019_Thom","Lachancea_thermotolerans","8","40.74",48.21,"fungi"
"724","2019_Thom","Lachancea_fermentati","10","40.97",46.92,"fungi"
"725","2019_Thom","Kluyveromyces_marxianus","4","39.12",46.76,"fungi"
"726","2019_Thom","Kluyveromyces_dobzhanskii","1","56.25",52.18,"fungi"
"727","2019_Thom","Tetrapisispora_phaffii","1","49.07",47.28,"fungi"
"728","2019_Thom","Tetrapisispora_blattae","1","75",54.81,"fungi"
"729","2019_Thom","Saccharomyces_eubayanus","5","54.17",52.22,"fungi"
"730","2019_Thom","Saccharomyces_cerevisiae","3","62.96",57.95,"fungi"
"731","2019_Thom","Arthrobotrys_oligospora","8","73.15",59.99,"fungi"
"732","2019_Thom","Dactylellina_haptotyla","4","62.27",50.16,"fungi"
"733","2019_Thom","Tuber_borchii","2","53.7",49.6,"fungi"
"734","2019_Thom","Tuber_magnatum","5","28.24",44.26,"fungi"
"735","2019_Thom","Coniosporium_apollinis","9","62.96",51.51,"fungi"
"736","2019_Thom","Diplodia_seriata","1","71.76",52.24,"fungi"
"737","2019_Thom","Macrophomina_phaseolina","10","54.4",51.38,"fungi"
"738","2019_Thom","Neofusicoccum_parvum","2","45.37",47.48,"fungi"
"739","2019_Thom","Cenococcum_geophilum","9","57.64",53.24,"fungi"
"740","2019_Thom","Clohesyomyces_aquaticus","4","56.02",48.93,"fungi"
"741","2019_Thom","Corynespora_cassiicola","3","62.04",53.02,"fungi"
"742","2019_Thom","Periconia_macrospinosa","7","58.8",49.75,"fungi"
"743","2019_Thom","Epicoccum_nigrum","4","42.59",48.11,"fungi"
"744","2019_Thom","Ascochyta_rabiei","2","66.44",53.08,"fungi"
"745","2019_Thom","Exserohilum_turcicum","8","60.88",49.04,"fungi"
"746","2019_Thom","Stemphylium_lycopersici","5","67.59",51.37,"fungi"
"747","2019_Thom","Elsinoe_australis","5","35.65",43.62,"fungi"
"748","2019_Thom","Aureobasidium_namibiae","4","48.38",47.54,"fungi"
"749","2019_Thom","Aureobasidium_subglaciale","7","59.95",52.94,"fungi"
"750","2019_Thom","Rachicladosporium_antarcticum","6","56.02",51.46,"fungi"
"751","2019_Thom","Hortaea_werneckii","3","47.22",50.8,"fungi"
"752","2019_Thom","Baudoinia_panamericana","10","75.69",55.33,"fungi"
"753","2019_Thom","Sphaerulina_musiva","7","45.83",49.97,"fungi"
"754","2019_Thom","Cercospora_beticola","1","78.01",60.59,"fungi"
"755","2019_Thom","Cercospora_zeina","3","72.69",52.81,"fungi"
"756","2019_Thom","Cercospora_berteroae","7","41.2",49.95,"fungi"
"757","2019_Thom","Zymoseptoria_tritici","4","64.35",57.06,"fungi"
"758","2019_Thom","Pseudocercospora_eumusae","5","36.57",46.31,"fungi"
"759","2019_Thom","Pseudocercospora_musae","2","33.33",48.92,"fungi"
"760","2019_Thom","Pseudocercospora_fijiensis","8","53.24",51.35,"fungi"
"761","2019_Thom","Phaeomoniella_chlamydospora","2","27.55",49.17,"fungi"
"762","2019_Thom","Endocarpon_pusillum","4","48.61",49.97,"fungi"
"763","2019_Thom","Phialophora_americana","8","35.65",44.76,"fungi"
"764","2019_Thom","Capronia_epimyces","5","74.07",56.25,"fungi"
"765","2019_Thom","Exophiala_aquamarina","1","44.44",49.62,"fungi"
"766","2019_Thom","Trichophyton_mentagrophytes","9","14.35",37.58,"fungi"
"767","2019_Thom","Paracoccidioides_brasiliensis","2","43.98",48.33,"fungi"
"768","2019_Thom","Paracoccidioides_lutzii","4","59.26",54.18,"fungi"
"769","2019_Thom","Emergomyces_pasteurianus","8","45.37",44.45,"fungi"
"770","2019_Thom","Polytolypa_hystricis","6","24.54",46.16,"fungi"
"771","2019_Thom","Histoplasma_capsulatum","7","76.85",58.97,"fungi"
"772","2019_Thom","Emmonsia_crescens","7","59.03",55.85,"fungi"
"773","2019_Thom","Blastomyces_gilchristii","2","62.96",49.66,"fungi"
"774","2019_Thom","Blastomyces_dermatitidis","9","47.69",50.77,"fungi"
"775","2019_Thom","Elaphomyces_granulatus","10","43.06",48.24,"fungi"
"776","2019_Thom","Talaromyces_islandicus","1","59.72",60.55,"fungi"
"777","2019_Thom","Talaromyces_rugulosus","3","76.85",62.46,"fungi"
"778","2019_Thom","Penicilliopsis_zonata","8","38.43",45.98,"fungi"
"779","2019_Thom","Penicillium_roqueforti","7","68.75",49.72,"fungi"
"780","2019_Thom","Penicillium_nalgiovense","6","81.02",56.16,"fungi"
"781","2019_Thom","Penicillium_brasilianum","2","70.37",52.79,"fungi"
"782","2019_Thom","Penicillium_camemberti","1","29.86",43.92,"fungi"
"783","2019_Thom","Penicillium_decumbens","10","64.35",51.22,"fungi"
"784","2019_Thom","Penicillium_oxalicum","4","74.54",58.12,"fungi"
"785","2019_Thom","Penicillium_subrubescens","9","50.46",49.51,"fungi"
"786","2019_Thom","Aspergillus_ochraceoroseus","6","28.47",42.14,"fungi"
"787","2019_Thom","Aspergillus_kawachii","6","43.06",48.71,"fungi"
"788","2019_Thom","Aspergillus_oryzae","3","59.72",54.15,"fungi"
"789","2019_Thom","Aspergillus_udagawae","4","61.57",55.59,"fungi"
"790","2019_Thom","Aspergillus_ustus","8","45.14",50.52,"fungi"
"791","2019_Thom","Aspergillus_calidoustus","5","46.76",48.82,"fungi"
"792","2019_Thom","Aspergillus_rambellii","9","69.44",48.99,"fungi"
"793","2019_Thom","Aspergillus_ellipticus","8","52.55",54.69,"fungi"
"794","2019_Thom","Aspergillus_saccharolyticus","6","55.79",51.55,"fungi"
"795","2019_Thom","Aspergillus_nomius","2","32.41",44.62,"fungi"
"796","2019_Thom","Aspergillus_wentii","2","33.8",48.44,"fungi"
"797","2019_Thom","Aspergillus_fumigatus","2","32.41",49.52,"fungi"
"798","2019_Thom","Aspergillus_ruber","1","58.56",53.36,"fungi"
"799","2019_Thom","Aspergillus_sydowii","6","72.22",53.85,"fungi"
"800","2019_Thom","Aspergillus_nidulans","5","49.77",58.56,"fungi"
"801","2019_Thom","Aspergillus_heteromorphus","7","55.09",51.58,"fungi"
"802","2019_Thom","Aspergillus_steynii","3","46.06",51.45,"fungi"
"803","2019_Thom","Aspergillus_taichungensis","6","67.82",61.16,"fungi"
"804","2019_Thom","Blumeria_graminis","10","43.98",46.07,"fungi"
"805","2019_Thom","Erysiphe_necator","7","50.93",48.08,"fungi"
"806","2019_Thom","Erysiphe_pulchra","7","64.12",51.93,"fungi"
"807","2019_Thom","Amorphotheca_resinae","3","46.06",50.16,"fungi"
"808","2019_Thom","Pseudogymnoascus_sp_WSF_3629","10","49.31",53.88,"fungi"
"809","2019_Thom","Pseudogymnoascus_sp_VKM_F_3808","3","43.52",50.77,"fungi"
"810","2019_Thom","Rutstroemia_sp_NJR_2017a_BBW","8","54.86",48.83,"fungi"
"811","2019_Thom","Rutstroemia_sp_NJR_2017a_WRK4","6","68.75",53.84,"fungi"
"812","2019_Thom","Pezoloma_ericae","4","38.89",46.83,"fungi"
"813","2019_Thom","Diplocarpon_rosae","8","66.2",55.01,"fungi"
"814","2019_Thom","Marssonina_brunnea","3","45.83",47.17,"fungi"
"815","2019_Thom","Hyaloscypha_variabilis","5","52.08",46.29,"fungi"
"816","2019_Thom","Hyaloscypha_bicolor","9","55.79",52.06,"fungi"
"817","2019_Thom","Phialocephala_subalpina","3","57.41",49.71,"fungi"
"818","2019_Thom","Cadophora_sp_DSE1049","5","64.12",52.1,"fungi"
"819","2019_Thom","Rhynchosporium_secalis","9","46.76",48.03,"fungi"
"820","2019_Thom","Botrytis_cinerea","9","53.94",51.95,"fungi"
"821","2019_Thom","Sclerotinia_sclerotiorum","1","57.64",53.29,"fungi"
"822","2019_Thom","Sclerotinia_borealis","10","56.02",50.72,"fungi"
"823","2019_Thom","Microdochium_bolleyi","6","74.07",58.64,"fungi"
"824","2019_Thom","Pestalotiopsis_fici","3","37.5",47.67,"fungi"
"825","2019_Thom","Eutypa_lata","5","56.48",47.29,"fungi"
"826","2019_Thom","Pseudomassariella_vexata","6","50.23",53.02,"fungi"
"827","2019_Thom","Rosellinia_necatrix","9","57.87",48.63,"fungi"
"828","2019_Thom","Hypoxylon_sp_CO27_5","6","26.16",45.09,"fungi"
"829","2019_Thom","Phaeoacremonium_minimum","9","75.69",55.79,"fungi"
"830","2019_Thom","Coniochaeta_ligniaria","1","44.44",45.86,"fungi"
"831","2019_Thom","Pyricularia_grisea","6","39.81",47.76,"fungi"
"832","2019_Thom","Pyricularia_oryzae","9","67.13",56.5,"fungi"
"833","2019_Thom","Pyricularia_pennisetigena","8","44.91",48.44,"fungi"
"834","2019_Thom","Coniella_lustricola","7","61.57",54.88,"fungi"
"835","2019_Thom","Valsa_mali","5","45.14",52.13,"fungi"
"836","2019_Thom","Diaporthe_ampelina","1","63.19",51.34,"fungi"
"837","2019_Thom","Diaporthe_helianthi","5","62.73",49.7,"fungi"
"838","2019_Thom","Grosmannia_clavigera","5","43.06",46.87,"fungi"
"839","2019_Thom","Ophiostoma_piceae","4","54.4",50.88,"fungi"
"840","2019_Thom","Sporothrix_brasiliensis","2","55.56",51.28,"fungi"
"841","2019_Thom","Sporothrix_insectorum","2","66.44",54.67,"fungi"
"842","2019_Thom","Podospora_anserina","1","48.61",51.44,"fungi"
"843","2019_Thom","Sordaria_macrospora","5","52.78",52.71,"fungi"
"844","2019_Thom","Neurospora_tetrasperma","5","50.46",48.17,"fungi"
"845","2019_Thom","Neurospora_crassa","5","61.34",51.43,"fungi"
"846","2019_Thom","Chaetomium_thermophilum","4","17.59",38.48,"fungi"
"847","2019_Thom","Chaetomium_globosum","3","52.55",53.86,"fungi"
"848","2019_Thom","Thermothelomyces_thermophilus","2","51.62",53.05,"fungi"
"849","2019_Thom","Thielavia_terrestris","3","68.06",52.25,"fungi"
"850","2019_Thom","Thielaviopsis_punctulata","1","84.72",58.46,"fungi"
"851","2019_Thom","Ceratocystis_platani","2","56.02",45.72,"fungi"
"852","2019_Thom","Verticillium_alfalfae","2","52.08",51.83,"fungi"
"853","2019_Thom","Verticillium_longisporum","5","55.32",49.22,"fungi"
"854","2019_Thom","Colletotrichum_incanum","1","62.04",53.48,"fungi"
"855","2019_Thom","Colletotrichum_nymphaeae","4","64.35",51.98,"fungi"
"856","2019_Thom","Colletotrichum_higginsianum","2","52.08",49.84,"fungi"
"857","2019_Thom","Colletotrichum_gloeosporioides","2","36.57",48.91,"fungi"
"858","2019_Thom","Colletotrichum_simmondsii","9","34.49",46.09,"fungi"
"859","2019_Thom","Colletotrichum_chlorophyti","2","54.4",54.15,"fungi"
"860","2019_Thom","Colletotrichum_tofieldiae","9","31.71",47.68,"fungi"
"861","2019_Thom","Colletotrichum_salicis","10","49.07",51.16,"fungi"
"862","2019_Thom","Colletotrichum_fioriniae","7","68.29",55.53,"fungi"
"863","2019_Thom","Stachybotrys_chartarum","9","40.97",45.99,"fungi"
"864","2019_Thom","Ustilaginoidea_virens","3","69.21",49.67,"fungi"
"865","2019_Thom","Beauveria_bassiana","10","48.15",52.27,"fungi"
"866","2019_Thom","Cordyceps_fumosorosea","7","59.72",49.3,"fungi"
"867","2019_Thom","Cordyceps_militaris","2","44.44",51.05,"fungi"
"868","2019_Thom","Cordyceps_sp_RAO_2017","1","65.74",55.45,"fungi"
"869","2019_Thom","Cordyceps_confragosa","4","50.23",49.86,"fungi"
"870","2019_Thom","Tolypocladium_ophioglossoides","8","33.1",46.02,"fungi"
"871","2019_Thom","Tolypocladium_paradoxum","3","61.57",51.54,"fungi"
"872","2019_Thom","Ophiocordyceps_australis","3","31.25",45.22,"fungi"
"873","2019_Thom","Ophiocordyceps_sinensis","3","60.19",50.89,"fungi"
"874","2019_Thom","Pochonia_chlamydosporia","3","62.96",52.73,"fungi"
"875","2019_Thom","Metarhizium_acridum","7","49.54",49.88,"fungi"
"876","2019_Thom","Metarhizium_anisopliae","6","56.48",53.22,"fungi"
"877","2019_Thom","Metarhizium_rileyi","7","50",50.89,"fungi"
"878","2019_Thom","Metarhizium_album","7","43.52",47.93,"fungi"
"879","2019_Thom","Escovopsis_weberi","3","58.1",51.37,"fungi"
"880","2019_Thom","Trichoderma_asperellum","2","43.98",46.84,"fungi"
"881","2019_Thom","Trichoderma_reesei","1","53.47",53.93,"fungi"
"882","2019_Thom","Trichoderma_guizhouense","5","65.97",52.85,"fungi"
"883","2019_Thom","Trichoderma_atroviride","8","33.8",50.14,"fungi"
"884","2019_Thom","Neonectria_ditissima","3","56.02",50.84,"fungi"
"885","2019_Thom","Fusarium_verticillioides","7","36.11",43.3,"fungi"
"886","2019_Thom","Fusarium_oxysporum","2","52.55",53.17,"fungi"
"887","2019_Thom","Fusarium_pseudograminearum","5","57.87",49.03,"fungi"
"888","2019_Thom","Fusarium_venenatum","10","36.57",47.82,"fungi"
"889","2019_Yachida","Albugo_candida","3","48.95",50.72,"fungi"
"890","2019_Yachida","Aphanomyces_astaci","10","50.48",49.06,"fungi"
"891","2019_Yachida","Saprolegnia_diclina","4","52.5",51.43,"fungi"
"892","2019_Yachida","Saprolegnia_parasitica","3","50.81",53.57,"fungi"
"893","2019_Yachida","Phytopythium_vexans","10","47.05",51.06,"fungi"
"894","2019_Yachida","Globisporangium_ultimum","3","48.85",51.83,"fungi"
"895","2019_Yachida","Pythium_irregulare","8","54.93",55.94,"fungi"
"896","2019_Yachida","Pythium_arrhenomanes","3","51.23",51.89,"fungi"
"897","2019_Yachida","Pythium_iwayamai","7","48.55",53.47,"fungi"
"898","2019_Yachida","Pythium_aphanidermatum","5","54.59",53.88,"fungi"
"899","2019_Yachida","Hyaloperonospora_arabidopsidis","4","50.37",52.16,"fungi"
"900","2019_Yachida","Phytophthora_parasitica","9","47.42",43.63,"fungi"
"901","2019_Yachida","Phytophthora_palmivora","5","51.08",57.33,"fungi"
"902","2019_Yachida","Phytophthora_capsici","8","44.55",51.89,"fungi"
"903","2019_Yachida","Phytophthora_ramorum","2","44.89",49.28,"fungi"
"904","2019_Yachida","Phytophthora_cinnamomi","1","49.93",51.09,"fungi"
"905","2019_Yachida","Phytophthora_infestans","3","56.94",57.53,"fungi"
"906","2019_Yachida","Phytophthora_sojae","1","50.61",53.9,"fungi"
"907","2019_Yachida","Allomyces_macrogynus","6","46.29",45.2,"fungi"
"908","2019_Yachida","Rozella_allomycis","7","52.17",49.61,"fungi"
"909","2019_Yachida","Basidiobolus_meristosporus","8","40.59",46.8,"fungi"
"910","2019_Yachida","Conidiobolus_coronatus","2","55.18",54.33,"fungi"
"911","2019_Yachida","Gonapodya_prolifera","9","48.14",43.4,"fungi"
"912","2019_Yachida","Spizellomyces_punctatus","3","47.82",46.95,"fungi"
"913","2019_Yachida","Batrachochytrium_salamandrivorans","5","46.49",48.41,"fungi"
"914","2019_Yachida","Batrachochytrium_dendrobatidis","10","48.43",54.74,"fungi"
"915","2019_Yachida","Rhizoclosmatium_globosum","3","51.57",49.38,"fungi"
"916","2019_Yachida","Anaeromyces_robustus","2","54.76",50.62,"fungi"
"917","2019_Yachida","Piromyces_sp_E2","9","51.52",52.94,"fungi"
"918","2019_Yachida","Piromyces_finnis","3","45.58",49.47,"fungi"
"919","2019_Yachida","Neocallimastix_californiae","4","51.96",57.49,"fungi"
"920","2019_Yachida","Mortierella_elongata","10","48.41",48.68,"fungi"
"921","2019_Yachida","Mortierella_verticillata","2","57.99",59.98,"fungi"
"922","2019_Yachida","Rhizophagus_irregularis","9","54.02",53.28,"fungi"
"923","2019_Yachida","Rhizophagus_clarus","5","53",55.3,"fungi"
"924","2019_Yachida","Syncephalastrum_racemosum","9","49.94",51.92,"fungi"
"925","2019_Yachida","Lichtheimia_corymbifera","1","51.56",53.22,"fungi"
"926","2019_Yachida","Lichtheimia_ramosa","2","52.03",51.55,"fungi"
"927","2019_Yachida","Phycomyces_blakesleeanus","3","49.88",47.95,"fungi"
"928","2019_Yachida","Hesseltinella_vesiculosa","8","48.97",49.13,"fungi"
"929","2019_Yachida","Absidia_glauca","9","43.19",53.16,"fungi"
"930","2019_Yachida","Absidia_repens","4","52.11",53.04,"fungi"
"931","2019_Yachida","Choanephora_cucurbitarum","2","49.81",49.65,"fungi"
"932","2019_Yachida","Mucor_ambiguus","10","52.12",51.53,"fungi"
"933","2019_Yachida","Mucor_circinelloides","4","46.98",50.3,"fungi"
"934","2019_Yachida","Rhizopus_delemar","6","47.54",52.66,"fungi"
"935","2019_Yachida","Anncaliia_algerae","8","51.92",52.76,"fungi"
"936","2019_Yachida","Edhazardia_aedis","3","49.54",48.39,"fungi"
"937","2019_Yachida","Spraguea_lophii","3","50.56",51.76,"fungi"
"938","2019_Yachida","Encephalitozoon_cuniculi","7","45.59",37.93,"fungi"
"939","2019_Yachida","Encephalitozoon_romaleae","8","50.93",55.02,"fungi"
"940","2019_Yachida","Enterocytozoon_bieneusi","2","54.24",53.86,"fungi"
"941","2019_Yachida","Leucosporidium_creatinivorum","3","47.22",51.69,"fungi"
"942","2019_Yachida","Rhodotorula_graminis","10","55.76",55.1,"fungi"
"943","2019_Yachida","Rhodotorula_toruloides","5","50.5",57.29,"fungi"
"944","2019_Yachida","Puccinia_coronata","9","47.3",47.49,"fungi"
"945","2019_Yachida","Puccinia_striiformis","2","53.22",53.09,"fungi"
"946","2019_Yachida","Puccinia_graminis","7","47.33",51.13,"fungi"
"947","2019_Yachida","Puccinia_sorghi","8","51.36",57.37,"fungi"
"948","2019_Yachida","Malassezia_restricta","10","51.13",49.3,"fungi"
"949","2019_Yachida","Tilletia_walkeri","1","47.98",49.03,"fungi"
"950","2019_Yachida","Moesziomyces_antarcticus","8","47.8",56.7,"fungi"
"951","2019_Yachida","Ustilago_maydis","4","54.69",55.2,"fungi"
"952","2019_Yachida","Anthracocystis_flocculosa","7","50.95",55.65,"fungi"
"953","2019_Yachida","Sporisorium_graminicola","10","46.5",51.56,"fungi"
"954","2019_Yachida","Sporisorium_reilianum","3","51.41",50.93,"fungi"
"955","2019_Yachida","Calocera_cornea","1","49.27",45.37,"fungi"
"956","2019_Yachida","Trichosporon_asahii","2","46.83",47.53,"fungi"
"957","2019_Yachida","Kwoniella_heveanensis","8","49.66",50.49,"fungi"
"958","2019_Yachida","Kwoniella_bestiolae","4","46.56",51.73,"fungi"
"959","2019_Yachida","Cryptococcus_neoformans","5","44.31",47.52,"fungi"
"960","2019_Yachida","Sphaerobolus_stellatus","3","49.41",50.35,"fungi"
"961","2019_Yachida","Punctularia_strigosozonata","1","55.22",49.04,"fungi"
"962","2019_Yachida","Exidia_glandulosa","8","47.34",52.95,"fungi"
"963","2019_Yachida","Schizopora_paradoxa","3","52.93",53.49,"fungi"
"964","2019_Yachida","Pyrrhoderma_noxium","6","52.94",51.76,"fungi"
"965","2019_Yachida","Botryobasidium_botryosum","1","50.78",56.47,"fungi"
"966","2019_Yachida","Rhizoctonia_solani","6","48.62",52.39,"fungi"
"967","2019_Yachida","Peniophora_sp_CONT","2","39.84",44.61,"fungi"
"968","2019_Yachida","Phlebia_centrifuga","6","58.59",49.64,"fungi"
"969","2019_Yachida","Gelatoporia_subvermispora","3","47.01",48.71,"fungi"
"970","2019_Yachida","Postia_placenta","7","47.47",45.95,"fungi"
"971","2019_Yachida","Laetiporus_sulphureus","10","48.71",50.9,"fungi"
"972","2019_Yachida","Ganoderma_sinense","3","50.22",51.07,"fungi"
"973","2019_Yachida","Dichomitus_squalens","9","49.03",54.02,"fungi"
"974","2019_Yachida","Trametes_versicolor","2","50.53",57.54,"fungi"
"975","2019_Yachida","Piloderma_croceum","4","55.91",48.69,"fungi"
"976","2019_Yachida","Fibularhizoctonia_sp_CBS_109695","7","50.35",51.8,"fungi"
"977","2019_Yachida","Paxillus_rubicundulus","6","49.4",51.49,"fungi"
"978","2019_Yachida","Pisolithus_microcarpus","8","52.17",57.44,"fungi"
"979","2019_Yachida","Coprinopsis_cinerea","7","51.94",57.54,"fungi"
"980","2019_Yachida","Moniliophthora_perniciosa","5","49.71",47,"fungi"
"981","2019_Yachida","Moniliophthora_roreri","6","45.35",50.56,"fungi"
"982","2019_Yachida","Hypsizygus_marmoreus","7","50.5",53.93,"fungi"
"983","2019_Yachida","Termitomyces_sp_J132","8","50.08",53.24,"fungi"
"984","2019_Yachida","Gymnopus_luxurians","3","49.85",48.05,"fungi"
"985","2019_Yachida","Lentinula_edodes","2","56.56",55.85,"fungi"
"986","2019_Yachida","Armillaria_gallica","9","48.45",54.36,"fungi"
"987","2019_Yachida","Hypholoma_sublateritium","1","56.43",53.35,"fungi"
"988","2019_Yachida","Galerina_marginata","7","46.12",55.9,"fungi"
"989","2019_Yachida","Leucoagaricus_sp_SymC_cos","1","54.1",55.07,"fungi"
"990","2019_Yachida","Protomyces_lactucaedebilis","7","50.93",50.74,"fungi"
"991","2019_Yachida","Saitoella_complicata","6","53.25",55.49,"fungi"
"992","2019_Yachida","Schizosaccharomyces_pombe","6","47.16",43.65,"fungi"
"993","2019_Yachida","Pneumocystis_murina","7","46.89",50.29,"fungi"
"994","2019_Yachida","Pneumocystis_carinii","9","55.22",61.46,"fungi"
"995","2019_Yachida","Yarrowia_lipolytica","7","48.58",49.79,"fungi"
"996","2019_Yachida","Sugiyamaella_lignohabitans","1","47.65",49.26,"fungi"
"997","2019_Yachida","Lipomyces_starkeyi","2","45.7",51.29,"fungi"
"998","2019_Yachida","Candida_intermedia","1","46.39",47.82,"fungi"
"999","2019_Yachida","Ascoidea_rubescens","7","52.06",58.03,"fungi"
"1000","2019_Yachida","Cyberlindnera_jadinii","8","48.31",51.88,"fungi"
"1001","2019_Yachida","Cyberlindnera_fabianii","4","53.71",52.75,"fungi"
"1002","2019_Yachida","Hanseniaspora_uvarum","10","53.22",46.98,"fungi"
"1003","2019_Yachida","Hanseniaspora_guilliermondii","7","58.5",55.19,"fungi"
"1004","2019_Yachida","Hanseniaspora_valbyensis","2","43.49",45.18,"fungi"
"1005","2019_Yachida","Candida_arabinofermentans","9","61.05",59.09,"fungi"
"1006","2019_Yachida","Pichia_kudriavzevii","7","53.32",53.96,"fungi"
"1007","2019_Yachida","Scheffersomyces_stipitis","3","52.78",52.19,"fungi"
"1008","2019_Yachida","Debaryomyces_hansenii","1","47.62",53.49,"fungi"
"1009","2019_Yachida","Candida_dubliniensis","2","50.74",52.28,"fungi"
"1010","2019_Yachida","Candida_maltosa","3","57.79",58.59,"fungi"
"1011","2019_Yachida","Candida_tropicalis","7","49.33",46.87,"fungi"
"1012","2019_Yachida","Candida_albicans","2","48.51",56.94,"fungi"
"1013","2019_Yachida","Candida_glabrata","9","52.69",51.3,"fungi"
"1014","2019_Yachida","Pachysolen_tannophilus","1","53.95",50.1,"fungi"
"1015","2019_Yachida","Naumovozyma_castellii","9","51.71",48.98,"fungi"
"1016","2019_Yachida","Naumovozyma_dairenensis","9","50.45",48.85,"fungi"
"1017","2019_Yachida","Zygosaccharomyces_rouxii","5","50.86",50.44,"fungi"
"1018","2019_Yachida","Vanderwaltozyma_polyspora","10","46.32",49.89,"fungi"
"1019","2019_Yachida","Lachancea_thermotolerans","1","48.21",48.21,"fungi"
"1020","2019_Yachida","Lachancea_fermentati","9","48.4",46.92,"fungi"
"1021","2019_Yachida","Kluyveromyces_marxianus","2","51.73",46.76,"fungi"
"1022","2019_Yachida","Kluyveromyces_dobzhanskii","3","52.08",52.18,"fungi"
"1023","2019_Yachida","Tetrapisispora_phaffii","7","45.76",47.28,"fungi"
"1024","2019_Yachida","Tetrapisispora_blattae","4","47.72",54.81,"fungi"
"1025","2019_Yachida","Saccharomyces_eubayanus","8","49.55",52.22,"fungi"
"1026","2019_Yachida","Saccharomyces_cerevisiae","1","55.31",57.95,"fungi"
"1027","2019_Yachida","Arthrobotrys_oligospora","5","60.44",59.99,"fungi"
"1028","2019_Yachida","Dactylellina_haptotyla","7","41.62",50.16,"fungi"
"1029","2019_Yachida","Tuber_borchii","3","50.8",49.6,"fungi"
"1030","2019_Yachida","Tuber_magnatum","2","50.2",44.26,"fungi"
"1031","2019_Yachida","Coniosporium_apollinis","8","47.6",51.51,"fungi"
"1032","2019_Yachida","Diplodia_seriata","7","48.67",52.24,"fungi"
"1033","2019_Yachida","Macrophomina_phaseolina","9","47.37",51.38,"fungi"
"1034","2019_Yachida","Neofusicoccum_parvum","9","47.23",47.48,"fungi"
"1035","2019_Yachida","Cenococcum_geophilum","3","51.7",53.24,"fungi"
"1036","2019_Yachida","Clohesyomyces_aquaticus","7","47.7",48.93,"fungi"
"1037","2019_Yachida","Corynespora_cassiicola","4","51.96",53.02,"fungi"
"1038","2019_Yachida","Periconia_macrospinosa","8","47.22",49.75,"fungi"
"1039","2019_Yachida","Epicoccum_nigrum","6","48.6",48.11,"fungi"
"1040","2019_Yachida","Ascochyta_rabiei","8","47.76",53.08,"fungi"
"1041","2019_Yachida","Exserohilum_turcicum","2","44.66",49.04,"fungi"
"1042","2019_Yachida","Stemphylium_lycopersici","4","44.48",51.37,"fungi"
"1043","2019_Yachida","Elsinoe_australis","7","48.7",43.62,"fungi"
"1044","2019_Yachida","Aureobasidium_namibiae","8","45.61",47.54,"fungi"
"1045","2019_Yachida","Aureobasidium_subglaciale","3","56.89",52.94,"fungi"
"1046","2019_Yachida","Rachicladosporium_antarcticum","7","49.4",51.46,"fungi"
"1047","2019_Yachida","Hortaea_werneckii","5","45.46",50.8,"fungi"
"1048","2019_Yachida","Baudoinia_panamericana","1","53.4",55.33,"fungi"
"1049","2019_Yachida","Sphaerulina_musiva","4","50.12",49.97,"fungi"
"1050","2019_Yachida","Cercospora_beticola","1","62.28",60.59,"fungi"
"1051","2019_Yachida","Cercospora_zeina","4","51.67",52.81,"fungi"
"1052","2019_Yachida","Cercospora_berteroae","10","50.39",49.95,"fungi"
